player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Mike Tverdov,56811,ED,RUTGERS,12,6,2.9,1,0,278,60.0,60.4,42.4,59.0,62.6,59.8,11.1,2,2,224,229,4.0,9,10
Shane Irwin,56822,ED,BOISE ST,11,4,2.6,0,0,120,62.0,70.0,53.4,70.1,68.3,52.3,15.6,5,2,259,263,6.2,16,23
Toby Ndukwe,56825,ED,SMU,3,0,5.0,0,0,287,52.5,56.2,75.0,57.2,63.7,73.0,0.0,0,0,7,7,0.0,0,1
Turner Coxe,56827,ED,SMU,12,7,2.9,1,0,287,71.7,77.5,73.4,83.6,65.5,72.4,11.8,4,1,238,244,8.0,19,23
Harrison Loveless,56829,DI,SMU,12,0,3.0,0,0,287,,59.2,80.6,53.9,63.0,46.5,25.0,1,0,75,76,4.0,3,3
Brad Johnson,56831,LB,S CAROLINA,13,15,6.6,0,0,289,66.1,46.5,26.9,60.9,36.3,63.5,14.3,9,2,367,374,3.8,14,39
Aaron Sterling,56832,ED,S CAROLINA,13,6,2.7,0,0,289,60.9,65.1,88.6,64.8,61.8,71.8,3.8,1,0,227,230,5.7,13,19
M.J. Webb,56833,DI,S CAROLINA,13,8,3.9,0,0,289,54.6,62.4,81.9,60.6,64.1,74.1,0.0,0,0,93,97,7.5,7,14
Tahj Sykes,56846,DI,SO MISS,11,8,0.6,0,0,296,59.2,69.9,41.8,68.1,70.5,80.8,0.0,0,2,210,217,5.7,12,14
Andrew Cole,56848,DI,SO MISS,6,1,2.5,0,0,296,,66.5,76.2,72.7,59.6,28.8,25.0,1,0,26,27,7.7,2,2
Zach Morton,56853,DI,AKRON,12,7,2.9,0,0,102,63.7,60.8,69.0,69.6,53.4,71.9,6.7,2,1,322,328,4.0,13,21
Justin Ellis,56855,ED,GA SOUTHRN,12,7,4.1,0,0,174,65.5,62.6,47.6,69.9,53.0,68.7,7.1,2,2,233,239,4.3,10,19
Kingsley Jonathan,56856,ED,SYRACUSE,10,5,3.8,0,0,304,63.1,71.4,54.2,68.8,69.2,59.9,16.7,3,2,112,113,6.3,7,10
Curtis Harper,56859,DI,SYRACUSE,8,3,3.4,0,0,304,59.9,54.4,82.8,59.4,51.1,57.6,0.0,0,0,100,101,4.0,4,8
Terrell Cooper,56860,DI,TCU,11,7,2.6,0,0,305,60.0,63.1,67.2,56.8,65.8,82.7,0.0,0,1,268,275,4.9,13,17
Corey Bethley,56861,DI,TCU,9,4,2.7,0,0,305,58.1,67.2,83.9,61.4,69.3,62.9,12.5,2,1,181,187,4.4,8,10
Arnold Ebiketie,56862,ED,PENN STATE,12,10,2.3,0,0,266,61.6,88.4,65.6,90.5,78.3,68.9,12.8,6,2,337,343,6.5,22,31
Ifeanyi Maijeh,56866,DI,RUTGERS,13,5,2.0,1,1,278,62.3,65.5,43.5,66.1,63.8,72.0,7.1,1,2,204,207,2.9,6,8
Micheal Clemons,56872,ED,TEXAS A&M,10,11,5.1,1,0,312,69.9,76.2,73.0,79.2,65.5,56.5,18.8,6,1,213,218,4.7,10,15
Tyree Johnson,56873,ED,TEXAS A&M,12,8,5.2,0,0,312,60.9,72.7,89.7,77.0,62.2,79.8,4.0,1,0,196,203,5.1,10,16
Jayden Peevy,56876,DI,TEXAS A&M,11,11,0.7,1,0,312,65.4,78.0,43.0,66.9,81.7,46.4,15.9,7,2,204,212,9.8,20,26
Josh Rogers,56877,DI,BUFFALO,11,8,1.4,0,0,126,60.0,65.2,46.3,53.4,71.7,53.7,12.9,4,2,226,232,7.1,16,19
Nelson Mbanasor,56883,ED,TEXAS TECH,9,4,2.3,0,0,315,,69.1,82.2,66.4,67.3,53.3,18.8,3,0,93,95,5.4,5,9
Odua Isibor,56901,ED,UCLA,12,4,1.8,0,0,324,60.0,57.1,83.8,54.9,58.7,52.2,14.3,2,0,94,96,6.4,6,8
Martin Andrus Jr.,56905,DI,UCLA,2,0,1.0,0,0,324,,64.1,76.0,61.0,64.1,70.2,0.0,0,0,10,10,10.0,1,1
Kolo Uasike,56911,DI,UNLV,11,11,1.4,0,0,325,60.0,74.0,11.1,72.4,77.0,63.5,7.4,2,5,266,268,4.1,11,14
Jacob Lichtenstein,56912,DI,USC,12,9,1.8,0,0,326,61.7,65.2,85.4,66.7,60.9,72.7,12.5,3,0,282,290,3.2,9,12
Josh Ortega,56919,ED,UTEP,11,6,4.0,0,0,330,62.6,75.0,83.5,63.9,77.6,69.4,6.7,1,0,102,105,5.9,6,8
Jalen Pinkney,56921,ED,N ILLINOIS,3,0,,1,0,254,58.2,57.5,0.0,63.6,60.7,,,0,1,5,5,0.0,0,0
Jordan Ward,56927,DI,BALL ST,13,5,1.0,0,0,117,,61.6,84.8,67.3,56.0,67.3,5.6,1,0,217,219,4.1,9,12
Lamonte Mcdougle,56934,DI,UTSA,12,2,0.8,1,0,331,,61.8,0.0,71.6,62.2,59.5,12.5,1,3,116,117,3.4,4,5
DeAngelo Malone,56941,ED,W KENTUCKY,14,18,3.9,0,0,346,62.3,79.7,90.2,78.8,75.3,75.6,8.1,6,0,340,345,9.4,32,50
Ali Fayad,56946,ED,W MICHIGAN,13,11,1.8,1,0,347,69.2,85.0,38.1,90.0,73.9,48.8,20.5,8,4,316,320,4.7,15,20
Ralph Holley,56950,DI,W MICHIGAN,13,7,1.0,1,0,347,56.0,81.5,18.9,88.4,76.7,84.8,0.0,0,5,286,290,7.0,20,23
Jordan Jackson,56957,DI,AIR FORCE,13,9,2.1,0,0,101,59.1,67.6,33.6,82.5,55.3,65.2,9.1,3,4,320,324,5.9,19,21
Kendal Kendrick,56959,ED,BALL ST,3,0,3.0,0,0,117,,58.5,75.0,54.5,62.6,70.2,0.0,0,0,11,11,9.1,1,1
Chidi Ogbonnaya,56961,DI,BAYLOR,14,0,1.9,0,0,118,61.8,64.5,84.6,54.9,67.2,59.2,0.0,0,0,152,156,3.9,6,7
T.J. Rayam,56964,DI,BOSTON COL,12,16,2.1,0,0,121,60.0,70.1,42.2,65.0,73.4,63.3,7.1,3,3,235,236,7.7,18,23
Vidal Scott,56965,DI,ARK STATE,12,9,1.8,0,0,113,,61.2,22.7,65.5,61.1,35.3,21.6,8,4,272,275,5.9,16,20
Jordan Williams,56968,DI,VA TECH,12,9,1.7,0,0,337,64.5,73.3,27.0,78.4,66.7,54.7,15.6,5,3,193,195,8.3,16,18
Ben Frye,56969,ED,DUKE,12,5,2.4,0,0,154,67.6,56.5,88.7,55.1,54.7,53.2,18.6,8,0,273,278,7.7,21,30
Derrick Tangelo,56970,DI,PENN STATE,12,8,2.2,0,0,266,54.1,63.4,85.5,69.8,57.8,59.9,9.4,3,0,281,285,5.0,14,21
Cory Durden,56976,DI,NC STATE,12,11,1.1,0,0,248,61.7,68.7,41.6,73.0,63.9,57.5,7.4,2,3,210,211,5.7,12,14
Gavin Adcock,56979,DI,GA SOUTHRN,2,0,,0,0,174,60.0,32.6,0.0,59.2,37.8,22.1,100.0,1,1,13,13,0.0,0,0
Eli Huggins,56987,DI,KANSAS ST,13,7,0.5,1,0,199,77.8,72.3,45.9,71.8,69.5,45.6,23.1,6,2,198,204,6.1,12,13
Zi'Yon Hill-Green,56991,DI,LA LAFAYET,13,10,2.7,0,0,207,61.1,75.8,85.7,70.4,74.3,37.3,19.6,10,0,279,289,8.6,24,31
Jordan Ferguson,56995,ED,MIDDLE TN,13,15,1.8,1,1,224,72.8,82.5,53.1,78.4,76.9,70.3,8.0,4,3,303,304,6.9,21,31
Ja'Kerrius Wyatt,56997,DI,MIDDLE TN,13,4,3.0,0,0,224,59.2,52.6,61.7,51.8,55.0,66.1,7.1,1,1,193,193,3.1,6,9
Sherman Timbs,56999,ED,MISS STATE,12,1,-1.0,0,0,227,52.4,55.8,82.7,61.7,55.0,54.2,18.2,2,0,67,68,9.0,6,8
Damion Daniels,57001,DI,NEBRASKA,11,5,1.7,0,0,238,61.0,62.4,21.0,63.8,63.5,70.5,7.4,2,3,205,210,7.8,16,20
Dom Peterson,57002,DI,NEVADA,13,12,2.1,0,0,239,61.7,83.0,71.9,85.6,73.8,70.1,6.8,3,1,323,330,6.2,20,29
Weston Kramer,57007,DI,INDIANA,12,8,3.5,0,0,190,60.7,65.7,84.6,55.3,69.5,65.9,3.2,1,0,287,291,2.8,8,22
Zacchaeus McKinney,57018,ED,HAWAII,12,4,3.6,0,0,180,60.0,64.4,0.0,62.4,72.9,67.1,10.0,1,3,64,67,6.3,4,5
Brendon Evers,57020,DI,OKLA STATE,14,5,2.1,0,0,262,59.6,71.6,84.6,63.0,74.5,56.6,14.8,4,0,196,198,7.1,14,18
Fred Hansard,57025,DI,PENN STATE,6,0,,0,0,266,59.9,49.4,74.9,55.5,49.3,,,0,0,15,16,0.0,0,0
George Ellis III,57030,DI,TCU,4,2,2.5,0,0,305,,66.6,78.0,55.2,72.0,74.6,0.0,0,0,25,25,8.0,2,2
Caeveon Patton,57033,DI,TEXAS ST,11,13,2.3,0,0,314,62.1,63.4,70.0,61.5,62.7,43.4,14.9,7,1,343,346,7.0,24,27
Morris Joseph Jr.,57038,DI,MEMPHIS,10,10,3.1,0,0,218,65.4,71.4,84.4,60.5,74.1,66.8,8.3,3,0,294,296,6.1,18,23
Ravontae Holt,57042,DI,WYOMING,6,5,2.0,0,0,351,60.5,56.0,0.0,68.5,53.3,56.2,0.0,0,3,114,115,2.6,3,4
Michael Parrott,57067,TE,MIAMI FL,1,0,,0,0,220,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
T.J. Wisham,57147,HB,LA LAFAYET,1,0,,0,0,207,,60.4,60.0,,60.1,,,0,0,2,2,0.0,0,0
Devan Barrett,57152,CB,TROY,8,0,5.8,0,0,318,39.6,50.0,78.3,70.3,78.0,47.9,0.0,0,0,54,55,3.7,2,4
Kevin Dominique,57155,HB,LA TECH,1,0,,0,0,208,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Trestan Ebner,57159,HB,BAYLOR,1,0,,0,0,118,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Xavier Williams,57263,HB,KENT STATE,1,0,,0,0,201,60.0,62.6,78.7,,60.0,,,0,0,0,1,,0,0
Joshua Woisin,57332,ED,NEW MEXICO,1,0,4.0,0,0,241,,64.2,72.3,,62.9,72.2,0.0,0,0,7,7,14.3,1,1
C.J. Holmes,57361,S,KENT STATE,10,2,6.6,0,0,201,53.2,52.4,85.5,68.9,48.2,47.4,26.3,5,3,224,227,1.3,3,12
Jake Neatherton,57364,HB,OHIO,1,0,,0,0,259,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Cyrus Habibi-Likio,57379,HB,BOISE ST,2,0,,0,0,120,,60.0,60.0,,60.0,,,0,0,2,2,0.0,0,0
C.J. Jones,57426,CB,W KENTUCKY,3,0,14.0,0,0,346,74.4,74.7,76.0,59.4,64.9,77.9,0.0,0,0,9,10,0.0,0,1
DK Billingsley,57432,HB,TROY,1,0,,0,0,318,,60.1,60.0,,60.0,,,0,0,1,1,0.0,0,0
Kyle Harrell,57437,ED,UAB,13,5,2.4,0,0,321,57.3,72.8,50.3,82.3,65.2,61.8,11.8,2,1,98,102,6.1,6,10
Lucious Stanley,57439,HB,UAB,1,0,,0,0,321,,56.1,60.0,,60.0,,,0,0,1,1,0.0,0,0
Jack Gibbens,57662,LB,MINNESOTA,13,17,4.1,0,1,225,68.0,67.9,84.3,59.1,66.7,76.1,10.7,8,0,310,314,11.3,35,50
Lakota Wills,57664,ED,AIR FORCE,1,1,,0,0,101,60.0,73.7,74.6,68.8,66.1,73.0,0.0,0,0,3,3,0.0,0,0
Dean Ramicone,57670,ED,AKRON,3,2,10.0,0,0,102,53.6,45.2,75.9,57.4,50.5,79.7,0.0,0,0,15,15,6.7,1,2
Bubba Arslanian,57671,LB,AKRON,4,9,6.3,0,0,102,52.8,49.1,77.5,63.0,46.4,74.4,6.1,2,0,88,92,11.4,10,22
Vandarius Cowan,57677,S,W VIRGINIA,10,3,1.5,2,0,343,49.9,51.2,0.0,55.5,66.9,59.9,18.2,2,4,86,88,4.7,4,6
Christopher Allen,57679,ED,ALABAMA,1,0,3.0,0,0,103,53.2,90.0,74.3,95.2,60.4,76.2,0.0,0,0,5,5,20.0,1,2
D'Marco Jackson,57691,LB,APP STATE,14,21,3.3,0,0,108,73.5,83.4,12.4,75.3,84.8,71.3,14.0,12,4,320,330,10.9,35,53
Tim Frizzell,57692,ED,APP STATE,5,1,2.7,0,0,108,74.9,48.6,0.0,62.5,37.2,56.4,20.0,1,1,39,41,7.7,3,3
Rourke Freeburg,57694,S,ARIZONA,2,1,3.5,0,0,109,77.0,67.2,73.6,60.0,52.1,68.2,0.0,0,0,20,20,5.0,1,2
Anthony Pandy,57699,LB,ARIZONA,12,21,3.9,0,1,109,32.4,40.6,60.1,65.9,44.0,66.6,10.4,8,1,413,420,7.7,32,48
Colin Schooler,57700,LB,TEXAS TECH,13,13,3.9,0,0,315,63.3,68.8,87.5,75.7,66.2,64.2,14.3,10,0,353,357,7.9,28,47
JB Brown,57701,ED,ARIZONA,4,5,-0.3,0,0,109,61.0,64.4,82.6,53.2,70.4,59.3,11.1,1,0,96,96,3.1,3,3
Kyle Soelle,57702,LB,ARIZONA ST,13,14,3.7,0,0,110,65.1,59.7,47.9,69.4,54.3,75.5,9.5,7,2,320,328,8.4,27,53
Hayden Henry,57707,LB,ARKANSAS,13,15,2.5,0,0,111,61.0,65.1,80.9,82.1,60.9,64.3,19.7,12,0,263,265,8.4,22,34
Kyrei Fisher-Morris,57709,LB,OREGON ST,8,5,3.9,0,0,265,57.0,60.9,79.2,79.4,57.0,43.4,24.0,6,0,84,84,8.3,7,14
Caleb Bonner,57713,LB,ARK STATE,12,10,3.0,0,0,113,53.2,31.6,62.5,60.2,28.7,54.7,15.5,9,2,427,432,5.9,25,39
Kieren Douglas,57719,LB,PURDUE,13,12,3.2,0,1,273,57.5,43.4,84.7,52.2,36.6,71.7,6.8,4,0,373,382,7.2,27,43
Christian Gomez,57721,LB,W KENTUCKY,4,0,0.0,0,0,346,82.3,81.2,69.2,57.1,69.5,78.1,0.0,0,0,7,7,14.3,1,1
Big Kat Bryant,57725,ED,UCF,13,8,1.6,3,0,323,64.5,70.1,13.5,70.6,73.0,51.3,13.6,6,7,316,322,7.3,23,30
Chandler Wooten,57726,LB,AUBURN,13,20,3.3,0,0,115,53.7,56.8,86.4,57.2,58.6,67.6,12.7,8,0,305,310,6.9,21,35
T.D. Moultry,57728,ED,AUBURN,10,6,3.3,0,0,115,51.7,69.7,44.4,74.9,65.7,44.2,17.9,5,2,176,180,5.7,10,17
Brock Burns,57730,LB,BALL ST,4,0,,0,0,117,57.6,60.7,75.4,58.2,63.7,73.0,,0,0,14,14,0.0,0,0
Jimmy Daw,57734,LB,BALL ST,6,3,2.4,0,0,117,52.1,63.6,82.2,60.5,69.4,62.8,23.1,3,0,66,66,7.6,5,7
Jalen Pitre,57737,CB,BAYLOR,14,5,0.8,0,1,118,78.7,88.6,46.1,83.6,92.7,69.6,13.5,7,2,370,381,9.2,34,40
Bryson Jackson,57738,LB,BAYLOR,12,0,-0.5,0,0,118,48.2,61.1,84.6,60.2,77.4,54.3,0.0,0,0,21,23,19.0,4,4
Terrel Bernard,57739,LB,BAYLOR,13,21,2.5,0,0,118,60.5,74.5,31.1,78.0,78.9,69.0,14.3,11,2,292,301,11.6,34,45
Ashton Logan,57740,ED,BAYLOR,14,6,2.2,0,0,118,43.2,63.2,87.3,64.2,69.9,76.4,11.8,2,0,120,124,5.0,6,9
Riley Whimpey,57745,LB,BOISE ST,12,10,2.4,0,1,120,60.3,67.2,53.8,69.8,67.7,57.9,15.9,10,1,319,326,10.3,33,43
Ezekiel Noa,57750,LB,BOISE ST,12,17,3.7,0,0,120,70.4,69.3,56.7,55.8,69.0,77.2,10.6,7,1,325,331,8.3,27,42
Aisa Kelemete,57751,ED,BOISE ST,3,0,4.0,0,0,120,60.0,59.2,78.4,58.3,63.6,41.9,0.0,0,0,25,25,4.0,1,2
Jerry Roberts,57759,LB,ARIZONA,9,16,3.6,0,0,109,58.8,42.9,24.7,56.2,38.8,54.2,13.9,5,1,172,178,5.8,10,15
Jonathan Francois,57781,FB,FAU,1,1,,0,0,165,,75.7,64.1,,65.4,73.6,0.0,0,0,1,1,0.0,0,0
Baylon Spector,57782,LB,CLEMSON,11,13,3.7,0,0,140,72.1,59.9,0.0,59.6,53.5,59.9,17.3,9,4,232,238,8.2,19,30
Nate Landman,57788,LB,COLORADO,7,4,2.7,0,1,143,53.1,66.7,82.0,59.0,76.7,57.1,12.3,7,0,179,184,19.6,35,46
Jonathan Van Diest,57791,LB,COLORADO,3,1,-3.0,0,0,143,46.6,50.9,72.6,63.3,58.5,42.5,0.0,0,0,9,9,11.1,1,1
Carson Wells,57792,ED,COLORADO,12,8,3.4,0,0,143,58.6,76.3,90.6,69.4,80.9,74.7,2.7,1,0,336,344,6.0,20,28
Bruce Bivens,57795,LB,E CAROLINA,12,12,2.8,0,0,156,40.8,57.4,84.1,73.0,62.5,54.5,14.0,7,0,235,240,8.9,21,31
Terry Myrick,57801,LB,E MICHIGAN,13,17,4.0,0,0,160,49.7,54.4,60.0,63.0,57.4,54.7,13.9,10,2,386,395,7.0,27,45
Ventrell Miller,57809,LB,FLORIDA,2,1,4.7,0,0,163,61.8,56.7,75.4,55.1,52.3,83.1,0.0,0,0,17,17,11.8,2,3
Lacedrick Brunson,57811,LB,FLORIDA,3,2,4.0,0,0,163,45.2,50.8,72.1,59.3,62.0,80.1,0.0,0,0,16,16,6.3,1,2
Akileis Leroy,57821,LB,FAU,12,17,4.0,0,1,165,54.8,54.9,34.6,56.7,57.7,57.7,13.7,7,1,189,197,9.5,18,27
DeCalon Brooks,57822,LB,FLORIDA ST,1,0,,0,0,167,72.7,73.5,72.2,,60.0,76.9,,0,0,4,4,0.0,0,0
Jaden Hunter,57837,LB,W KENTUCKY,13,16,4.3,0,1,346,83.5,69.4,86.8,63.6,56.6,78.0,10.9,6,0,306,311,4.9,15,33
Robert Beal Jr.,57840,ED,GEORGIA,15,1,2.2,0,0,173,61.5,69.6,61.8,72.7,65.4,65.4,7.7,1,1,108,112,7.4,8,11
Benz Josue,57842,LB,GA SOUTHRN,12,9,4.6,0,0,174,50.4,60.3,43.0,66.0,71.7,56.7,14.7,5,1,169,175,6.5,11,20
Tre Allen,57846,LB,GA SOUTHRN,7,2,8.8,0,1,174,49.0,54.1,75.3,53.6,63.1,68.1,0.0,0,1,40,43,7.5,3,5
Amaud Willis-Dalton,57851,LB,HOUSTON,2,0,,0,0,182,69.5,71.4,69.6,,62.2,,,0,0,7,7,0.0,0,0
Elijah Gooden,57852,LB,HOUSTON,2,0,,0,0,182,61.3,68.7,73.7,68.1,63.8,75.8,,0,0,7,7,0.0,0,0
David Anenih,57853,ED,HOUSTON,14,3,1.2,4,0,182,65.8,70.7,28.2,76.5,63.4,72.7,11.1,2,4,234,235,5.1,12,13
Derek Parish,57854,ED,HOUSTON,14,13,2.1,1,0,182,65.0,84.1,20.7,81.4,83.8,77.3,2.8,1,4,220,221,6.8,15,22
Sean Coghlan,57867,LB,ILLINOIS,1,0,3.5,0,0,187,60.0,60.7,72.9,,60.2,49.2,20.0,1,0,14,14,7.1,1,4
Thomas Allen,57874,LB,INDIANA,5,1,4.5,0,0,190,50.5,45.9,0.0,54.2,55.5,25.9,25.0,1,1,33,33,3.0,1,2
Derek Greiner,57878,LB,IOWA STATE,4,1,,0,0,193,60.0,68.3,71.5,,67.9,73.2,0.0,0,0,11,11,0.0,0,0
Jake Hummel,57879,LB,IOWA STATE,13,12,2.9,0,0,193,74.0,73.8,88.8,68.4,70.8,70.9,13.8,8,0,339,344,8.0,27,38
O'Rien Vance,57881,LB,IOWA STATE,9,8,2.2,0,0,193,53.8,64.1,39.7,76.0,65.3,60.4,9.7,3,1,185,188,7.6,14,20
Kyron Johnson,57890,ED,KANSAS,12,8,5.9,0,0,198,67.1,81.0,89.2,82.8,72.7,85.2,2.1,1,0,315,323,4.8,15,39
Jay Dineen,57893,LB,KANSAS,2,1,,0,0,198,,46.2,69.2,,48.4,73.6,0.0,0,0,5,5,0.0,0,0
William Nalty,57904,LB,KENTUCKY,2,0,,0,0,202,69.2,64.2,69.9,,49.4,25.7,100.0,1,0,4,4,0.0,0,0
Jordan Wright,57907,ED,KENTUCKY,9,4,3.5,0,0,202,54.4,66.4,88.9,66.9,69.1,61.2,11.1,3,0,131,133,9.2,12,20
Josh Paschal,57908,ED,KENTUCKY,12,10,0.3,0,0,202,62.6,90.0,86.4,81.3,90.2,72.8,6.7,3,0,250,256,12.4,31,32
Tristan Allen,57930,DI,LA TECH,11,7,3.4,0,0,208,59.0,62.5,55.3,58.7,65.7,57.8,15.0,3,1,191,193,3.7,7,10
Tralon Thomas,57933,LB,LA MONROE,4,3,13.0,0,0,209,53.2,50.8,76.7,55.0,54.7,54.2,0.0,0,0,16,17,6.3,1,2
Nick Okeke,57936,ED,LOUISVILLE,10,4,1.1,0,0,210,44.5,45.7,85.4,52.2,47.7,53.2,21.4,3,0,67,68,9.0,6,7
Tabarius Peterson,57939,DI,LOUISVILLE,13,3,2.2,0,0,210,67.9,69.9,82.1,66.0,63.8,67.0,11.1,2,0,132,137,5.3,7,13
Malik Clark,57940,DI,LOUISVILLE,13,2,3.8,0,0,210,59.3,49.0,85.3,60.3,41.1,27.9,36.4,4,0,139,141,2.2,3,5
Tyler Taylor,57943,LB,UAB,10,2,4.0,0,0,321,46.2,54.3,0.0,60.9,67.9,54.8,3.6,1,3,151,154,9.9,15,25
Ayinde Eley,57955,LB,GA TECH,12,19,4.2,0,0,176,49.9,39.7,54.1,62.2,36.7,52.2,18.6,16,1,397,401,6.0,24,51
J.J. Russell,57958,LB,MEMPHIS,12,28,3.5,0,0,218,50.3,57.9,82.7,61.4,61.9,58.5,10.4,10,1,406,409,8.9,36,58
Waynmon Steed Jr.,57964,LB,MIAMI FL,12,17,1.8,0,0,220,60.0,54.2,4.6,55.4,54.3,36.1,24.1,13,2,213,220,9.9,21,24
Bradley Jennings Jr.,57965,LB,MIAMI FL,7,2,3.1,0,0,220,42.4,56.9,0.0,57.9,79.4,59.8,18.2,2,1,54,55,7.4,4,7
Adam Fakih,57969,LB,DUKE,1,0,,0,0,154,,34.0,66.1,,48.8,,,0,0,3,3,0.0,0,0
Drew Singleton,57970,LB,RUTGERS,13,12,3.1,0,0,278,42.4,52.0,51.6,61.4,58.5,89.0,2.3,1,1,267,274,7.1,19,30
Josh Ross,57971,LB,MICHIGAN,14,17,3.1,0,0,222,46.4,63.6,58.8,72.0,72.6,56.8,13.5,10,1,336,344,8.3,28,47
Jordan Anthony,57972,LB,TROY,12,9,4.8,0,0,318,63.9,63.1,80.1,53.4,62.3,63.2,16.1,5,0,92,95,9.8,9,17
Noah Harvey,57974,LB,MICH STATE,11,7,2.6,0,0,223,56.7,59.7,82.4,66.5,60.0,54.1,16.7,4,1,122,123,6.6,8,13
DQ Thomas,57979,LB,MIDDLE TN,12,15,4.6,0,0,224,74.1,71.3,86.7,66.2,66.7,88.5,4.6,3,0,306,308,7.8,24,47
Zikerrion Baker,57983,LB,OLE MISS,1,0,,0,0,226,,56.0,67.1,,56.8,26.3,100.0,1,0,5,5,0.0,0,0
Momo Sanogo,57986,LB,OLE MISS,10,3,2.9,0,0,226,68.1,68.3,0.0,76.2,62.5,78.3,7.1,1,1,70,71,11.4,8,10
Chance May,57994,LB,MISSOURI,1,0,,0,0,229,60.0,29.7,71.7,,29.2,,,0,0,10,10,0.0,0,0
Jamal Brooks,57996,LB,S ALABAMA,11,10,2.8,0,0,288,76.2,64.8,84.3,65.9,51.0,46.1,18.9,7,1,191,194,5.8,11,20
Guy Thomas,58021,ED,COLORADO,7,5,5.2,0,1,143,42.8,63.7,58.0,62.8,74.1,60.6,14.8,4,1,141,146,7.1,10,18
Avery Roberts,58025,LB,OREGON ST,12,25,3.3,0,0,265,32.2,54.1,85.4,64.7,67.6,71.8,8.8,8,0,318,325,11.0,35,58
Trevor Price,58030,LB,NEVADA,12,8,3.7,0,0,239,84.2,69.7,81.1,61.5,54.0,78.7,3.6,1,0,166,170,5.4,9,19
Lamin Touray,58033,LB,NEVADA,11,7,8.0,0,0,239,73.7,60.7,6.3,54.9,48.7,67.8,8.7,2,1,92,93,5.4,5,14
Jeremiah Gemmel,58043,LB,N CAROLINA,13,11,3.1,0,0,245,76.1,68.4,27.9,65.2,63.0,74.9,9.4,5,3,349,357,6.9,24,37
Malik Robinson,58044,LB,HOUSTON,13,5,3.1,1,0,182,44.6,63.1,5.3,64.2,83.5,85.7,4.0,1,2,107,108,10.3,11,19
Isaiah Moore,58049,LB,NC STATE,7,6,1.2,0,0,248,64.4,69.6,28.9,63.3,74.7,83.5,5.0,1,1,115,116,7.8,9,13
Kody Fulp,58061,LB,LA TECH,4,3,1.2,0,0,208,70.1,61.8,0.0,64.7,58.1,35.3,35.7,5,1,60,60,10.0,6,6
Michael Kennedy,58072,ED,N ILLINOIS,14,9,5.1,0,0,254,50.7,67.3,72.9,64.8,72.5,73.6,2.8,1,1,235,236,6.4,15,26
Chris Kolarevic,58077,LB,NEBRASKA,9,3,4.5,0,0,238,58.5,55.6,79.9,59.9,53.0,79.6,6.7,1,0,78,82,6.4,5,11
Chris Bergin,58080,LB,NWESTERN,12,30,6.0,0,1,256,52.5,56.4,65.2,59.0,59.4,82.5,8.0,7,1,422,431,6.2,26,51
Peter McIntyre,58082,LB,NWESTERN,12,13,4.3,0,0,256,45.9,46.6,51.7,64.7,48.9,49.4,15.5,11,1,333,340,8.7,29,47
Troy Hudetz,58084,LB,NWESTERN,4,3,3.3,0,0,256,71.7,70.7,76.3,56.0,67.4,63.4,14.3,1,0,39,42,5.1,2,3
Drew White,58090,LB,NOTRE DAME,12,18,2.8,0,0,258,90.7,70.3,82.0,67.6,51.5,71.9,12.3,7,0,263,266,7.6,20,32
Estefano Feliciano Jr.,58104,ED,DOMINION,6,1,2.0,0,0,263,61.4,66.6,81.1,53.3,73.9,52.3,22.2,2,0,37,38,13.5,5,6
Isaac Slade-Matautia,58108,LB,SMU,12,10,4.2,1,0,287,65.3,61.8,38.3,67.7,56.0,50.6,17.9,5,1,160,164,5.0,8,13
Max Chizmar,58111,LB,PENN STATE,1,0,,0,0,266,60.4,61.5,68.6,59.6,60.0,,,0,0,1,1,0.0,0,0
Ellis Brooks,58112,LB,PENN STATE,12,22,4.1,0,0,266,66.0,69.6,52.1,65.0,70.6,65.6,10.7,9,1,358,364,9.2,33,53
Cam Bright,58115,LB,PITTSBURGH,14,10,3.3,0,0,268,61.5,62.1,82.2,63.4,60.3,55.4,15.0,6,1,190,195,6.3,12,24
Olakunle Fatukasi,58122,LB,RUTGERS,9,14,4.6,0,1,278,64.5,65.7,86.1,70.1,61.4,83.6,9.8,6,0,278,284,9.0,25,41
CJ Onyechi,58123,ED,RUTGERS,11,6,2.2,0,0,278,61.8,62.5,87.8,59.0,62.5,58.8,11.1,3,0,170,176,8.8,15,18
Tyshon Fogg,58124,LB,RUTGERS,11,13,3.0,1,0,278,45.6,54.2,80.6,70.3,57.3,69.3,16.0,8,1,255,261,7.8,20,29
Caden McDonald,58128,ED,S DIEGO ST,14,7,2.7,0,0,284,71.2,63.3,62.7,64.8,53.8,54.2,19.4,6,2,235,241,5.1,12,18
