player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Tim Hamilton,16498,LB,C MICHIGAN,6,2,2.7,0,0,134,62.1,58.0,84.0,59.0,54.3,62.8,10.7,3,0,177,181,10.2,18,23
T.J. Gurley,16506,CB,S CAROLINA,12,3,5.5,0,1,289,66.2,66.0,90.7,51.1,67.8,56.7,14.3,5,0,364,370,4.4,16,27
Dylan Evans,16518,LB,AKRON,13,15,3.0,1,0,102,49.6,64.8,65.7,72.1,75.2,62.3,8.2,6,3,318,330,10.4,33,52
Kris Givens,16519,CB,AKRON,13,1,8.3,0,0,102,68.7,71.4,85.7,60.0,80.5,76.2,0.0,0,2,264,274,1.5,4,10
Brandon Chudnoff,16543,ED,TEMPLE,6,0,1.0,0,0,306,,60.4,76.7,63.7,57.1,73.4,0.0,0,0,22,22,4.5,1,2
Boye Aromire,16544,S,TEMPLE,8,0,6.3,0,0,306,49.0,48.1,81.0,58.3,48.3,33.3,40.0,2,0,50,51,6.0,3,3
Nate Smith,16545,ED,TEMPLE,14,6,1.9,0,0,306,60.3,70.6,19.6,69.4,76.4,65.1,10.0,2,4,160,162,6.3,10,12
Alex Wells,16547,S,TEMPLE,13,7,13.2,0,0,306,74.8,67.0,57.2,52.9,51.0,62.6,14.3,5,1,312,318,0.3,1,23
Devonta Burns,16552,S,TEXAS A&M,2,0,3.0,0,0,312,64.4,66.0,71.8,,63.9,76.4,0.0,0,0,7,7,0.0,0,1
Cameron Clinton-Earl,16562,ED,N ILLINOIS,14,7,2.0,0,0,254,66.4,62.7,87.6,58.9,62.1,55.7,10.7,3,0,290,302,5.2,15,18
Jackson Randle,16565,DI,LA MONROE,10,0,1.4,0,0,209,60.0,50.9,30.2,54.2,52.6,76.9,0.0,0,1,84,85,6.0,5,5
Hunter Kissinger,16566,LB,LA MONROE,11,22,3.0,0,0,209,70.5,90.4,66.9,67.2,90.1,77.2,7.5,9,1,428,439,15.4,66,89
Lorenzo Jackson,16567,DI,LA MONROE,13,2,3.8,0,0,209,57.4,41.9,55.4,56.9,36.5,47.0,9.5,2,2,377,388,2.7,10,17
Robert Ndondo-Lay,16574,DI,MINNESOTA,6,2,2.5,0,0,225,,52.9,79.7,63.7,45.4,76.5,0.0,0,0,59,60,5.1,3,4
John Senter,16593,CB,AKRON,13,0,10.0,0,0,102,79.4,74.8,86.1,57.9,46.6,55.3,33.3,1,2,84,87,0.0,0,2
Ben Compton,16638,DI,N ILLINOIS,13,3,3.1,0,0,254,63.6,70.7,83.6,71.8,63.6,67.5,15.0,3,0,182,186,3.8,7,14
Marlon Moore,16639,S,N ILLINOIS,14,7,7.5,0,0,254,58.2,67.6,90.3,56.0,83.4,88.6,8.2,4,0,495,510,2.6,13,38
Mitch Lane,16641,S,LA MONROE,9,7,8.8,0,0,209,52.6,56.4,45.9,80.5,59.3,57.9,14.7,5,1,334,345,1.2,4,22
Shafer Johnson,16650,DI,C MICHIGAN,10,0,2.6,0,1,134,60.0,63.2,32.1,53.4,69.8,77.4,0.0,0,1,86,87,5.8,5,8
Jadon Cook,16651,LB,C MICHIGAN,1,0,,0,0,134,60.0,35.1,67.2,,49.7,,,0,0,2,2,0.0,0,0
Stefon Armstead,16652,CB,C MICHIGAN,12,0,4.0,0,0,134,72.4,73.3,83.4,,71.5,73.5,0.0,0,2,140,142,0.7,1,1
Phillip Dukes,16656,DI,S CAROLINA,12,0,2.1,0,0,289,63.5,50.2,84.7,57.6,45.3,72.4,5.6,1,0,200,202,7.5,15,17
Viliseni Fauonuku,16691,DI,UTAH,13,9,2.0,1,0,328,61.2,80.1,68.4,75.7,78.8,85.0,2.9,1,1,213,219,8.5,18,24
Robert Ash,16694,DI,BOISE ST,11,0,2.5,0,0,120,63.0,60.7,81.6,58.1,56.5,75.0,0.0,0,0,41,43,4.9,2,4
Justin Taimatuia,16700,DI,BOISE ST,13,4,0.5,0,0,120,65.9,71.4,64.9,66.2,70.2,64.3,11.1,2,2,200,205,5.5,11,12
Tutulupeatau Mataele,16701,ED,BOISE ST,11,1,2.9,0,0,120,,64.6,79.8,55.3,69.0,77.6,0.0,0,0,64,67,4.7,3,7
Rondell McNair,16702,ED,BOISE ST,1,0,,0,0,120,,70.7,73.6,68.2,62.1,,,0,0,2,2,0.0,0,0
Jeremiah Allison,16709,LB,WASH STATE,13,11,4.4,0,0,341,71.0,62.6,63.5,70.1,52.8,63.1,18.1,13,1,411,417,6.1,25,48
Fred Wilson,16716,CB,UNLV,9,1,6.0,1,0,325,65.3,58.8,26.2,56.7,39.1,63.5,40.0,2,1,166,168,0.6,1,2
Josh Gibbs,16720,DI,NEW MEX ST,10,0,1.9,0,0,242,60.0,64.1,51.9,56.8,68.6,51.0,12.5,1,1,92,92,7.6,7,7
Tony Popovich,16726,DI,S JOSE ST,12,7,2.6,0,0,285,54.6,54.5,44.9,62.0,54.8,56.0,11.4,4,3,379,384,4.5,17,24
Vincenté Miles Jr.,16727,S,S JOSE ST,13,15,8.0,0,2,285,66.2,72.1,89.9,74.9,74.0,69.7,4.2,2,1,352,356,3.7,13,31
Zik Asiegbu,16730,LB,TULSA,13,5,3.6,0,1,320,53.1,51.3,82.6,59.9,48.2,54.4,7.1,1,0,88,90,4.5,4,8
Darryl Monroe,16741,LB,AKRON,13,19,2.8,0,1,102,70.5,75.3,0.0,77.4,76.0,62.6,13.7,10,5,274,286,11.7,32,44
Davon Jacobs,16760,S,RUTGERS,4,0,19.5,0,0,278,69.1,68.4,82.4,59.1,63.6,71.6,25.0,2,0,62,63,1.6,1,6
Tyler Horn,16764,ED,BOISE ST,13,3,1.5,0,0,120,68.5,69.4,70.2,56.8,72.3,70.1,7.4,2,1,268,272,7.8,21,22
Solomon Means,16771,CB,ARIZONA ST,7,0,6.3,0,0,110,52.7,50.9,84.9,58.6,40.9,28.7,57.1,4,0,68,70,1.5,1,3
Darryl Paulo,16779,DI,WASH STATE,13,6,0.8,1,0,341,68.9,55.1,50.2,57.3,53.6,66.6,11.1,4,3,370,375,5.7,21,26
Taylor Taliulu,16781,S,WASH STATE,13,7,7.5,0,0,341,60.5,58.4,89.4,67.2,51.9,49.2,29.3,12,0,434,440,1.4,6,22
Kimble Jensen,16784,LB,UNLV,6,7,4.5,0,0,325,66.9,68.6,81.6,62.8,66.2,70.6,9.1,3,0,116,117,10.3,12,23
Corey Redwine,16786,DI,TULANE,11,7,1.5,0,0,319,65.7,63.5,32.1,66.6,62.0,83.1,4.2,1,3,269,275,4.1,11,16
Darion Monroe,16788,S,TULANE,11,9,6.3,0,0,319,68.2,66.6,57.2,62.4,64.3,58.3,11.5,7,1,376,390,6.1,23,45
Stephen Meredith,16790,ED,NEW MEX ST,12,7,2.0,0,0,242,67.6,69.9,55.5,70.7,65.4,81.7,8.3,3,2,243,245,6.6,16,26
Simon Connette,16797,S,S JOSE ST,4,1,,0,0,285,58.3,59.3,79.2,56.1,64.5,79.7,0.0,0,0,13,13,0.0,0,0
Derrick Alexander,16800,ED,TULSA,13,5,1.7,1,0,320,59.2,64.8,58.6,68.2,61.2,59.7,3.6,1,4,451,458,4.4,20,22
Chief Brown,16804,S,OLE MISS,8,1,8.4,0,0,226,69.8,75.6,83.9,60.0,88.8,82.6,0.0,0,0,105,107,5.7,6,12
Christian Russell,16806,LB,OLE MISS,12,5,3.1,0,0,226,54.6,61.1,8.9,59.8,71.4,57.9,8.7,2,2,97,97,10.3,10,16
Epie Sona,16827,LB,S JOSE ST,5,1,2.8,0,0,285,49.5,56.7,79.8,,60.1,81.6,5.0,1,0,92,93,13.0,12,18
Brian Verbitski,16835,S,RUTGERS,1,0,,0,0,278,,60.0,66.0,,60.0,,,0,0,1,1,0.0,0,0
Armand Nance,16842,DI,BOISE ST,13,8,0.7,0,0,120,60.0,69.6,12.5,68.3,73.3,81.8,0.0,0,5,240,245,6.3,15,15
Jordan Simone,16848,S,ARIZONA ST,10,9,4.5,0,0,110,62.2,67.4,50.7,84.7,67.9,65.2,22.2,10,2,280,285,4.6,13,26
Antonio Longino,16849,ED,ARIZONA ST,13,13,2.2,0,0,110,56.2,77.4,92.3,70.6,80.4,63.8,4.5,3,0,325,332,10.8,35,50
Tuli Fakauho,16860,DI,UNLV,10,1,1.7,0,0,325,,62.5,82.7,55.0,65.0,78.7,7.1,1,0,146,150,6.2,9,12
Alexander Trujillo,16868,DI,NEW MEX ST,12,5,3.6,0,1,242,67.1,59.0,55.3,51.7,60.6,81.7,5.0,1,2,327,331,3.1,10,14
Derrick Luetjen,16876,DI,TULSA,13,10,1.3,0,0,320,51.6,49.8,33.5,57.7,52.6,44.7,8.7,4,5,425,432,5.4,23,32
Djwany Mera,16908,ED,RUTGERS,12,6,2.3,1,1,278,60.3,53.1,48.0,50.7,56.6,52.6,17.9,5,2,296,300,4.1,12,17
Mo Latu,16923,DI,ARIZONA ST,1,0,,0,0,110,,60.0,64.4,,60.0,,,0,0,1,1,0.0,0,0
Najee Johnson,16933,ED,UNLV,10,2,2.1,0,0,325,55.0,50.7,84.4,51.2,51.3,38.6,23.1,3,0,139,139,4.3,6,8
Blake Richmond,16935,S,UNLV,12,10,8.1,1,1,325,70.4,71.2,0.0,57.0,76.1,81.9,8.0,4,3,344,351,3.5,12,36
Sonny Sanitoa,16936,ED,UNLV,12,5,2.6,1,0,325,69.4,62.5,59.7,59.0,56.0,80.4,6.7,2,2,305,312,5.9,18,23
Lewis Hill,16948,CB,NEW MEX ST,12,3,14.4,1,0,242,65.6,66.2,86.2,56.1,66.0,68.1,25.9,7,2,352,355,1.4,5,17
Cedric Lousi,16950,ED,S JOSE ST,9,1,2.0,0,0,285,70.3,56.6,84.2,57.9,51.2,58.8,12.5,1,0,87,87,4.6,4,6
Moses Saucedo,16951,LB,S JOSE ST,4,1,0.7,0,0,285,45.2,42.1,77.9,56.4,46.6,57.6,0.0,0,0,30,31,10.0,3,3
Michael Mudoh,16962,S,TULSA,13,24,8.7,0,0,320,83.5,89.9,89.8,64.3,91.0,93.2,4.7,5,2,454,460,5.5,25,78
Junior Lee,16974,S,UCONN,11,1,6.0,0,0,146,53.2,53.5,83.4,64.3,52.3,34.7,14.3,1,0,73,74,4.1,3,5
Marcus Dillard,16975,CB,HOUSTON,3,0,6.0,0,0,182,69.1,69.9,74.3,,64.9,77.0,0.0,0,0,13,13,0.0,0,1
Jeff Worthy,16985,DI,ARIZONA,12,3,2.4,0,1,109,65.6,63.2,69.9,67.2,56.7,61.8,15.0,3,1,209,216,5.3,11,14
Anthony Lopez,16986,S,ARIZONA,13,3,3.5,0,0,109,56.7,64.9,87.6,62.3,76.2,39.3,18.5,5,0,243,247,4.5,11,19
Justin Solis,16990,DI,COLORADO,13,13,2.1,0,0,143,,63.3,72.8,62.8,62.2,72.0,7.5,3,1,305,309,5.9,18,24
Hunter Shaw,16991,LB,COLORADO,2,1,,0,0,143,63.4,69.1,70.3,,65.3,76.1,0.0,0,0,3,3,0.0,0,0
Oliver Vigille,16994,LB,SYRACUSE,8,2,3.5,0,0,304,43.1,47.4,84.3,56.0,52.3,56.8,20.0,1,0,50,50,2.0,1,2
John Raymon,16995,DI,SYRACUSE,12,3,1.5,0,0,304,61.8,65.2,64.0,64.7,63.3,79.8,11.1,2,1,187,189,5.9,11,13
Joe Kawulok,16997,ED,COLO STATE,13,2,3.1,0,1,144,68.3,51.9,63.5,59.6,44.2,62.7,9.1,3,2,429,438,4.9,21,28
Martavius Foster,16998,ED,COLO STATE,13,2,2.1,2,0,144,67.6,59.5,19.3,75.4,50.9,57.3,15.0,3,6,407,417,2.7,11,15
Damon Knox,17009,DI,MICH STATE,14,2,2.3,0,0,223,60.0,60.9,53.0,66.2,57.9,51.8,10.0,1,1,114,117,4.4,5,7
Mike Minns,17015,DI,BOWL GREEN,13,2,2.1,0,0,122,60.0,59.6,33.4,60.3,61.0,77.8,0.0,0,3,274,274,4.4,12,12
Dernard Turner,17016,S,BOWL GREEN,14,13,6.4,0,0,122,71.8,71.8,35.8,71.2,69.8,63.3,17.6,9,2,459,464,3.1,14,29
Drew Douglas,17023,LB,UTSA,10,16,3.5,0,0,331,63.4,69.2,19.2,69.4,69.4,71.2,7.1,5,2,326,331,10.4,34,49
Dejon Brown,17027,LB,W KENTUCKY,13,6,5.7,0,1,346,66.7,68.1,90.2,64.0,68.2,77.7,4.2,2,2,236,242,8.9,21,40
Gavin Rocker,17030,ED,W KENTUCKY,14,8,3.4,0,0,346,64.2,59.7,73.3,61.9,55.9,53.6,16.2,6,2,321,325,4.7,15,23
Trevon Stewart,17050,CB,HOUSTON,14,8,5.6,0,0,182,78.3,77.2,60.1,73.7,67.7,77.8,13.3,4,1,280,285,2.5,7,18
Tomme Mark,17051,DI,HOUSTON,14,11,1.9,0,0,182,59.6,60.1,83.6,49.5,66.7,65.9,6.5,2,0,307,309,5.5,17,18
Tyler Henington,17071,DI,COLORADO,1,0,,0,0,143,,71.0,73.9,69.9,60.0,73.0,,0,0,2,2,0.0,0,0
Terry Jackson,17080,DI,COLO STATE,11,7,0.3,0,0,144,51.9,61.2,40.6,60.8,64.1,72.7,4.2,1,2,277,284,4.7,13,16
SteveO Michel,17081,ED,COLO STATE,13,4,0.9,0,0,144,56.0,70.9,65.8,76.9,64.0,72.1,8.0,2,1,211,216,8.5,18,19
Jefferson Ashiru,17088,LB,MARYLAND,5,6,4.0,0,0,215,62.5,66.6,80.4,68.8,66.6,49.5,19.0,4,0,100,104,6.0,6,11
Bryan Baird,17089,ED,BOWL GREEN,10,1,3.3,0,0,122,53.4,50.4,50.2,53.0,53.4,29.2,18.2,2,1,116,118,5.2,6,8
Duke Wheeler,17090,S,UTSA,11,19,6.3,0,0,331,45.2,63.6,30.8,60.0,91.9,90.9,6.6,4,2,247,252,4.5,11,38
Forrest Coleman,17097,CB,W KENTUCKY,3,0,,0,0,346,35.5,40.8,75.6,,66.6,47.7,,0,0,23,25,0.0,0,0
Wayne Morgan,17112,CB,SYRACUSE,9,0,4.9,2,0,304,67.1,61.0,0.0,51.8,48.4,47.2,22.2,2,2,82,83,2.4,2,7
Tyler White,17121,CB,HOUSTON,2,0,4.5,0,0,182,44.2,41.7,75.3,,51.5,39.1,33.3,1,0,6,6,16.7,1,2
Melvin Holland,17122,DI,HOUSTON,4,0,,0,0,182,,52.9,72.5,56.0,54.3,,,0,0,12,12,0.0,0,0
Haden Gregory,17134,LB,ARIZONA,7,5,5.5,0,0,109,71.2,65.7,81.5,52.5,61.9,64.7,11.8,2,0,92,96,2.2,2,10
Antonio Smothers Jr.,17135,LB,ARIZONA,4,1,1.3,0,0,109,60.9,70.7,77.7,56.9,79.3,79.1,0.0,0,0,16,16,18.8,3,3
Nick Januska,17155,S,COLO STATE,12,5,6.9,0,0,144,53.0,59.5,20.7,74.6,69.4,69.5,6.7,1,2,162,168,1.2,2,9
RJ Williamson,17159,S,MICH STATE,6,3,8.6,0,0,223,62.4,67.0,85.0,59.1,75.8,53.1,5.6,1,2,144,146,4.9,7,14
Kennedy Ubabuike,17161,DI,UTSA,8,0,2.3,0,0,331,59.4,66.2,78.6,54.3,71.0,44.4,0.0,0,0,62,64,6.5,4,6
Justyn Eddins,17164,ED,UTSA,10,1,1.7,0,0,331,60.0,61.4,44.8,62.8,60.7,67.2,11.1,1,1,97,98,4.1,4,7
Trevor Baker,17165,CB,UTSA,8,0,8.3,1,0,331,78.1,78.6,84.6,,73.3,58.1,0.0,0,2,223,227,0.9,2,4
Mauricio Sanchez,17166,S,UTSA,10,9,4.5,0,2,331,60.7,66.8,36.5,60.0,76.9,55.8,19.5,8,1,234,236,6.4,15,24
Ge'Monee Brown,17170,DI,W KENTUCKY,14,4,0.8,0,0,346,77.7,67.3,65.0,61.5,67.5,72.8,5.0,1,1,165,171,8.5,14,15
Nick Holt,17172,LB,W KENTUCKY,14,15,4.2,0,0,346,67.3,67.9,88.3,79.1,58.7,64.5,12.9,9,0,431,439,5.8,25,46
Wonderful Terry,17176,CB,W KENTUCKY,12,2,8.8,0,0,346,67.0,68.2,84.8,60.3,69.7,67.9,13.3,2,0,249,254,2.0,5,11
Marquise Vann,17191,LB,UCONN,11,3,4.7,0,0,146,62.3,73.6,36.0,56.0,80.8,88.3,2.6,1,1,193,195,11.4,22,34
Julian Campenni,17192,DI,UCONN,13,6,2.1,0,0,146,61.9,80.2,87.8,67.2,81.6,69.2,12.9,4,0,291,298,5.8,17,21
Sir Thomas Jackson,17208,LB,ARIZONA,13,3,4.9,0,0,109,42.8,37.9,85.4,55.1,40.6,59.0,15.8,6,0,189,192,9.0,17,29
Jamar Allah,17209,S,ARIZONA,13,9,8.1,0,0,109,83.5,76.4,88.3,,58.2,62.5,19.0,8,0,358,368,2.0,7,25
Rony Charles,17214,DI,SYRACUSE,3,1,-0.5,0,0,304,61.2,79.6,75.5,75.5,65.8,76.4,0.0,0,0,12,12,16.7,2,2
Luke Arciniega,17218,ED,SYRACUSE,8,3,3.7,0,1,304,61.3,60.5,85.0,61.6,56.2,82.4,0.0,0,0,142,142,2.8,4,7
Justin Hansen,17225,DI,COLO STATE,11,1,2.6,0,0,144,,52.8,81.9,55.7,51.5,77.0,0.0,0,0,131,131,3.8,5,7
Taylor Royster,17234,DI,BOWL GREEN,14,6,1.7,0,1,122,65.0,61.8,68.9,60.2,60.2,78.0,2.8,1,2,421,426,5.0,21,29
Darrell Hunter II,17235,CB,BOWL GREEN,2,3,2.8,0,0,122,62.9,68.2,82.4,58.5,78.4,71.5,0.0,0,0,69,69,4.3,3,4
Herve Coby,17237,WR,BOWL GREEN,1,0,,0,0,122,,60.0,63.7,,60.0,27.9,100.0,1,0,1,1,0.0,0,0
Nick Newton,17246,LB,W KENTUCKY,11,5,2.5,0,1,346,54.5,63.1,89.2,59.2,69.4,56.1,15.4,4,0,195,199,5.1,10,17
Bryan Shorter,17248,DI,W KENTUCKY,13,6,2.7,0,0,346,60.2,52.4,57.9,53.6,52.8,64.9,6.3,1,1,177,181,3.4,6,9
DeVante Thomas,17249,CB,W KENTUCKY,1,0,,0,0,346,50.8,49.2,69.1,,60.0,,,0,0,1,1,0.0,0,0
Torsten Rotto,17262,ED,STANFORD,5,0,7.0,0,0,300,60.0,50.1,0.0,60.1,47.2,28.3,0.0,0,1,16,16,0.0,0,1
Wayne Lyons,17263,CB,MICHIGAN,4,0,11.0,0,0,222,72.0,73.4,76.5,63.0,65.5,61.3,0.0,0,0,12,13,0.0,0,1
Earl Foster,17264,S,HOUSTON,2,0,,0,0,182,60.5,61.6,70.9,,60.2,,,0,0,7,7,0.0,0,0
Travis Blanks,17272,CB,CLEMSON,15,8,4.6,0,0,140,52.0,60.6,87.4,55.4,74.7,72.0,16.1,5,1,269,275,4.1,11,18
Roderick Byers,17274,DI,CLEMSON,13,2,2.9,0,0,140,63.4,78.8,82.3,61.8,81.4,79.3,11.8,2,0,86,87,11.6,10,13
Quinton Bradley,17285,ED,IDAHO,12,4,1.1,0,0,185,70.9,74.9,65.1,77.0,67.2,63.4,13.0,6,2,452,462,5.8,26,36
Brendin Straubel,17290,S,UCF,3,2,10.4,0,0,323,42.7,49.2,80.9,,63.0,32.8,25.0,3,0,71,72,2.8,2,7
Tyler Roberts,17293,ED,TROY,11,6,1.1,0,0,318,90.6,88.9,72.7,83.9,77.7,88.0,2.3,1,1,284,287,9.9,28,36
Pierre Romain,17301,CB,S DIEGO ST,9,0,10.5,0,0,284,71.3,72.1,77.7,,69.0,61.8,0.0,0,0,35,35,0.0,0,2
J.J. Whittaker,17302,CB,S DIEGO ST,14,3,8.7,0,0,284,70.7,70.9,48.7,65.9,68.6,76.0,12.5,2,10,387,395,1.3,5,11
Demond Smith,17312,S,GA TECH,11,8,7.6,0,0,176,70.2,65.9,84.5,64.1,58.0,60.2,19.1,9,0,253,257,4.0,10,30
Matthew Baney,17314,LB,PENN STATE,2,0,,0,0,266,56.2,52.5,73.7,,54.6,73.1,,0,0,3,3,0.0,0,0
Ben Kline,17320,LB,PENN STATE,1,0,,0,0,266,,53.4,68.4,,56.3,,,0,0,4,4,0.0,0,0
Ronnie Harris,17338,CB,STANFORD,12,2,10.7,1,0,300,84.9,83.5,85.7,70.3,66.4,69.5,11.8,2,2,265,275,1.5,4,13
Sam Yules,17339,LB,STANFORD,1,0,,0,0,300,53.9,54.3,72.2,,60.0,,,0,0,1,1,0.0,0,0
Nate Lohn,17340,DI,STANFORD,7,1,-1.5,0,0,300,,62.9,79.9,62.2,61.0,32.6,25.0,1,0,39,39,5.1,2,2
Todd Hunt,17342,DI,FRESNO ST,12,14,2.7,0,0,169,67.9,58.2,86.4,63.9,52.4,84.0,0.0,0,0,431,439,6.3,27,35
Kaylyn Ayers,17368,ED,IDAHO,12,0,3.1,0,2,185,66.8,69.9,55.5,56.5,74.8,72.3,6.7,1,1,163,167,6.1,10,14
Lance McDowdell,17369,DI,UCF,12,9,1.2,0,0,323,60.0,68.0,19.8,59.4,75.4,65.2,3.4,1,4,272,280,6.3,17,19
D.J. Johnson,17373,DI,TROY,9,1,3.2,0,0,318,60.0,53.1,79.0,57.3,50.9,77.0,0.0,0,0,67,67,4.5,3,5
Carnell Simon,17375,ED,TROY,10,1,3.4,0,0,318,63.6,52.5,84.6,54.2,49.0,41.6,20.0,2,0,81,81,3.7,3,7
Christian Heyward,17387,DI,S DIEGO ST,10,6,1.6,0,0,284,90.8,73.4,43.5,66.8,68.4,65.6,4.5,1,2,169,175,7.7,13,15
Domonique Noble,17400,LB,GA TECH,8,3,3.0,0,0,176,52.6,57.9,80.2,62.5,61.1,48.5,21.1,4,0,72,72,11.1,8,12
Craig Jones,17415,LB,STANFORD,4,0,6.0,0,0,300,47.1,42.9,75.6,53.5,52.7,79.2,0.0,0,0,8,8,0.0,0,1
Kelton Brackett,17420,CB,UMASS,7,1,12.6,0,0,216,57.1,57.4,83.9,46.2,61.6,68.3,18.2,2,4,226,233,0.4,1,8
Domenic Spencer,17450,LB,UCF,12,13,3.0,0,0,323,46.3,64.8,86.8,60.2,74.4,88.6,5.2,4,0,329,339,12.2,40,60
Lamarcus Farmer,17454,CB,TROY,12,4,9.6,0,0,318,73.8,77.7,84.5,58.3,86.5,85.5,0.0,0,3,284,289,2.8,8,22
Lonnie Gosha,17455,DI,TROY,12,7,2.7,0,0,318,65.3,52.1,64.7,55.7,49.7,66.8,4.8,1,1,281,287,3.6,10,13
Montres Kitchens,17458,S,TROY,12,4,6.3,0,1,318,51.9,57.6,87.4,57.5,65.2,58.4,22.2,12,1,379,387,2.6,10,38
Jake Fely,17463,LB,S DIEGO ST,12,10,2.6,0,2,284,51.1,78.5,0.0,74.6,89.9,74.1,4.7,3,5,300,308,10.3,31,51
Kodi Whitfield,17489,S,STANFORD,14,3,7.1,0,1,300,65.6,67.0,89.3,65.8,66.4,66.1,16.7,5,0,353,364,3.1,11,22
Suli Faletuipapai,17494,DI,FRESNO ST,3,0,4.0,0,0,169,,58.7,72.9,61.4,56.9,71.3,0.0,0,0,12,12,8.3,1,1
Kyrian Obidiegwu,17496,ED,FRESNO ST,3,1,4.0,0,0,169,64.5,69.2,76.9,59.5,67.4,79.3,0.0,0,0,11,11,0.0,0,1
Collins Mauldin,17503,ED,CLEMSON,2,0,,0,0,140,,61.3,72.8,56.6,63.1,,,0,0,8,8,0.0,0,0
Darrin Reddick,17527,S,TROY,12,0,8.3,0,0,318,65.4,61.8,83.6,63.9,50.1,45.2,33.3,5,0,138,138,2.2,3,10
Josh Burnham,17528,CB,TROY,3,0,,0,0,318,59.1,60.3,73.4,,62.6,,,0,0,8,8,0.0,0,0
Jon Sanchez,17534,ED,S DIEGO ST,14,4,2.2,0,0,284,63.8,63.8,71.8,56.7,65.6,85.6,4.3,1,1,352,360,3.7,13,18
Jabari Hunt,17545,DI,GA TECH,8,1,3.9,0,0,176,61.0,52.2,50.0,55.2,51.2,51.8,20.0,2,1,116,119,4.3,5,7
Sam Shober,17565,ED,STANFORD,4,1,1.5,0,0,300,55.9,57.5,0.0,58.9,67.7,59.7,0.0,0,1,18,18,11.1,2,2
Connor Healy,17570,LB,AIR FORCE,10,6,3.6,0,0,101,60.6,67.9,85.9,59.8,71.6,90.3,0.0,0,0,180,185,7.2,13,18
Daniel Pond,17592,LB,AUBURN,1,0,,0,0,115,,61.4,65.7,,60.0,,,0,0,1,1,0.0,0,0
TeDarius Turner,17602,CB,ARK STATE,1,0,,0,0,113,61.8,61.8,68.8,,60.0,,,0,0,1,1,0.0,0,0
Raziel Velgis,17603,CB,ARK STATE,4,0,4.5,0,0,113,65.7,68.5,70.0,,67.0,80.0,0.0,0,0,15,15,6.7,1,4
Tres Houston,17604,WR,ARK STATE,1,0,,1,0,113,70.5,72.5,68.8,,60.0,,,0,10,1,1,0.0,0,0
Zack Bullock,17606,ED,USF,13,1,0.9,0,0,327,64.1,57.9,88.7,58.8,52.1,51.6,20.0,4,0,271,274,5.2,14,15
Denzel Devall,17645,ED,ALABAMA,15,6,1.0,0,0,103,74.4,74.6,88.5,62.4,75.9,74.7,10.0,2,0,204,207,4.9,10,12
Alex Hansen,17651,DI,AIR FORCE,14,12,2.1,1,0,101,58.8,73.3,47.9,74.3,70.5,76.7,7.8,4,3,388,396,7.2,28,35
Gavin McHenry,17652,CB,AIR FORCE,1,0,3.8,0,0,101,57.0,62.2,73.3,,67.0,79.8,0.0,0,0,28,28,10.7,3,4
Aaron Krah,17656,CB,APP STATE,2,0,,0,0,108,41.0,42.9,72.9,,60.5,,,0,0,9,9,0.0,0,0
Carlutorbantu Zaramo,17660,DI,BALL ST,8,3,1.0,0,0,117,60.0,55.0,81.3,57.5,52.9,76.4,0.0,0,0,69,72,2.9,2,2
Keenan Noel,17664,DI,BALL ST,11,4,3.5,0,0,117,63.8,61.5,82.3,62.5,54.9,78.5,0.0,0,0,84,85,1.2,1,2
Ben Ingle,17665,LB,BALL ST,12,15,4.4,0,0,117,64.1,64.2,88.3,66.2,60.4,86.2,4.8,3,0,357,364,5.3,19,45
Justin Garrett,17674,LB,AUBURN,12,8,3.9,0,0,115,61.8,56.8,56.5,68.8,49.4,64.0,10.5,4,1,271,276,5.2,14,26
C.J. Garye,17683,LB,USF,3,3,1.3,0,0,327,48.6,60.4,79.7,56.0,75.5,64.1,0.0,0,0,44,45,6.8,3,3
Anthony Swain,17693,LB,SO MISS,11,7,4.3,0,0,296,60.5,65.1,0.0,59.3,71.2,70.0,12.1,4,2,153,156,9.8,15,22
Kalon Baker,17717,CB,AIR FORCE,6,0,18.7,0,0,101,58.3,60.4,80.9,,66.3,78.3,14.3,1,0,114,115,1.8,2,6
Stephen Burns,17722,DI,APP STATE,13,2,1.3,0,0,108,73.5,72.5,46.8,63.8,76.0,91.0,20.0,2,1,70,70,7.1,5,6
Osvaldo Sombo,17723,ED,APP STATE,13,4,3.9,0,0,108,68.8,67.7,88.7,70.8,60.3,59.2,17.4,4,0,176,178,5.1,9,15
Michael Ayers,17728,ED,BALL ST,12,9,3.2,0,0,117,48.5,55.0,76.7,54.9,58.0,80.4,8.7,4,1,367,374,6.0,22,33
Charleston Girley,17739,CB,ARK STATE,10,4,3.5,0,0,113,64.7,65.2,80.3,81.2,61.3,64.9,15.0,3,0,171,176,4.7,8,13
Rocky Hayes,17740,CB,ARK STATE,13,3,10.7,0,0,113,72.2,73.7,86.4,53.6,78.3,56.1,8.3,2,3,303,307,2.6,8,19
Demetrius Hill,17743,DI,USF,13,4,1.0,0,0,327,86.5,68.5,51.1,61.2,68.6,78.1,17.4,4,2,172,177,7.6,13,15
