player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Terez Dickerson,13811,LB,DOMINION,11,4,4.1,0,0,263,60.2,68.8,78.2,54.5,75.9,69.1,0.0,0,0,116,117,12.1,14,21
Tyrin Ferguson,13817,LB,NEBRASKA,8,6,1.9,0,0,238,55.2,67.0,54.4,66.7,74.1,75.2,4.0,1,1,150,152,8.7,13,18
Trevon Hill,13821,ED,VA TECH,3,2,0.3,0,0,337,67.5,75.0,0.0,80.1,68.2,54.4,25.0,2,2,39,39,10.3,4,4
Adonis Thomas,13851,LB,FLORIDA ST,9,3,1.8,0,0,167,63.2,70.8,77.9,52.1,79.8,82.0,6.3,1,0,82,83,13.4,11,12
Taylor Heflin,13878,LB,NAVY,13,17,3.7,1,0,237,54.1,58.0,29.7,76.1,58.4,63.5,12.2,10,3,369,373,7.9,29,55
Chase Johnston,13896,ED,KANSAS ST,5,0,6.0,0,0,199,60.1,61.9,78.2,58.6,64.5,76.1,0.0,0,0,21,21,0.0,0,3
Joshua McMillon,13920,LB,ALABAMA,9,1,7.2,0,0,103,62.3,66.1,0.0,55.2,72.6,73.7,8.3,1,1,58,58,8.6,5,10
Carlos Robinson,13955,DI,LA LAFAYET,1,0,8.0,0,0,207,,61.1,72.1,64.2,57.9,70.8,0.0,0,0,7,7,0.0,0,1
Kenny Knight Jr.,13956,LB,BALL ST,1,0,,0,0,117,60.0,42.9,74.2,59.7,43.4,,,0,0,10,10,0.0,0,0
Malik Thompson,13957,DI,MARSHALL,12,7,2.9,0,1,214,59.7,61.5,28.0,67.6,59.3,76.6,3.4,1,4,269,274,5.9,16,21
Darius Fullwood,13962,DI,VA TECH,2,0,,0,0,337,,63.5,73.6,66.4,58.6,,,0,0,10,10,0.0,0,0
Vincent Hughes,13983,DI,N ILLINOIS,1,0,,0,0,254,,54.1,69.1,60.0,55.9,,,0,0,4,4,0.0,0,0
Emmanuel Cooper,14094,DI,MEMPHIS,11,3,0.9,0,0,218,63.7,71.0,60.9,58.2,76.8,56.3,11.8,2,1,183,188,4.9,9,12
Chris Richardson,14095,DI,UTEP,12,9,2.1,0,0,330,77.1,58.2,62.2,58.5,56.4,82.7,0.0,0,2,346,355,2.9,10,15
Jason Scrempos,14182,DI,WASHINGTON,3,1,,0,0,340,,51.8,72.9,57.5,52.3,69.7,0.0,0,0,11,11,0.0,0,0
Robert Hayes Jr.,14327,CB,SMU,10,0,6.9,0,0,287,64.3,65.5,24.9,58.3,74.4,41.1,20.0,2,1,170,175,1.2,2,8
Anthony J. Taylor,14471,CB,TEXAS ST,12,2,5.6,0,0,314,82.6,83.3,86.8,77.9,73.3,60.1,6.3,1,2,317,319,0.9,3,13
Jonathan Ledbetter,18645,ED,GEORGIA,14,12,2.6,0,2,173,63.3,82.8,85.3,66.5,88.7,77.3,4.8,2,0,193,196,10.9,21,28
Robert Crawford,20426,ED,W KENTUCKY,7,0,6.0,0,0,346,56.4,55.9,80.1,61.1,54.7,27.6,50.0,1,0,27,28,0.0,0,1
Marquis Couch,21749,ED,MARSHALL,13,9,1.0,1,1,214,56.7,68.0,36.5,59.8,78.8,65.6,10.5,4,3,212,214,9.0,19,25
Dajon Emory,22164,ED,ARK STATE,13,9,0.8,0,0,113,60.9,76.3,86.0,77.4,68.8,45.3,16.0,4,0,185,190,5.9,11,12
Anthony Cruz,22522,S,TEMPLE,2,0,,0,0,306,,60.0,61.5,,60.0,,,0,0,2,2,0.0,0,0
Dru Prox,23093,LB,KANSAS,4,0,4.3,0,0,198,65.1,71.4,74.5,60.0,72.1,80.7,0.0,0,0,9,9,22.2,2,3
Kwamie Lassiter II,23226,WR,KANSAS,1,0,,0,0,198,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Tim Washington,23468,LB,MISS STATE,9,3,2.5,0,0,227,58.8,64.4,77.9,54.9,71.7,57.6,0.0,0,0,43,44,2.3,1,2
Dalton Baker,23619,ED,UTAH ST,13,5,2.9,0,0,329,64.0,67.6,81.4,57.2,71.2,59.2,13.6,3,1,162,166,6.8,11,14
Jonathan Carson,23620,DI,C MICHIGAN,5,0,4.6,0,0,134,60.0,56.6,79.3,55.5,56.7,75.7,0.0,0,0,75,75,2.7,2,5
Kingsley Onyirioha,23639,DI,TEXAS ST,4,0,6.0,0,0,314,60.0,66.8,77.1,63.1,65.7,75.6,0.0,0,0,17,17,0.0,0,2
Cameron Hayes,23739,CB,HAWAII,4,0,-0.7,0,0,180,60.9,64.3,77.5,,69.1,81.1,0.0,0,0,29,30,6.9,2,3
James Bowe Jr.,23787,ED,UMASS,6,0,1.4,0,0,216,44.4,71.2,84.0,63.4,79.4,61.8,11.1,1,0,37,37,16.2,6,8
Darion DeBrossard,23809,DI,VANDERBILT,5,1,-1.0,0,0,333,,66.1,74.9,57.4,67.8,72.4,0.0,0,0,14,14,7.1,1,1
Dae'Von Washington,23867,LB,LA TECH,13,10,3.4,1,0,208,67.5,72.9,51.6,60.4,76.0,58.9,13.0,7,1,296,299,8.4,25,37
Evahelotu Tohi,24006,LB,NEW MEXICO,8,12,2.8,0,2,241,63.1,67.8,82.7,56.7,70.9,52.8,14.8,8,0,235,240,10.6,25,34
Oluwaseun Idowu,24047,LB,PITTSBURGH,14,11,5.1,0,1,268,68.9,69.0,33.7,71.5,67.5,78.2,7.7,5,2,364,370,6.6,24,49
Dontavious Jackson,24251,LB,FLORIDA ST,12,19,2.6,0,0,167,61.6,77.6,1.9,60.5,87.4,67.6,12.0,10,3,338,341,12.1,41,54
Zeek Rodney,24599,DI,WAKE,13,8,3.0,0,1,339,71.6,77.1,65.0,61.0,85.3,63.4,0.0,0,2,307,310,4.9,15,18
Dominic Nelson,25307,S,MISSOURI,1,0,,0,0,229,60.0,60.6,67.8,,60.0,,,0,0,3,3,0.0,0,0
Shawn Featherstone,25441,S,AKRON,2,0,-2.0,0,0,102,71.2,71.4,75.8,,66.1,74.3,0.0,0,0,24,24,4.2,1,1
Alvin Davis Jr.,25442,S,AKRON,11,8,12.2,0,1,102,91.2,89.7,87.9,59.4,65.1,82.0,14.0,6,0,388,395,1.8,7,29
Deionte Thompson,25444,S,ALABAMA,15,15,6.3,0,1,103,88.6,88.2,59.6,60.6,80.8,69.4,11.3,6,2,374,381,3.2,12,32
Anfernee Jennings,25449,ED,ALABAMA,15,11,1.0,1,0,103,41.1,72.5,31.8,74.3,79.2,58.9,15.0,6,5,256,259,7.8,20,23
Shyheim Carter,25451,CB,ALABAMA,14,2,5.6,1,1,103,87.3,88.5,25.6,56.9,91.5,78.7,4.2,1,2,279,285,4.3,12,21
Malik Lawal,25510,ED,ARIZONA ST,10,1,6.7,0,0,110,78.3,67.8,84.3,67.4,57.1,52.5,28.6,4,0,78,80,5.1,4,9
Sean Adesanya,25543,ED,C MICHIGAN,12,6,3.1,1,0,134,63.4,76.5,42.2,69.7,77.7,72.1,0.0,0,2,215,219,5.6,12,18
Tyrone Hunt,25641,DI,BAYLOR,8,0,4.5,0,0,118,,62.3,13.2,57.9,68.0,72.2,0.0,0,1,42,43,2.4,1,2
Jameson Houston,25642,CB,BAYLOR,10,0,35.3,1,0,118,69.0,67.8,0.0,88.7,55.7,53.8,40.0,2,2,78,82,0.0,0,3
Bravvion Roy,25644,DI,BAYLOR,13,4,2.5,0,0,118,53.6,75.8,48.5,69.3,78.8,79.5,0.0,0,2,239,244,8.8,21,30
Clay Johnston,25685,LB,BAYLOR,12,20,4.2,0,0,118,76.7,76.0,55.8,71.4,70.8,71.0,11.3,9,1,308,315,8.8,27,51
Chris Miller,25686,S,BAYLOR,12,11,7.6,0,0,118,61.7,61.5,17.1,73.7,61.6,57.6,22.0,11,3,295,301,3.4,10,28
Henry Black,25687,LB,BAYLOR,11,4,10.8,0,0,118,78.2,77.1,84.4,61.0,76.0,83.3,0.0,0,0,106,106,2.8,3,10
Cam Jefferies,25700,CB,CINCINNATI,13,1,5.5,0,0,138,74.3,75.7,15.8,54.8,86.8,90.1,0.0,0,6,267,270,2.2,6,11
Luc Bequette,25776,DI,CAL,13,6,2.4,0,1,130,73.5,78.3,84.5,62.3,79.9,70.4,4.8,2,0,351,353,6.8,24,34
Chibuzo Nwokocha,25777,CB,CAL,2,0,7.0,0,0,130,43.2,47.4,74.3,,65.3,76.2,0.0,0,1,16,16,0.0,0,1
Zeandae Johnson,25779,DI,CAL,13,7,1.2,0,0,130,65.6,66.7,60.1,59.5,69.5,63.0,5.6,1,1,169,169,4.1,7,10
Malik Psalms,25780,LB,CAL,7,0,4.3,0,0,130,65.2,68.2,83.7,70.5,64.0,46.3,25.0,2,0,43,44,9.3,4,6
D'Andre Dill,25890,DI,C MICHIGAN,8,5,3.6,0,0,134,,60.8,83.2,53.0,63.1,73.7,0.0,0,0,227,230,4.4,10,16
Sean Murphy-Bunting,25891,CB,C MICHIGAN,12,2,7.5,0,2,134,76.7,75.4,8.0,50.0,78.6,64.3,17.4,4,8,481,491,1.5,7,17
Michael Oliver,25893,LB,C MICHIGAN,11,4,3.1,0,0,134,59.4,65.2,81.0,65.5,67.3,76.8,10.0,3,1,192,193,6.8,13,23
Chris Murphy,25948,S,CINCINNATI,3,0,17.0,0,0,138,56.8,58.7,78.3,,64.3,77.7,0.0,0,0,8,8,0.0,0,1
Clelin Ferrell,25955,ED,CLEMSON,15,12,1.9,0,0,140,69.9,87.0,17.0,90.1,81.9,83.2,7.9,3,6,295,298,5.4,16,23
Chris Register,25956,ED,CLEMSON,8,2,-0.2,0,0,140,63.2,66.4,80.6,55.3,69.6,66.2,0.0,0,0,49,49,10.2,5,5
Dexter Lawrence,25991,DI,CLEMSON,13,2,0.6,0,0,140,67.9,89.8,67.0,81.8,87.7,83.5,0.0,0,1,205,207,11.2,23,26
Drew Lewis,26073,LB,COLORADO,12,8,4.4,0,1,143,79.2,72.8,50.5,60.8,71.9,71.9,8.7,4,2,262,266,6.1,16,34
Richard King,26078,ED,COLO STATE,2,1,-1.0,0,0,144,60.6,59.0,80.2,52.3,64.1,75.0,0.0,0,0,36,36,2.8,1,1
Twazanga Mugala,26137,ED,DUKE,3,0,0.0,0,0,154,60.0,64.7,78.1,54.0,69.9,73.9,0.0,0,0,11,12,9.1,1,1
Tre Hornbuckle,26138,ED,DUKE,13,10,1.7,0,0,154,63.5,63.7,69.2,59.8,63.6,45.7,14.3,4,1,243,247,4.9,12,14
Trevon McSwain,26142,DI,DUKE,13,7,3.0,0,1,154,61.4,80.6,56.6,71.5,82.8,75.2,2.6,1,2,317,321,6.6,21,31
Jordan Hayes,26143,S,DUKE,5,3,6.5,0,0,154,85.8,78.8,81.1,62.8,58.4,57.2,25.0,3,0,65,67,4.6,3,6
Mark Gilbert,26144,CB,DUKE,2,0,10.0,0,0,154,58.9,53.7,79.1,,39.0,52.9,0.0,0,0,57,57,0.0,0,2
Koby Quansah,26145,LB,DUKE,10,8,2.0,0,0,154,56.6,62.8,83.4,55.0,67.8,47.5,17.6,6,0,171,171,8.8,15,20
Kevin Gehsmann,26146,LB,DUKE,2,0,1.0,0,0,154,60.3,70.9,69.5,,69.9,76.3,0.0,0,0,5,5,40.0,2,2
Dylan Singleton,26147,S,DUKE,10,11,6.2,0,1,154,79.4,75.1,86.6,52.5,67.8,69.8,19.2,10,0,340,344,4.1,14,31
Brandon Feamster,26148,CB,DUKE,10,1,6.6,0,0,154,57.5,61.2,86.0,55.3,76.9,75.2,9.1,1,1,261,264,1.9,5,9
Shaun James,26196,DI,E CAROLINA,12,5,1.8,0,0,156,61.7,62.5,81.3,59.9,61.2,66.5,9.1,1,0,121,126,4.1,5,5
Colby Gore,26197,CB,E CAROLINA,11,2,19.4,1,0,156,78.1,79.1,84.4,,79.0,75.9,8.3,1,3,240,245,1.3,3,9
Kendall Futrell,26199,ED,E CAROLINA,12,7,2.0,0,0,156,85.4,65.4,89.6,60.4,62.3,82.0,5.0,1,0,237,241,3.4,8,12
Michael Swift,26200,ED,E CAROLINA,4,1,3.0,0,0,156,,60.1,79.1,53.8,65.4,77.5,0.0,0,0,15,15,13.3,2,3
Devon Sutton,26202,S,E CAROLINA,12,10,6.5,0,0,156,67.6,72.1,84.7,51.5,81.6,69.9,11.8,6,1,301,304,5.6,17,35
Gary Moore,26249,DI,MINNESOTA,13,5,2.3,0,0,225,56.0,62.0,84.4,59.0,63.6,59.7,8.7,2,0,241,243,5.4,13,16
Maxx Crosby,26316,ED,E MICHIGAN,12,12,1.7,1,4,160,68.0,88.2,39.5,77.3,89.7,62.2,11.5,7,4,411,421,8.5,35,42
Justin Moody,26333,S,E MICHIGAN,12,5,6.1,0,0,160,75.0,74.3,88.6,,68.2,69.0,22.2,6,0,259,265,1.5,4,16
Kevin McGill,26334,CB,E MICHIGAN,13,5,7.6,2,1,160,72.9,74.2,5.5,,84.6,77.3,15.4,4,7,449,459,1.6,7,17
Tifonte Hunt,26337,CB,N ILLINOIS,11,1,4.3,2,0,254,63.1,61.2,0.0,,68.5,70.0,11.1,1,6,232,235,0.9,2,7
Jalen Phelps,26343,S,E MICHIGAN,13,4,7.3,0,0,160,64.5,66.1,87.4,60.0,68.8,61.1,9.1,1,0,209,217,0.5,1,6
Clay Holford,26345,ED,E MICHIGAN,11,6,4.3,0,0,160,60.0,65.3,37.0,60.4,68.3,82.7,0.0,0,1,92,93,5.4,5,10
Brody Hoying,26348,S,E MICHIGAN,11,12,3.0,0,0,160,79.5,79.2,85.7,57.3,80.9,85.1,7.0,3,0,299,307,6.0,18,28
Kevin McCrary,26396,DI,FAU,12,6,2.2,0,0,165,61.6,68.3,83.7,58.1,71.0,47.6,12.5,3,0,234,237,5.1,12,15
La'Mical Perine,26408,HB,FLORIDA,1,0,,0,0,163,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Joe Provenzano,26445,LB,BOISE ST,1,0,,0,0,120,60.0,62.9,66.4,,60.0,,,0,0,1,1,0.0,0,0
Freddie Swain,26448,WR,FLORIDA,1,0,,1,0,163,,60.0,60.0,,60.0,,,0,2,1,1,0.0,0,0
Jabari Zuniga,26449,ED,FLORIDA,13,10,2.7,0,0,163,60.9,74.7,41.4,70.0,77.0,51.2,12.8,5,3,276,284,6.5,18,24
Luke Ancrum,26450,ED,FLORIDA,11,4,2.5,0,0,163,76.3,77.3,80.9,61.9,71.8,65.2,0.0,0,0,73,74,5.5,4,4
Kylan Johnson,26452,LB,FLORIDA,7,3,4.4,0,0,163,60.1,64.3,78.9,56.9,68.3,76.9,6.3,1,0,63,66,7.9,5,12
Jeremiah Moon,26453,ED,FLORIDA,12,9,2.8,0,0,163,69.3,77.6,88.1,73.3,74.2,87.7,0.0,0,0,168,175,4.8,8,13
David Reese II,26454,LB,FLORIDA,11,19,3.2,0,0,163,65.8,65.5,83.4,62.9,63.4,72.2,12.5,7,0,260,267,9.2,24,30
Jeawon Taylor,26455,S,FLORIDA,13,8,8.8,0,0,163,65.5,67.3,85.8,49.6,70.7,89.8,5.6,2,2,244,248,4.1,10,26
Marcus Lewis,26457,CB,MARYLAND,6,3,4.7,0,0,215,71.4,73.4,82.2,49.6,82.0,64.5,14.3,1,0,146,147,1.4,2,3
A.J. Westbrook,26458,S,FLORIDA ST,12,9,5.8,0,0,167,68.6,64.8,89.4,73.9,52.4,47.9,24.4,10,0,381,384,1.8,7,22
Zack Mesday,26506,ED,TEMPLE,13,3,3.0,0,0,306,83.1,69.7,86.1,57.6,69.3,78.5,3.7,1,0,215,218,7.0,15,23
Jyquis Thomas,26525,S,TEMPLE,13,3,8.2,0,0,306,44.1,53.2,0.0,61.9,74.5,69.5,14.8,4,3,180,182,6.1,11,20
Paul Semons,26552,DI,BOISE ST,1,0,,0,0,120,,72.6,66.6,60.0,60.0,,,0,0,1,1,0.0,0,0
Ben Banogu,26554,ED,TCU,13,3,2.1,0,2,305,75.4,72.6,90.4,69.7,67.3,50.4,18.0,9,0,366,370,7.9,29,38
David Curry,26573,LB,GA TECH,13,7,4.2,0,0,176,75.2,60.4,49.7,56.0,49.5,40.0,28.6,12,1,264,267,4.5,12,23
Rojesterman Farris II,26587,CB,HAWAII,14,3,13.7,0,0,180,73.1,70.4,32.1,47.9,64.1,72.3,10.0,2,6,468,479,1.3,6,15
Casey Hughes,26588,CB,MICHIGAN,1,0,23.0,0,0,222,58.1,60.3,72.5,,63.8,41.5,0.0,0,0,9,9,0.0,0,1
Garrald McDowell,26594,DI,LA LAFAYET,12,7,1.9,0,0,207,59.4,74.1,84.6,62.8,77.0,72.4,4.3,2,0,314,318,8.9,28,37
C.J. Moore,26617,S,OLE MISS,5,0,10.0,0,0,226,83.5,79.4,17.5,59.4,68.3,71.2,14.3,1,1,129,131,1.6,2,6
Skyler Seibold,26628,HB,BOISE ST,1,0,,0,0,120,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Solomon Matautia,26631,LB,HAWAII,13,15,4.8,0,0,180,71.7,68.4,0.0,73.9,64.2,67.2,11.5,7,3,318,325,6.9,22,39
Javian Smith,26638,CB,HOUSTON,3,0,16.0,0,0,182,53.0,52.6,75.8,,56.6,80.8,0.0,0,0,10,10,0.0,0,1
Dereck Boles,26670,DI,ARIZONA,12,9,2.4,0,0,109,52.0,70.5,20.1,78.6,67.9,54.2,9.1,3,6,239,245,7.1,17,21
Patrick Nelson,26699,S,SMU,9,7,5.8,0,2,287,65.0,72.3,83.5,67.9,78.2,64.6,17.0,8,0,251,256,6.4,16,32
Cam Watkins,26701,CB,ILLINOIS,10,1,12.3,0,0,187,69.1,65.0,35.4,57.6,52.4,57.6,42.9,6,1,212,219,0.5,1,7
Thomas Lash,26718,LB,UTEP,2,0,2.0,0,0,330,60.0,68.9,70.4,,67.3,74.3,0.0,0,0,10,10,10.0,1,1
Jack Hockaday,26802,LB,IOWA,11,10,3.1,0,0,192,64.6,65.0,50.3,47.2,68.9,74.4,11.1,6,1,286,289,9.1,26,38
Taylor Comfort,26812,DI,WASH STATE,13,4,2.8,0,1,341,87.3,71.5,51.7,59.9,72.6,59.4,12.5,2,2,241,249,2.9,7,10
Jimmy Hogan,26869,ED,TEMPLE,13,6,3.3,0,1,306,54.5,64.5,84.2,56.5,71.5,42.9,25.0,4,0,158,159,1.9,3,6
Dasmond Tautalatasi,26877,S,ARIZONA ST,4,1,5.5,0,0,110,66.2,63.6,80.3,55.7,55.7,79.4,25.0,1,0,60,61,0.0,0,2
Reggie Walker,26885,ED,KANSAS ST,12,5,2.6,2,1,199,68.2,72.2,32.7,72.5,68.5,70.0,6.9,2,4,246,251,6.1,15,22
Trey Dishon,26938,DI,KANSAS ST,12,2,3.3,0,0,199,62.5,72.0,85.3,73.8,65.6,54.7,17.4,4,0,306,310,3.3,10,17
Will Matthews,26941,HB,KENT STATE,1,0,,0,0,201,,60.0,60.0,,60.0,,,0,1,2,2,0.0,0,0
Dominic Hill,26945,DI,KENT STATE,10,2,4.2,1,0,201,,71.1,50.2,64.5,73.4,70.0,6.3,1,1,117,119,6.8,8,13
Jamal Parker Jr.,26946,S,KENT STATE,12,15,11.1,0,0,201,71.3,75.1,31.5,61.9,80.2,85.3,9.1,6,4,440,450,3.2,14,45
Darian Dailey,26955,CB,AKRON,12,2,4.3,0,0,102,72.2,74.4,51.5,,82.6,80.3,0.0,0,4,370,379,1.1,4,6
Kendal Keys,26969,WR,UNLV,1,0,,0,0,325,,60.0,60.0,,60.0,,,0,0,2,2,0.0,0,0
Brandon Durman,27008,LB,LA TECH,10,1,5.2,0,0,208,72.4,45.1,78.4,53.1,26.5,50.9,33.3,3,0,66,67,3.0,2,5
Markis McCray,27009,WR,LA MONROE,1,0,,0,0,209,,60.1,60.0,,60.0,,,0,1,1,1,0.0,0,0
Jocquez Kalili,27015,CB,UNLV,12,6,9.7,0,0,325,70.6,71.7,52.2,56.6,75.1,79.9,4.5,1,4,332,341,1.8,6,15
Jamal Scott,27022,LB,S JOSE ST,9,11,2.7,1,0,285,56.6,69.4,35.8,65.5,75.8,60.8,18.4,14,2,317,326,12.6,40,51
Michael Divinity Jr.,27046,ED,LSU,12,10,1.9,1,0,211,83.9,81.1,52.5,83.8,70.7,54.6,15.8,6,3,318,324,5.0,16,22
Clint Stephens,27056,CB,BOWL GREEN,12,7,7.2,1,0,122,63.6,61.6,4.6,52.2,63.5,67.1,15.4,6,8,512,523,2.0,10,26
Nnamdi Egbuaba,27059,ED,MARYLAND,8,0,1.3,0,0,215,51.6,62.9,83.1,57.2,69.0,59.7,0.0,0,0,69,69,4.3,3,3
Mario Patton,27067,DI,UMASS,11,8,1.7,0,0,216,64.1,69.2,74.0,56.3,71.8,65.9,7.7,2,1,353,357,4.0,14,16
Isaiah Rodgers,27069,CB,UMASS,10,1,11.6,0,0,216,61.8,64.6,86.4,57.1,71.8,78.3,6.9,2,2,355,359,1.4,5,26
Jonathan Wilson,27127,ED,MEMPHIS,14,3,3.0,0,0,218,71.0,72.9,85.5,58.8,78.3,58.7,13.8,4,0,254,258,5.5,14,22
Bryce Huff,27128,ED,MEMPHIS,14,8,2.5,2,0,218,63.4,74.7,66.2,78.9,69.4,75.3,9.1,4,2,346,352,6.6,23,32
Austin Hall,27129,LB,MEMPHIS,14,8,2.7,0,1,218,62.7,70.5,71.0,60.9,82.8,71.4,10.6,5,2,439,447,5.9,26,34
Jack Walz III,27151,LB,BOWL GREEN,2,0,13.0,0,0,122,60.7,57.4,69.0,60.0,55.3,41.7,50.0,1,0,5,5,0.0,0,1
Joeal Williams,27165,S,HOUSTON,12,2,7.9,0,0,182,49.6,54.7,84.5,58.7,72.1,84.7,13.3,2,1,63,63,7.9,5,11
Roman Brown,27228,LB,HOUSTON,13,28,4.2,0,0,182,64.6,52.1,83.5,52.3,47.3,90.3,5.2,5,0,500,511,8.0,40,64
Montez Sweat,27271,ED,MISS STATE,13,2,2.7,0,0,227,69.1,86.9,19.3,84.9,84.1,78.5,6.7,2,4,165,167,12.1,20,26
Jon Reschke,27292,LB,MICH STATE,13,6,0.5,0,0,223,53.8,60.8,78.4,52.5,69.1,63.8,18.5,5,0,139,141,10.1,14,16
Matt Morrissey,27297,S,MICH STATE,13,0,7.2,0,0,223,72.1,70.7,81.8,52.4,70.8,58.5,16.7,1,0,43,43,4.7,2,5
Raequan Williams,27300,DI,MICH STATE,13,8,1.0,0,1,223,73.3,83.6,72.0,64.4,90.5,85.5,3.1,1,1,233,235,8.2,19,23
Joe Hewlett,27302,HB,MICHIGAN,1,0,,0,0,222,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Dillon Alexander,27359,ED,MICH STATE,1,0,,0,0,223,60.0,63.2,73.7,55.1,65.9,71.5,,0,0,4,5,0.0,0,0
Nate Schoenle,27365,WR,MICHIGAN,1,0,,0,0,222,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Reuben Jones,27371,ED,MICHIGAN,5,0,4.5,0,0,222,,62.2,78.6,53.6,65.3,29.4,33.3,2,0,37,37,8.1,3,4
Carl Myers,27373,DI,MICHIGAN,4,0,4.0,0,0,222,,67.8,75.9,63.2,66.7,69.7,0.0,0,0,30,30,3.3,1,1
Lavert Hill,27374,CB,MICHIGAN,13,0,15.8,1,0,222,71.6,71.5,86.6,,65.3,44.7,16.7,1,6,224,230,0.0,0,5
Devin Bush,27375,LB,MICHIGAN,12,8,4.1,1,0,222,87.6,84.6,0.0,84.4,74.1,69.6,11.6,5,5,281,288,6.8,19,30
Michael Dwumfour,27376,DI,MICHIGAN,12,2,1.9,0,0,222,67.7,71.0,35.5,67.8,71.1,67.7,6.7,1,2,128,129,5.5,7,12
