player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Reggie Robinson II,13094,CB,TULSA,12,4,9.3,3,0,320,61.4,59.3,51.6,55.0,52.9,52.2,25.0,6,5,408,421,1.2,5,14
Dalton Fields,13105,G,WYOMING,2,1,,0,0,351,,59.6,70.1,58.0,60.6,70.2,0.0,0,0,3,3,0.0,0,0
Ed Rolle,13172,S,CHARLOTTE,11,10,11.2,0,0,136,62.5,68.3,89.0,,76.5,65.7,7.9,3,0,377,382,1.1,4,25
Jabril Robinson,13396,DI,CLEMSON,11,9,3.0,0,0,140,59.6,64.6,82.2,55.2,69.4,80.5,0.0,0,0,91,93,7.7,7,8
Abraham Wallace,13581,CB,TEXAS TECH,1,0,1.0,0,0,315,60.0,68.2,72.3,60.0,68.9,74.3,0.0,0,0,7,7,14.3,1,1
Corey Bell Jr.,13596,CB,N CAROLINA,3,0,-4.0,0,0,245,58.8,61.1,82.1,55.8,71.7,48.2,0.0,0,0,50,50,2.0,1,1
Jeremy McDuffie,13599,CB,DUKE,11,9,5.9,0,0,154,62.6,67.6,88.7,69.9,74.7,62.2,14.3,5,4,318,323,2.2,7,21
DeShawn Capers-Smith,13604,S,TEXAS A&M,10,1,3.7,0,0,312,56.6,61.5,86.6,58.3,76.3,70.3,0.0,0,0,89,91,5.6,5,7
Will Lockett,13605,S,UCLA,8,1,23.5,0,0,324,59.8,53.4,81.7,,36.9,29.2,50.0,5,1,84,85,1.2,1,4
Adonis Alexander,13612,CB,VA TECH,9,0,7.8,0,0,337,66.7,66.9,84.1,65.4,62.4,69.7,25.0,2,2,190,193,1.1,2,6
Colin Samuel,13643,CB,UCLA,9,1,9.3,0,0,324,78.9,78.1,82.5,,70.4,72.9,0.0,0,1,153,157,0.0,0,3
Hunter Register,13692,WR,MINNESOTA,1,0,,0,0,225,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Tanner Karafa,13787,LB,BOSTON COL,11,1,1.4,0,0,121,55.6,60.6,85.1,59.9,62.2,65.8,14.3,1,0,49,50,10.2,5,5
Aaron Roberson,13789,CB,LA TECH,10,0,6.6,0,0,208,69.1,71.0,82.5,56.3,77.0,85.4,0.0,0,0,154,155,1.3,2,8
Hunter Andrews,13808,DI,E MICHIGAN,1,0,12.0,0,0,160,,52.9,72.2,,53.5,70.1,0.0,0,0,11,11,0.0,0,1
Terez Dickerson,13811,LB,DOMINION,2,0,4.0,0,0,263,60.7,61.8,76.7,,60.7,78.1,0.0,0,0,6,6,33.3,2,3
Tyrin Ferguson,13817,LB,NEBRASKA,2,0,,0,0,238,61.0,63.4,75.7,56.6,66.9,73.4,,0,0,13,13,0.0,0,0
Daniel Jackson,13819,ED,W MICHIGAN,8,0,8.0,0,0,347,,67.3,79.1,62.6,67.1,71.1,0.0,0,0,53,56,0.0,0,1
Trevon Hill,13821,ED,VA TECH,13,8,2.3,0,0,337,86.2,76.1,75.9,70.2,71.3,72.8,11.8,4,1,294,296,6.5,19,22
Sam Beal,13822,CB,W MICHIGAN,11,3,3.6,0,0,347,88.1,80.7,84.6,65.6,52.9,50.8,37.5,6,0,293,302,1.0,3,7
Adonis Thomas,13851,LB,FLORIDA ST,5,3,2.9,0,0,167,66.3,65.9,79.9,55.8,64.0,51.7,16.7,2,0,56,58,7.1,4,7
Taylor Heflin,13878,LB,NAVY,6,3,2.5,0,0,237,68.8,60.2,0.0,54.5,55.1,85.9,0.0,0,1,45,46,6.7,3,6
Chase Johnston,13896,LB,KANSAS ST,1,0,,0,0,199,,53.2,76.7,52.0,61.5,,,0,0,3,3,0.0,0,0
Joshua McMillon,13920,ED,ALABAMA,8,0,2.5,0,0,103,64.3,64.8,81.9,55.4,65.9,78.5,0.0,0,0,33,34,6.1,2,2
Malik Thompson,13957,DI,MARSHALL,8,2,0.3,0,0,214,,59.4,79.3,56.4,60.4,74.5,0.0,0,0,58,59,3.4,2,3
Darius Fullwood,13962,DI,VA TECH,1,0,,0,0,337,,47.7,71.4,47.4,60.0,22.2,,0,0,1,1,0.0,0,0
Emmanuel Cooper,14094,DI,MEMPHIS,12,7,0.5,0,1,218,63.9,71.3,84.4,55.4,75.6,70.0,11.1,3,0,265,266,5.3,14,17
Jason Scrempos,14182,DI,WASHINGTON,2,0,,0,0,340,,57.1,72.6,54.0,62.3,,,0,0,6,6,0.0,0,0
Taaj Bakari,14246,DI,OKLA STATE,12,1,-0.5,0,0,262,,72.8,81.4,59.0,77.3,76.4,0.0,0,0,80,81,6.3,5,6
Anthony J. Taylor,14471,CB,TEXAS ST,9,3,7.4,0,0,314,62.1,63.8,84.8,56.6,69.7,70.4,0.0,0,2,232,237,1.3,3,9
Alex Jean Charles,15783,CB,UTEP,4,0,7.0,0,0,330,65.1,67.1,75.3,,66.5,73.5,0.0,0,0,28,28,0.0,0,1
Shaq Jones,17403,ED,UAB,13,6,2.6,1,1,321,84.8,69.1,64.7,58.6,63.5,69.2,14.0,6,2,387,395,6.5,25,31
Tevin Crews,17480,LB,UAB,13,7,3.4,1,0,321,63.7,70.4,49.3,71.6,71.3,62.1,14.9,11,3,375,383,9.3,35,56
Trevon Young,18413,ED,LOUISVILLE,13,8,2.4,1,0,210,71.3,77.7,62.7,71.6,72.7,89.7,2.1,1,2,344,348,7.6,26,39
Denzel Conyers,18492,S,MARYLAND,4,1,4.7,0,0,215,59.1,65.7,74.4,,73.5,84.0,0.0,0,0,22,22,4.5,1,3
Corey Thompson,18551,ED,LSU,12,7,4.8,0,0,211,56.1,63.8,67.8,70.4,62.4,73.7,0.0,0,1,206,211,3.9,8,14
Jonathan Ledbetter,18645,DI,GEORGIA,15,5,2.8,1,0,173,68.9,79.6,50.1,71.4,81.4,86.0,0.0,0,2,220,222,6.4,14,22
Jimmie Gipson III,20325,ED,S ALABAMA,11,1,2.9,0,0,288,56.6,63.6,61.4,68.9,58.7,52.8,18.8,3,1,146,149,6.2,9,12
Alex Schwab,21523,LB,N ILLINOIS,11,8,5.5,0,0,254,64.8,66.5,28.5,67.6,66.3,60.6,16.3,7,1,184,188,10.3,19,28
Skai Moore,21605,LB,S CAROLINA,13,18,3.6,2,0,289,91.6,88.2,64.2,58.5,81.5,82.8,5.5,4,4,383,389,8.4,32,51
Kemoko Turay,21702,ED,RUTGERS,11,15,5.4,1,0,278,66.0,74.0,55.8,76.5,69.4,76.2,10.0,5,2,245,246,8.6,21,30
Marquis Couch,21749,ED,MARSHALL,12,12,3.6,0,0,214,72.5,65.2,74.4,55.2,69.4,69.0,7.9,3,1,255,260,6.7,17,23
Chauntez Jackson,21949,DI,HOUSTON,4,0,,0,0,182,,52.6,72.8,57.9,53.3,,,0,0,11,11,0.0,0,0
Jordan Petty,22063,S,UAB,11,6,10.3,0,0,321,72.1,69.1,83.2,74.0,53.4,69.6,23.5,4,2,87,89,3.4,3,7
Kyle Martin,22102,CB,ARK STATE,10,1,7.8,0,0,113,68.6,70.8,84.2,60.0,77.2,78.4,0.0,0,2,191,192,1.0,2,5
Dajon Emory,22164,ED,ARK STATE,10,2,0.8,0,0,113,62.6,68.8,82.0,65.2,64.2,26.8,41.7,5,0,52,54,7.7,4,5
Ian Peterson,22324,CB,KANSAS,4,0,,0,0,198,54.5,56.8,73.7,,62.8,73.5,,0,0,19,19,0.0,0,0
David Moore,22485,CB,BALL ST,9,1,12.2,0,0,117,41.0,46.2,82.9,69.3,52.1,43.5,25.0,2,0,66,68,4.5,3,5
Taion Sells,22529,S,BAYLOR,9,5,7.6,0,0,118,68.6,64.5,84.7,65.5,52.2,28.7,30.4,7,0,175,179,1.1,2,11
Teko Powell,22725,DI,UAB,12,11,1.2,0,0,321,66.3,76.6,86.4,59.0,82.6,61.1,10.0,3,0,213,219,6.6,14,16
Nate Andrews,22851,S,FLORIDA ST,9,2,10.3,0,0,167,67.8,72.6,80.8,67.7,82.0,90.1,0.0,0,0,41,43,7.3,3,7
Evan Fairs,22869,WR,KANSAS,1,0,,0,0,198,,60.1,60.0,,60.0,,,0,1,1,1,0.0,0,0
Houston Haynes,22973,LB,COLO STATE,1,0,1.0,0,0,144,,66.0,64.2,,62.2,73.1,0.0,0,0,1,1,100.0,1,1
Christian LaCouture,23066,DI,LSU,13,16,3.1,0,0,211,62.8,67.7,68.2,55.9,74.3,78.1,6.5,3,1,296,303,6.4,19,27
Dru Prox,23093,LB,KANSAS,5,2,8.0,0,0,198,52.5,60.9,74.3,60.0,67.3,69.0,0.0,0,0,33,33,6.1,2,7
Cedric Jiles,23164,CB,WAKE,3,0,,0,0,339,58.5,59.3,74.3,,61.1,28.3,,0,0,13,13,0.0,0,0
Alex Dale,23210,S,MIDDLE TN,8,2,4.5,0,0,224,55.5,59.8,75.8,,66.7,71.3,20.0,1,0,35,35,0.0,0,2
Kyle Rothschiller,23305,CB,NEW MEXICO,4,1,1.0,0,0,241,62.8,58.5,81.4,56.1,52.8,47.9,25.0,1,0,19,19,10.5,2,2
Tim Washington,23468,LB,MISS STATE,5,1,5.0,0,0,227,62.7,49.7,75.1,60.0,43.4,32.7,40.0,2,0,22,23,0.0,0,2
K.J. Osborn,23503,WR,BUFFALO,1,0,,0,0,126,,60.1,60.0,,60.0,,,0,1,0,1,,0,0
Chris Hart,23593,ED,UTAH,7,1,2.0,0,0,328,57.3,69.7,81.0,56.1,83.4,54.3,0.0,0,0,41,42,4.9,2,2
Devin Butler,23610,CB,SYRACUSE,10,0,1.0,0,0,304,66.5,65.9,84.0,82.1,45.2,36.0,75.0,3,1,69,69,1.4,1,1
Dalton Baker,23619,ED,UTAH ST,12,7,4.3,0,0,329,62.0,60.6,86.2,55.7,60.6,80.5,4.3,1,0,149,155,4.7,7,15
Darion DeBrossard,23809,T,VANDERBILT,3,0,4.0,0,0,333,,65.3,76.7,57.0,66.5,72.1,0.0,0,0,21,21,4.8,1,2
Dae'Von Washington,23867,LB,LA TECH,13,5,3.2,0,2,208,72.6,76.9,82.9,58.5,78.5,65.1,10.7,6,0,274,278,10.6,29,45
Kelsey Douglas,23968,CB,SO MISS,13,5,2.2,1,0,296,65.6,66.9,89.6,63.4,67.7,48.6,20.6,7,2,369,378,4.9,18,22
Evahelotu Tohi,24006,LB,NEW MEXICO,12,5,2.7,0,0,241,52.8,58.0,84.0,53.8,64.2,52.2,14.3,4,0,104,104,14.4,15,19
Oluwaseun Idowu,24047,LB,PITTSBURGH,12,11,3.9,0,1,268,77.7,75.3,61.0,60.9,76.7,83.3,6.5,4,2,322,324,8.7,28,47
J'Marcus Rhodes,24121,CB,ARIZONA ST,13,8,4.1,0,0,110,70.8,69.7,93.8,56.3,68.2,71.0,18.2,6,4,409,417,3.2,13,19
Marquise Moore,24136,DI,TOLEDO,14,6,3.3,0,0,316,60.5,67.6,59.0,65.4,67.7,71.1,3.8,1,2,318,324,4.1,13,19
Dontavious Jackson,24251,LB,FLORIDA ST,6,2,1.8,0,0,167,56.1,64.3,75.6,60.0,70.3,52.2,27.3,3,0,69,70,7.2,5,6
Joe Ferguson,24485,S,WISCONSIN,9,2,5.1,0,0,349,70.1,68.2,82.5,64.8,60.9,56.7,18.2,2,0,122,125,2.5,3,7
Zeek Rodney,24599,DI,WAKE,12,7,0.5,0,1,339,61.8,75.2,87.1,63.3,78.2,62.5,7.4,2,0,230,231,7.0,16,18
Sean Huelskamp,24828,LB,VA TECH,3,0,3.3,0,0,337,70.3,76.1,73.5,67.1,67.8,78.0,0.0,0,0,12,12,8.3,1,3
Caelon Harden,24836,S,MEMPHIS,1,0,2.0,0,0,218,54.8,54.8,77.1,56.7,58.3,36.7,33.3,1,0,11,11,18.2,2,2
Tim Hill,24914,CB,GEORGIA,1,0,,0,0,173,,53.6,69.5,,54.4,,,0,0,6,6,0.0,0,0
Bo Grant,25166,S,ALABAMA,1,0,,0,0,103,,60.0,61.7,,60.0,,,0,0,1,1,0.0,0,0
Zane Campbell,25170,CB,RUTGERS,3,0,4.0,1,0,278,42.9,49.6,80.7,59.2,83.6,87.0,0.0,0,1,37,37,5.4,2,3
Johnny Jones,25285,ED,UTEP,10,4,3.6,0,1,330,64.9,67.2,77.6,56.2,66.8,53.1,18.2,2,0,79,79,3.8,3,5
Devon Jones-Stewart,25299,LB,USF,1,0,,0,0,327,62.6,64.7,70.5,,60.0,,,0,0,1,1,0.0,0,0
Kenneth Maxwell,25308,S,NEW MEXICO,8,2,0.0,0,0,241,67.4,70.6,84.1,65.2,70.9,63.2,0.0,0,0,49,51,4.1,2,3
Cin'Quan Haney,25378,CB,OHIO STATE,2,0,2.0,0,0,260,73.3,74.4,76.9,,65.6,82.7,0.0,0,0,4,4,25.0,1,1
Anthony Brown,25419,S,E MICHIGAN,7,1,3.8,0,0,160,64.1,64.5,80.9,57.8,63.9,42.7,28.6,2,0,40,40,5.0,2,4
Myles Harges,25436,LB,MIDDLE TN,13,4,4.0,0,0,224,78.0,76.2,8.9,69.0,69.6,75.3,14.3,3,1,92,94,8.7,8,14
Shawn Featherstone,25441,S,AKRON,13,9,9.1,0,1,102,72.8,72.4,86.4,52.5,71.3,78.9,8.9,4,1,244,250,3.3,8,32
Alvin Davis Jr.,25442,S,AKRON,13,13,12.8,0,1,102,63.9,64.3,0.0,74.6,67.9,77.8,11.8,6,5,368,372,1.1,4,32
Jamar King,25443,ED,ALABAMA,6,0,3.5,0,0,103,60.0,59.5,0.0,58.5,65.6,74.8,0.0,0,1,24,25,0.0,0,2
Deionte Thompson,25444,S,ALABAMA,11,5,7.0,0,0,103,78.2,80.3,0.0,58.7,87.5,66.8,6.3,1,1,102,103,4.9,5,10
Levi Wallace,25445,CB,ALABAMA,14,4,8.5,0,0,103,82.4,83.1,86.2,64.0,80.0,76.1,5.3,1,3,347,349,2.3,8,14
Anfernee Jennings,25449,ED,ALABAMA,11,12,0.7,0,1,103,69.6,86.4,50.0,79.0,88.7,85.0,2.8,1,2,218,220,9.6,21,23
Shyheim Carter,25451,CB,ALABAMA,7,0,2.3,0,0,103,53.7,60.6,80.2,58.3,82.1,81.5,0.0,0,0,31,31,9.7,3,4
Malik Lawal,25510,LB,ARIZONA ST,2,0,4.0,0,0,110,64.3,67.2,68.1,59.9,64.3,77.0,0.0,0,0,2,2,50.0,1,1
Tyler Whiley,25511,CB,ARIZONA ST,1,0,,0,0,110,48.2,47.8,69.0,,60.0,27.6,,0,0,1,1,0.0,0,0
Hayden Johnson,25516,FB,ARKANSAS,1,0,,0,0,111,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Austin Capps,25521,DI,ARKANSAS,12,6,3.0,0,0,111,,73.1,85.2,61.7,76.9,80.6,0.0,0,0,130,130,3.8,5,10
Omar Bayless,25522,WR,ARK STATE,1,0,,1,0,113,,60.0,60.0,,60.0,,,0,3,1,1,0.0,0,0
Randy Ricks,25541,DI,S DIEGO ST,3,0,,0,0,284,62.8,60.4,0.0,63.7,58.1,71.5,,0,1,13,13,0.0,0,0
Sean Adesanya,25543,ED,ILLINOIS,6,4,3.5,1,0,187,61.9,56.8,30.0,55.8,58.2,66.9,14.3,1,1,62,63,1.6,1,2
Dane Cruikshank,25546,CB,ARIZONA,13,6,6.7,0,2,109,79.5,77.3,45.5,58.0,78.0,80.3,11.8,6,2,416,427,6.7,28,39
Wyatt Schrepfer,25585,HB,BAYLOR,1,0,,0,0,118,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Leonard Hazewood IV,25627,ED,IDAHO,12,8,3.4,1,0,185,48.7,68.3,58.7,67.8,69.9,57.3,9.7,3,2,309,313,3.6,11,20
Tyrone Hunt,25641,DI,BAYLOR,12,2,-0.4,0,0,118,62.5,72.7,83.0,63.9,73.3,79.1,0.0,0,0,161,165,4.3,7,9
Jameson Houston,25642,CB,BAYLOR,10,0,4.7,0,0,118,56.2,56.3,81.6,,56.3,56.9,25.0,1,3,111,114,1.8,2,3
Bravvion Roy,25644,DI,BAYLOR,12,5,2.3,0,0,118,58.5,82.2,61.2,70.5,85.1,74.4,3.6,1,1,180,187,8.9,16,22
Trevor White,25661,WR,BAYLOR,1,0,,0,0,118,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Peter Bailey,25679,ED,MIDDLE TN,7,2,4.5,0,0,224,,55.0,5.0,59.1,58.1,76.2,0.0,0,1,38,38,2.6,1,2
Clay Johnston,25685,LB,BAYLOR,8,11,3.3,0,0,118,63.7,62.8,45.2,57.4,63.3,56.7,16.7,9,1,232,241,8.2,19,34
Chris Miller,25686,S,BAYLOR,11,6,10.7,0,0,118,73.4,62.8,83.0,56.2,44.2,51.9,21.1,4,0,127,132,0.8,1,9
Henry Black,25687,CB,BAYLOR,12,2,6.4,0,0,118,57.2,59.7,87.2,60.6,62.1,81.5,6.7,1,0,204,209,1.0,2,12
Eric Ogor,25689,LB,BAYLOR,10,5,6.3,0,0,118,65.2,66.7,19.6,71.0,64.4,73.2,0.0,0,1,108,111,7.4,8,13
Rajah Preciado,25690,CB,BAYLOR,8,2,2.5,0,0,118,64.0,65.9,83.9,62.9,68.8,86.0,0.0,0,0,52,54,1.9,1,2
Janarvis Pough,25696,WR,BOWL GREEN,1,0,,0,0,122,,60.0,60.0,,60.0,,,0,2,1,1,0.0,0,0
Cam Jefferies,25700,CB,BOWL GREEN,9,3,8.3,0,0,122,65.1,65.2,39.7,57.3,67.4,54.7,17.6,3,4,268,272,0.4,1,11
David Konowalski,25701,ED,BOWL GREEN,12,12,3.3,1,1,122,64.1,63.3,10.9,67.6,63.7,64.1,9.1,5,8,395,404,6.6,26,38
Dorian Hendrix,25703,LB,BOWL GREEN,1,0,,0,0,122,,60.0,,,60.0,,,0,0,1,1,0.0,0,0
Antonyo Sotolongo,25704,LB,BOWL GREEN,2,0,,0,0,122,61.4,57.4,69.2,,56.5,,,0,0,6,6,0.0,0,0
Derrick Dixon,25758,DI,SO MISS,12,4,3.2,0,0,296,60.0,66.5,23.9,63.3,68.1,63.3,9.1,1,1,80,81,3.8,3,6
Luc Bequette,25776,DI,CAL,12,2,2.9,0,0,130,64.1,53.3,82.5,51.8,52.6,69.1,10.5,2,0,242,247,3.3,8,15
Malik Psalms,25780,LB,CAL,6,0,-1.0,0,1,130,60.3,56.6,81.8,57.6,52.8,54.0,33.3,1,0,25,25,8.0,2,2
Xavier Pegues,25836,DI,W VIRGINIA,11,5,6.0,0,0,343,63.0,67.5,55.8,59.5,70.7,79.2,0.0,0,1,136,138,2.9,4,8
D'Andre Dill,25890,DI,C MICHIGAN,11,6,2.7,0,2,134,,76.7,84.1,56.2,83.4,76.6,3.3,1,0,242,246,7.4,18,23
Sean Murphy-Bunting,25891,CB,C MICHIGAN,13,7,8.9,0,1,134,86.9,85.7,59.9,93.9,69.8,64.1,17.4,4,7,468,479,0.9,4,12
Ray Golden,25892,S,C MICHIGAN,4,2,5.0,0,0,134,59.1,63.8,77.5,,73.5,85.2,0.0,0,0,23,26,4.3,1,3
Michael Oliver,25893,LB,C MICHIGAN,9,16,4.0,0,0,134,68.0,87.1,80.9,90.5,90.5,84.3,7.4,5,0,216,220,11.6,25,47
Carlos Clark,25895,LB,C MICHIGAN,13,11,3.2,0,0,134,72.9,74.6,82.7,60.8,72.8,70.9,8.3,2,0,140,141,5.7,8,11
Chris Murphy,25948,S,CINCINNATI,11,3,6.4,1,0,138,64.0,53.6,36.4,59.9,33.6,39.3,30.0,6,2,258,259,1.6,4,11
Niemus Bryant,25950,ED,GA STATE,2,0,,0,0,175,39.9,41.2,75.3,57.2,60.7,21.0,,0,0,7,7,0.0,0,0
Clelin Ferrell,25955,ED,CLEMSON,14,8,2.6,0,0,140,73.6,82.9,64.4,73.2,85.3,84.0,4.3,2,3,316,324,7.3,23,36
Chris Register,25956,ED,CLEMSON,14,3,1.9,0,0,140,64.4,57.6,47.5,55.3,60.0,65.0,16.7,2,1,106,110,3.8,4,7
Malik Ricks,25973,DI,GA STATE,11,1,5.0,0,0,175,,64.7,77.7,61.1,65.0,79.8,0.0,0,0,50,51,4.0,2,8
Dexter Lawrence,25991,DI,CLEMSON,12,6,2.2,0,1,140,65.0,86.6,86.1,73.8,86.5,77.4,0.0,0,0,213,216,6.6,14,19
Antreal Allen,26065,CB,GA STATE,12,4,7.6,0,0,175,60.0,65.1,88.3,48.3,81.6,76.6,0.0,0,0,187,190,2.1,4,11
Drew Lewis,26073,LB,COLORADO,12,17,5.0,0,0,143,62.8,69.8,61.3,69.7,67.4,55.3,17.0,15,3,390,394,7.7,30,56
Richard King,26078,DI,COLO STATE,13,9,1.8,0,0,144,61.8,62.3,62.9,58.0,64.2,81.4,0.0,0,1,202,204,2.5,5,9
Twazanga Mugala,26137,ED,DUKE,5,0,6.5,0,0,154,61.3,56.6,77.1,57.9,49.3,76.0,33.3,1,0,22,22,4.5,1,2
Tre Hornbuckle,26138,ED,DUKE,13,9,1.9,0,1,154,67.9,73.6,88.2,59.4,75.7,68.2,10.6,5,0,350,355,7.1,25,33
Trevon McSwain,26142,DI,DUKE,13,8,2.9,0,0,154,51.5,74.8,55.1,74.0,75.5,73.6,5.3,1,1,139,142,5.8,8,10
Jordan Hayes,26143,S,DUKE,10,7,7.3,0,0,154,77.0,72.5,46.7,57.3,65.2,71.3,12.9,4,1,262,268,2.7,7,20
Mark Gilbert,26144,CB,DUKE,13,1,5.0,0,0,154,89.8,90.0,53.7,,80.4,74.4,7.7,1,5,423,430,1.2,5,11
Koby Quansah,26145,ED,DUKE,13,9,3.6,0,1,154,60.7,72.6,0.0,63.0,81.0,77.9,3.2,1,2,190,192,3.7,7,21
Kevin Gehsmann,26146,LB,DUKE,1,0,,0,0,154,60.0,48.2,69.5,,49.1,20.7,100.0,1,0,6,6,0.0,0,0
Dylan Singleton,26147,S,DUKE,8,6,7.8,0,0,154,61.4,72.5,82.9,72.3,83.2,87.0,6.7,2,0,113,116,9.7,11,22
Brandon Feamster,26148,CB,DUKE,2,0,,0,0,154,61.1,62.1,73.0,,62.0,74.2,,0,0,12,12,0.0,0,0
Chris Love,26194,CB,E CAROLINA,11,0,8.6,0,0,156,48.0,49.0,83.9,59.1,53.0,75.9,9.1,1,0,238,243,0.4,1,10
Shaun James,26196,DI,E CAROLINA,11,1,2.6,0,0,156,77.7,64.5,83.7,58.8,62.9,62.9,8.3,1,0,131,134,5.3,7,10
Colby Gore,26197,CB,E CAROLINA,10,1,8.3,0,0,156,58.2,62.9,84.8,67.8,76.9,61.9,15.8,3,2,293,300,2.0,6,15
Kendall Futrell,26199,ED,E CAROLINA,9,2,2.0,0,0,156,51.9,54.4,85.3,64.8,46.6,65.1,0.0,0,0,132,137,3.0,4,6
Michael Swift,26200,ED,E CAROLINA,2,1,4.7,0,0,156,,64.4,76.5,57.2,65.2,76.8,0.0,0,0,18,18,5.6,1,3
Devon Sutton,26202,CB,E CAROLINA,12,12,8.0,0,0,156,57.7,60.5,54.7,75.3,64.8,69.4,19.6,9,4,368,375,1.9,7,25
Thomas Dillon,26219,S,WAKE,2,0,,0,0,339,61.7,62.8,71.9,,60.5,,,0,0,9,9,0.0,0,0
Gary Moore,26249,DI,MINNESOTA,12,3,5.8,0,0,225,62.3,65.6,53.8,71.8,59.1,80.0,0.0,0,1,150,155,2.7,4,9
Maxx Crosby,26316,ED,E MICHIGAN,12,10,1.6,0,2,160,67.5,90.5,19.3,90.4,86.0,68.6,10.6,5,5,259,264,8.9,23,32
Eric Carter,26326,WR,MINNESOTA,1,0,,0,0,225,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Jackson Abresch,26329,S,N ILLINOIS,12,8,3.3,0,0,254,70.1,63.7,80.6,49.4,53.6,43.1,30.0,6,0,98,99,4.1,4,6
Chris Hendricks,26332,DI,E MICHIGAN,11,1,2.5,0,0,160,,65.3,78.9,62.4,64.6,50.6,12.5,1,0,67,70,6.0,4,6
Justin Moody,26333,S,E MICHIGAN,11,2,6.3,0,1,160,67.4,68.7,44.1,,71.8,58.5,17.6,3,2,268,273,1.9,5,12
Kevin McGill,26334,CB,E MICHIGAN,12,1,9.8,0,0,160,70.0,66.7,41.2,60.0,54.9,55.8,25.0,3,7,347,354,0.9,3,8
Tifonte Hunt,26337,CB,N ILLINOIS,1,0,,0,0,254,64.7,65.4,73.5,,61.3,,,0,0,12,12,0.0,0,0
Jalen Phelps,26343,CB,E MICHIGAN,12,2,15.7,0,0,160,63.0,65.6,83.5,,74.6,80.7,0.0,0,1,162,167,0.0,0,3
Clay Holford,26345,ED,E MICHIGAN,11,5,5.4,0,0,160,65.0,61.5,83.6,54.0,60.8,59.8,7.1,1,0,106,107,2.8,3,8
