player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Jahsen Wint,42914,S,MARSHALL,11,4,5.2,0,0,214,65.4,64.3,83.2,53.8,62.7,63.7,18.2,2,0,65,68,3.1,2,5
Mason White,43872,CB,TCU,3,0,,0,0,305,63.3,64.7,77.0,,65.3,73.5,,0,0,24,24,0.0,0,0
Chaz Ah You,51989,LB,BYU,2,0,1.0,0,0,128,40.5,41.9,76.2,56.4,54.8,37.6,50.0,2,0,15,15,13.3,2,2
Sinjun Astani,52257,DI,USC,2,0,,0,0,326,,68.7,73.4,58.4,70.9,23.1,,0,0,7,8,0.0,0,0
Malik Vann,52555,ED,CINCINNATI,12,5,3.1,0,0,138,,73.6,82.8,65.8,75.7,72.9,7.7,1,0,133,136,4.5,6,7
Tyler Bentley,52790,DI,PITTSBURGH,12,8,1.7,0,0,268,60.0,55.3,59.7,53.0,57.1,80.8,0.0,0,1,214,218,3.3,7,11
Xavier Peters,52819,ED,FAU,6,0,3.8,0,0,165,61.1,59.0,80.9,58.1,57.9,78.4,0.0,0,0,41,41,9.8,4,4
Zaid Hamdan,52925,DI,TULSA,12,4,0.8,1,0,320,65.3,56.8,82.1,60.5,50.6,27.7,35.7,5,1,121,122,4.1,5,5
Cole Pearce,52970,LB,BALL ST,12,10,2.3,0,0,117,48.6,60.8,6.8,75.1,67.7,55.2,16.2,11,3,299,305,13.7,41,47
James Camden,53418,LB,CINCINNATI,3,1,7.0,0,0,138,,47.1,90.4,,46.7,77.4,0.0,0,0,11,11,9.1,1,2
DeShawn Pace,53549,S,CINCINNATI,11,11,9.6,0,1,138,71.4,70.5,60.2,67.5,67.8,78.5,12.1,7,1,273,274,6.6,18,40
Eric Phillips,53572,ED,CINCINNATI,12,1,2.1,0,1,138,57.3,63.5,39.8,67.0,61.3,53.3,13.3,2,2,182,184,4.4,8,12
Ryan Mullaney,53704,ED,CINCINNATI,6,1,0.0,0,0,138,60.0,70.6,73.7,57.0,70.6,75.0,0.0,0,0,20,21,5.0,1,1
Jaheim Thomas,54193,LB,ARKANSAS,12,28,4.1,0,0,111,52.4,69.0,49.3,81.6,71.7,62.3,12.7,10,2,263,267,10.3,27,41
Jordan Strachan,55198,ED,S CAROLINA,12,5,0.9,1,0,289,63.7,55.4,34.9,63.7,47.9,44.0,30.0,6,3,204,208,3.4,7,9
Zachary Ford,55353,S,TOLEDO,14,10,5.1,0,0,316,58.4,58.6,38.1,68.2,58.1,61.5,19.4,7,2,402,411,2.7,11,19
Korey Hernandez,55796,CB,E MICHIGAN,10,1,4.3,0,0,160,49.9,55.0,0.0,60.0,85.1,48.6,0.0,0,2,71,72,4.2,3,4
Deangelo Gibbs,55917,CB,S CAROLINA,1,0,,0,0,289,61.2,67.6,68.8,,60.0,,,0,0,2,2,0.0,0,0
Tavyn Jackson,56164,CB,COAST CAR,1,0,,0,0,141,,60.0,64.7,,60.0,,,0,0,1,1,0.0,0,0
Myles Jones,56220,CB,DUKE,4,0,6.0,0,0,154,89.5,87.2,80.7,,64.2,58.4,25.0,1,0,64,65,1.6,1,3
John Davis,56230,CB,N TEXAS,11,4,10.6,0,0,251,64.8,61.9,83.9,56.3,50.6,48.6,25.0,3,0,186,188,1.1,2,5
Taijh Alston,56348,ED,COLORADO,11,11,0.6,0,0,143,62.8,66.6,58.9,68.4,62.5,48.8,20.8,5,1,143,143,4.9,7,8
Demetrice Lofton,56355,ED,W GEORGIA,10,4,2.8,0,0,1177,60.0,79.6,0.0,90.2,70.6,69.1,0.0,0,5,126,131,3.2,4,6
Phil Paea,56717,DI,OKLAHOMA,2,0,,0,0,261,,30.4,0.0,,55.4,,,0,1,3,3,0.0,0,0
Marcus Buckley,56754,DI,NEW MEX ST,3,0,,0,0,242,,56.1,74.9,66.8,46.4,,,0,0,11,11,0.0,0,0
Popo Aumavae,56803,DI,OREGON,13,6,3.4,1,0,264,62.1,71.6,36.0,71.9,68.8,64.7,6.3,1,2,104,106,8.7,9,9
Jacob Lichtenstein,56912,DI,MIAMI FL,12,0,-0.3,0,0,220,61.0,68.6,30.7,66.7,66.8,29.6,40.0,2,1,57,58,5.3,3,3
Xavier Williams,57263,HB,KENT STATE,1,0,,0,0,201,,60.1,73.9,,60.0,,,0,0,1,1,0.0,0,0
JB Brown,57701,ED,UMASS,12,7,4.3,0,0,216,52.7,53.4,2.4,62.8,54.2,55.2,3.8,1,5,225,231,4.4,10,18
Bryson Jackson,57738,S,BAYLOR,12,2,5.9,0,0,118,43.0,49.4,89.9,63.3,52.2,33.5,19.2,5,0,176,180,5.7,10,19
Jerry Roberts,57759,LB,UMASS,10,17,3.2,0,0,216,61.0,54.4,85.0,63.3,50.1,35.5,22.0,11,0,261,266,6.1,16,22
Isaac Ukwu,57888,ED,OLE MISS,13,5,2.7,0,0,226,72.0,73.5,56.7,80.8,60.5,70.4,10.0,2,2,236,241,4.7,11,13
Malik Robinson,58044,LB,HOUSTON,12,25,3.1,0,0,182,33.4,42.4,57.0,66.2,49.3,69.4,14.3,10,2,347,356,6.1,21,35
Monty Montgomery,58203,LB,OLE MISS,9,3,4.0,0,0,226,29.3,35.8,5.7,59.0,50.8,29.1,38.9,7,1,81,82,6.2,5,8
Londyn Craft,60689,LB,E MICHIGAN,10,8,6.9,0,0,160,77.1,74.0,73.9,57.4,69.7,85.2,4.3,1,0,120,125,7.5,9,14
Hamze El-Zayat,61259,WR,E MICHIGAN,3,0,,0,0,160,,60.3,60.0,,60.0,,,0,0,3,3,0.0,0,0
Takulve Williams,61346,S,W KENTUCKY,9,5,7.0,0,0,346,60.2,54.2,87.0,52.2,47.1,62.8,17.2,5,1,185,187,4.3,8,19
Braden Smith,61460,WR,CINCINNATI,1,0,,0,0,138,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Jaiden Cameron,62277,ED,NWESTERN,2,0,3.0,0,0,256,,62.8,72.7,54.6,67.2,71.5,0.0,0,0,4,4,25.0,1,1
Diego Neri,62732,LB,BOWL GREEN,1,0,,0,0,122,,60.9,64.2,,60.0,,,0,0,1,1,0.0,0,0
Eddie Heckard,63024,CB,BYU,12,6,12.3,2,0,128,64.7,69.0,90.7,72.5,78.4,63.8,10.5,2,5,334,337,0.9,3,11
Jeremiah Harris,63043,S,JVILLE ST,13,5,6.0,0,0,196,76.4,79.6,88.8,59.6,82.4,71.0,5.9,2,2,328,338,4.3,14,27
Kam Butler,63872,ED,VIRGINIA,4,4,1.7,0,0,335,63.4,69.1,17.4,73.1,66.2,61.8,6.7,1,2,93,95,7.5,7,10
Will Whitson,64470,ED,COAST CAR,13,8,3.0,0,0,141,57.2,69.3,66.9,61.6,74.8,58.0,6.3,2,1,218,222,6.0,13,22
Devin Maddox,64506,WR,TOLEDO,1,0,,0,0,316,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Robi Stuart,65032,DI,C MICHIGAN,6,2,2.3,0,0,134,60.6,56.0,85.3,60.8,51.6,78.0,0.0,0,0,126,127,4.0,5,7
Josh Minkins,66051,S,LOUISVILLE,8,3,9.6,1,0,210,47.7,51.3,81.8,,58.9,65.5,15.0,3,1,96,96,4.2,4,14
Jeremiah Wood,66274,S,OHIO,9,6,2.9,2,0,259,61.8,70.7,26.4,85.8,82.3,78.3,12.5,2,2,117,118,5.1,6,8
Ty Hamilton,66298,DI,OHIO STATE,13,11,2.5,0,0,260,60.9,76.4,83.5,64.5,78.9,60.0,13.5,5,0,176,177,9.7,17,21
Markel Perry,66793,ED,SM HOUSTON,10,9,1.7,0,0,281,59.9,70.0,87.3,67.6,68.7,71.0,9.1,3,0,197,201,8.6,17,21
Michael Erhart,70408,LB,OREGON ST,1,0,,0,0,265,,74.2,64.6,,65.9,73.2,,0,0,1,2,0.0,0,0
Jonathan Thomas,70412,ED,NEVADA,2,0,,0,0,239,,55.7,76.8,52.0,64.2,,,0,0,3,3,0.0,0,0
Blake Antzoulatos,70424,LB,CAL,6,2,4.2,0,0,130,44.7,38.7,80.1,52.9,38.4,50.2,22.2,2,0,43,45,9.3,4,5
Ben Florentine,70644,DI,WYOMING,12,3,2.4,0,0,351,60.0,60.6,81.8,57.8,61.2,68.0,7.7,1,0,78,78,11.5,9,9
Korey Foreman,70831,ED,USC,2,0,,0,0,326,60.0,79.0,76.4,78.6,65.4,,,0,0,10,10,0.0,0,0
Tuasivi Nomura,70879,ED,FRESNO ST,8,4,1.0,0,0,169,53.6,59.0,85.4,56.2,63.6,76.9,9.1,1,0,96,96,6.3,6,6
Jayden Williams,70895,CB,MIAMI OH,1,0,4.0,0,0,221,47.2,49.9,75.4,,66.1,81.7,0.0,0,0,18,19,5.6,1,1
Tate Romney,70946,LB,ARIZONA ST,12,8,3.8,0,0,110,46.5,43.1,83.1,58.0,36.7,51.6,21.9,7,0,188,191,5.3,10,17
Bryant Jackson,70973,LB,NEW MEX ST,1,0,,0,0,242,,49.9,67.5,,52.7,25.6,100.0,1,0,3,3,0.0,0,0
Tarik Luckett,71171,CB,N TEXAS,3,0,27.0,0,0,251,62.2,63.7,76.0,,66.1,74.2,0.0,0,0,23,23,0.0,0,1
Keyon Ware-Hudson,71322,DI,OREGON,14,4,4.6,0,0,264,60.6,69.9,81.5,64.6,70.3,58.9,10.0,2,0,96,98,5.2,5,14
Bru McCoy,71345,WR,TENNESSEE,1,0,,0,0,307,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Domani Jackson,71370,CB,USC,11,2,16.8,1,0,326,60.0,60.7,15.9,,69.1,61.5,6.7,1,5,298,305,1.3,4,12
William Nimmo Jr.,71391,S,UCLA,12,2,7.8,0,0,324,70.6,67.5,84.2,55.5,58.7,59.2,33.3,4,0,118,125,1.7,2,6
Keanu Tanuvasa,71398,DI,UTAH,13,4,0.7,0,0,328,68.2,56.2,67.8,58.7,50.7,61.1,15.0,3,1,199,204,5.5,11,13
Akili Arnold,71406,S,OREGON ST,11,3,7.7,0,0,265,87.1,80.3,87.1,59.6,60.8,56.8,25.7,9,0,248,250,3.2,8,23
Easton Mascarenas-Arnold,71410,LB,OREGON ST,12,18,3.4,0,0,265,52.4,63.0,59.2,59.4,74.7,57.3,15.3,11,1,283,287,10.6,30,43
Aaron Smith,71596,S,NEW MEXICO,8,0,9.8,0,1,241,52.9,50.1,82.1,,46.0,39.2,38.5,5,0,95,97,0.0,0,8
Quentin Moten,71681,CB,UNLV,7,0,4.2,0,0,325,60.3,61.9,80.1,59.1,66.9,56.9,16.7,1,1,87,87,2.3,2,5
Jaxen Turner,71728,S,UNLV,14,11,5.8,0,1,325,54.9,55.2,59.2,,56.5,43.5,21.7,10,2,437,446,2.7,12,25
Sheldon Newton,71957,DI,BOISE ST,14,4,1.1,0,0,120,60.5,71.9,85.7,59.9,75.5,81.7,0.0,0,0,142,143,12.0,17,18
Jake Hall,72023,LB,UTEP,10,3,3.5,0,0,330,62.3,64.4,81.1,58.1,64.1,67.4,12.5,1,0,42,45,9.5,4,4
DJ Harvey,72089,CB,S JOSE ST,10,2,8.2,1,0,285,64.5,64.3,0.0,53.6,74.3,71.7,12.5,1,3,120,125,1.7,2,5
Na'im Rodman,72145,DI,WASH STATE,12,8,4.6,0,0,341,59.6,60.3,41.4,60.0,62.2,65.3,8.3,2,2,197,199,3.6,7,14
Jake Bailey,72158,WR,SMU,1,0,,0,0,287,,60.0,60.0,,60.0,,,0,2,1,1,0.0,0,0
Spencer Lytle,72168,ED,STANFORD,2,0,,0,0,300,72.3,73.2,76.4,57.0,67.2,73.0,,0,0,6,6,0.0,0,0
Ralen Goforth,72169,LB,WASHINGTON,15,8,2.5,0,0,340,68.4,59.4,0.0,54.8,53.3,41.3,21.7,5,3,122,124,6.6,8,10
Cole Aubrey,72170,ED,NOTRE DAME,2,0,,0,0,258,,46.1,66.3,,58.3,,,0,0,2,2,0.0,0,0
Colby Bowman,72178,WR,UTAH ST,1,0,,0,0,329,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Kamren Fabiculanan,72332,S,WASHINGTON,12,3,6.9,0,0,340,85.7,79.1,31.2,61.5,62.6,77.8,13.3,2,1,140,144,2.9,4,10
Raider Damuni,72338,S,BYU,8,4,8.2,0,0,128,58.8,57.8,76.5,59.1,56.6,53.2,33.3,5,0,62,62,1.6,1,6
Logan Pili,72354,LB,UTAH ST,11,6,2.2,0,0,329,42.4,43.7,81.6,55.3,48.1,55.7,17.9,5,0,149,152,8.1,12,17
Justin Flowe,72388,LB,ARIZONA,10,11,2.8,0,0,109,55.5,52.9,0.0,45.1,60.6,58.8,8.7,2,2,96,99,7.3,7,10
Zahran Manley,72425,CB,STANFORD,12,0,6.3,2,0,300,67.0,62.6,86.4,60.0,33.5,31.9,62.5,5,6,331,340,0.3,1,3
Noa Pola-Gates,72535,S,NEW MEXICO,7,4,10.0,0,0,241,29.6,30.1,0.0,57.5,51.6,56.5,21.4,3,9,128,129,2.3,3,7
Lavario Wiley,72769,CB,C MICHIGAN,12,5,8.2,0,0,134,55.8,58.1,83.3,54.3,69.3,81.0,0.0,0,1,155,157,1.9,3,6
Keith Conley Jr.,72821,ED,UNLV,12,8,0.4,0,0,325,61.0,61.8,83.1,54.6,64.4,56.8,5.9,1,0,112,115,5.4,6,8
Marco Notarainni,73389,LB,BOISE ST,9,10,3.8,0,0,120,58.1,66.1,84.6,70.8,67.4,61.8,13.0,6,0,151,153,12.6,19,30
Rickie Davis Jr.,73500,S,W KENTUCKY,1,1,,0,0,346,37.4,33.8,74.5,55.7,44.6,37.1,50.0,1,0,9,9,0.0,0,0
Jordan Monroe,73619,LB,N ILLINOIS,1,0,,0,0,254,44.5,42.5,64.7,,60.0,74.3,,0,0,2,2,0.0,0,0
Gio De Leon,73658,LB,BUFFALO,1,1,,0,0,126,65.5,60.5,69.9,59.5,54.9,36.1,50.0,1,0,6,6,0.0,0,0
Jalen Williams,73776,CB,FRESNO ST,7,1,0.0,0,0,169,52.8,55.5,81.2,54.2,68.9,28.1,0.0,0,0,25,25,4.0,1,1
Maurice Wilmer,73825,LB,UCONN,2,1,,0,0,146,,60.7,72.1,59.7,61.3,74.3,0.0,0,0,16,16,0.0,0,0
McKel Broussard,73850,S,UTEP,4,3,12.0,0,0,330,52.4,56.5,81.8,53.3,64.7,53.9,15.0,3,0,123,126,3.3,4,14
Zakhari Spears,73852,S,UCONN,1,0,,0,0,146,49.6,52.0,70.6,,61.5,75.3,,0,0,9,9,0.0,0,0
Evan Williams,73864,S,OREGON,13,12,5.6,0,0,264,72.1,75.9,87.9,89.1,72.0,72.9,17.6,9,1,255,260,6.3,16,30
Max Williams,73985,S,USC,10,1,5.5,1,0,326,53.5,59.7,83.6,79.1,66.2,46.0,11.1,2,2,151,159,4.0,6,15
Taariq Al-Uqdah,74119,LB,WASH STATE,11,8,3.9,0,0,341,83.2,75.3,44.0,74.0,62.8,65.7,18.9,7,1,201,205,7.5,15,22
Ryan Quintanar,74152,LB,TCU,1,0,,0,0,305,60.0,47.5,66.1,,60.0,,,0,0,1,1,0.0,0,0
Justin Sinclair,74258,S,HAWAII,9,4,5.6,0,0,180,66.1,60.9,80.7,,52.1,29.1,22.2,6,0,130,132,4.6,6,17
Zion Branch,74395,S,USC,7,3,7.9,0,1,326,60.3,71.9,81.4,55.1,89.9,85.6,5.9,1,0,71,72,8.5,6,13
Treven Ma'ae,74498,DI,BAYLOR,12,5,4.0,0,0,118,57.4,59.3,83.3,53.3,63.6,78.9,0.0,0,0,157,162,0.6,1,4
Jowon Briggs,74867,DI,CINCINNATI,12,8,2.9,0,0,138,61.1,65.8,83.5,61.8,66.2,69.6,7.7,2,0,205,208,5.4,11,16
Jaylen Johnson,75046,S,MEMPHIS,4,0,6.0,0,0,218,50.2,53.0,76.4,60.0,63.7,77.4,50.0,1,0,6,6,0.0,0,1
Silas Walters,75263,S,MIAMI OH,12,5,3.3,0,0,221,70.6,73.5,87.7,74.2,74.8,41.9,22.2,4,1,141,144,5.0,7,9
Andre Proffitt,75264,DI,AKRON,4,0,,0,0,102,,53.6,71.9,60.0,53.9,,,0,0,12,12,0.0,0,0
Rome Weber,75728,CB,W KENTUCKY,11,4,11.3,0,0,346,68.7,67.8,86.0,53.2,63.7,62.3,11.8,2,0,182,184,1.1,2,11
Solomon Byrd,75742,ED,USC,13,7,2.3,0,0,326,67.4,80.7,59.2,81.1,74.8,71.6,5.7,2,2,278,285,7.6,21,26
Uchenna Ezewike,75750,ED,UMASS,9,0,1.8,0,0,216,60.0,56.1,83.1,65.5,50.3,43.5,0.0,0,0,91,95,6.6,6,6
Jonah Kahahawai-Welch,75759,ED,HAWAII,12,5,1.7,0,0,180,53.7,54.9,71.3,62.1,50.2,37.0,20.8,5,1,235,242,5.1,12,14
Jonah Laulu,75763,DI,OKLAHOMA,13,2,1.8,0,0,261,59.6,68.1,82.8,69.2,62.7,27.9,28.6,4,0,101,102,5.9,6,8
Fo'i Sila,75767,DI,HAWAII,9,7,,0,0,180,,61.9,29.0,55.7,67.8,37.8,22.2,2,1,67,69,0.0,0,0
Devin Phillips,75771,DI,KANSAS,12,6,3.0,0,0,198,62.2,65.0,84.4,63.4,62.4,61.9,6.7,1,0,189,193,2.1,4,8
Cole Godbout,75784,DI,WYOMING,13,17,2.8,0,0,351,60.0,68.5,85.1,65.7,66.7,36.2,17.6,9,0,256,257,6.3,16,25
Chuck Hicks,75816,LB,MISSOURI,13,14,2.6,0,0,229,51.5,62.3,83.6,67.0,67.2,49.1,19.6,9,0,223,232,8.1,18,23
Devin Richardson,75820,LB,WASH STATE,12,5,6.9,0,1,341,58.4,57.0,82.5,74.6,50.3,68.9,12.8,5,0,211,216,6.6,14,29
Joe Norwood,75905,CB,MEMPHIS,1,0,,0,0,218,71.2,71.8,71.5,,60.0,73.5,,0,0,2,2,0.0,0,0
Tywan Francis,75909,S,TEMPLE,11,7,9.6,0,1,306,79.9,79.0,87.7,57.6,73.4,78.1,14.3,7,0,366,369,2.5,9,35
Bam Booker,76122,ED,BOWL GREEN,10,2,-1.0,0,0,122,61.1,44.8,80.3,57.9,36.2,76.1,0.0,0,0,34,34,2.9,1,1
Damaje Yancey,76532,CB,TROY,8,0,0.0,0,0,318,51.1,54.4,76.8,58.3,71.5,46.9,0.0,0,0,29,29,3.4,1,1
Montre Miller,76568,CB,W VIRGINIA,1,0,,0,0,343,57.0,50.4,69.3,,48.9,73.5,,0,0,5,5,0.0,0,0
Jeremiah Lewis,76571,S,DUKE,11,8,7.0,0,0,154,75.7,76.3,85.1,58.9,74.6,60.2,13.6,6,0,225,230,5.3,12,30
Elijah Clark,76579,CB,TEMPLE,6,3,13.7,0,0,306,54.9,55.7,80.2,58.3,58.4,83.0,0.0,0,0,98,99,0.0,0,3
Taj Ward,76583,S,CINCINNATI,12,2,7.8,0,2,138,57.8,59.7,86.4,67.9,60.9,63.7,16.1,5,0,293,295,2.0,6,24
Capone Blue,76604,CB,KENT STATE,11,2,10.6,0,0,201,65.0,61.7,11.0,54.0,55.6,63.4,20.0,3,3,312,318,0.6,2,10
Tyler Potts,76616,CB,BALL ST,10,1,11.6,0,0,117,83.0,83.3,84.6,92.8,65.9,65.6,33.3,4,0,212,216,0.9,2,7
Justin Birchette,76620,CB,OHIO,12,4,8.7,2,0,259,81.9,78.5,43.4,53.0,64.0,79.4,0.0,0,3,215,219,1.9,4,6
Marquis Williams,76627,CB,PITTSBURGH,12,5,7.3,0,0,268,60.8,62.0,85.2,,64.2,54.4,22.2,4,6,242,246,1.7,4,9
Judson Tallandier II,76630,CB,AKRON,12,7,-0.1,1,0,102,61.2,60.4,84.5,52.0,57.0,42.3,27.3,6,5,269,271,1.9,5,9
Elijah Jones,76632,CB,BOSTON COL,9,2,11.7,0,0,121,91.6,90.6,86.6,46.4,71.7,69.6,6.3,1,2,258,263,2.3,6,13
Jason Maitre,76634,CB,WISCONSIN,12,4,9.1,0,0,349,62.5,62.4,53.2,50.6,64.0,44.7,21.4,3,3,243,245,1.2,3,7
DeAndre Hollins,76647,CB,CHARLOTTE,12,3,6.7,0,0,136,72.4,70.4,87.6,58.1,63.3,77.7,10.0,1,0,222,228,0.9,2,6
Damel Hickman,76651,CB,GA SOUTHRN,12,1,13.9,0,0,174,72.3,74.0,85.6,68.6,74.2,71.7,0.0,0,2,264,270,1.1,3,8
Jaylon King,76652,S,GA TECH,13,17,7.8,0,0,176,74.7,70.8,88.1,63.7,62.3,66.0,13.2,7,0,361,367,3.3,12,29
Zamari Walton,76654,CB,OLE MISS,13,4,9.6,1,1,226,73.7,76.9,85.6,51.9,89.7,63.1,7.7,1,2,299,305,1.0,3,8
Coen King,76659,CB,VIRGINIA,10,5,7.3,0,1,335,68.2,71.9,84.7,63.1,81.5,67.2,9.4,3,1,309,316,4.2,13,24
Armani Chatman,76663,CB,N CAROLINA,11,0,7.3,0,1,245,69.7,69.4,84.7,,63.4,64.7,20.0,1,1,253,260,0.4,1,4
Nasir Peoples,76665,S,VA TECH,8,6,7.6,0,1,337,67.7,66.8,83.6,,63.3,60.2,17.4,4,0,118,119,3.4,4,13
Gilbert Frierson,76668,LB,LOUISVILLE,10,0,1.8,0,0,210,55.9,50.7,80.1,55.8,34.9,24.0,33.3,2,0,15,15,20.0,3,4
Al Blades Jr.,76669,CB,DUKE,13,8,4.9,0,0,154,65.2,63.5,24.4,56.6,61.6,53.1,29.0,9,4,338,349,3.0,10,14
Jalon Ferrell,76698,S,UMASS,9,5,5.3,0,0,216,45.7,49.9,80.3,56.7,58.0,56.8,25.0,3,0,80,83,2.5,2,4
Keyshawn Paul,76700,CB,LA TECH,9,1,15.5,0,0,208,64.2,61.7,80.7,59.0,50.8,69.9,40.0,2,0,98,99,0.0,0,2
Torey Richardson,76711,CB,UTEP,12,4,9.9,0,0,330,65.9,61.1,14.5,63.3,44.7,55.8,27.3,6,6,307,314,1.0,3,12
Nolan Johnson,76714,CB,DOMINION,11,3,5.5,1,0,263,65.2,66.6,48.9,68.7,71.8,54.5,17.6,3,6,290,293,1.4,4,11
Wayne Jones,76744,S,CHARLOTTE,9,9,7.6,0,0,136,54.6,60.8,84.3,55.0,70.1,57.8,16.7,5,0,192,196,3.6,7,16
Lance Robinson,76747,CB,TULANE,14,2,23.1,1,1,319,77.7,78.2,86.2,57.7,71.0,52.0,16.7,2,3,275,280,0.0,0,8
Cecil Singleton Jr.,76760,S,LA TECH,12,10,12.8,1,0,208,75.1,72.4,87.5,57.9,64.8,71.3,15.7,8,3,352,356,2.8,10,33
Nate Bauer,76764,S,TOLEDO,12,9,8.4,0,1,316,75.6,72.3,85.4,55.9,64.5,59.0,16.7,9,0,288,294,5.2,15,36
Keni-H Lovely,76768,CB,W MICHIGAN,11,4,12.5,1,2,347,81.7,83.1,86.0,56.4,86.4,68.5,11.5,3,1,285,292,2.5,7,19
Timarcus Simpson,76778,S,USF,8,1,2.5,0,0,327,70.6,71.3,75.9,70.9,64.5,66.4,25.0,1,0,42,42,4.8,2,2
EJ Williams,76779,LB,E MICHIGAN,12,10,2.6,0,1,160,43.7,55.7,76.2,50.5,65.9,68.0,10.0,3,0,139,144,9.4,13,17
Dennis Briggs Jr.,76792,DI,FLORIDA ST,9,4,2.2,0,0,167,60.0,70.2,80.4,65.8,69.2,79.4,0.0,0,0,76,80,3.9,3,5
Jamarcus Chatman,76793,DI,TROY,4,0,1.0,0,0,318,,62.3,73.9,54.3,67.0,23.7,50.0,1,0,11,11,9.1,1,1
Jarrett Jackson,76795,DI,MICH STATE,1,2,,0,0,223,,59.3,72.1,56.7,61.5,71.9,0.0,0,0,6,6,0.0,0,0
Thurman Geathers,76797,ED,ARK STATE,13,9,1.7,0,0,113,67.7,64.6,35.2,63.7,63.7,63.8,4.5,2,4,283,289,10.2,29,33
Chris Collins,76798,ED,MINNESOTA,12,3,2.0,0,0,225,40.2,58.3,88.7,54.8,67.7,64.6,16.7,3,0,152,155,5.9,9,12
Lancine Turay,76799,DI,TEMPLE,8,1,14.0,0,0,306,,34.1,78.3,61.1,28.1,45.7,33.3,1,0,46,48,0.0,0,1
Xavier Thomas,76807,ED,CLEMSON,12,5,2.9,0,0,140,42.5,74.7,33.2,79.8,73.0,72.5,5.9,1,3,175,177,5.1,9,11
Justin Mascoll,76809,ED,CLEMSON,11,3,1.1,0,0,140,60.3,65.4,86.3,59.3,68.8,51.6,14.3,3,0,138,140,8.0,11,15
Carlos Hatcher,76824,ED,COAST CAR,11,4,4.5,0,0,141,65.0,66.6,86.8,74.1,53.0,81.0,0.0,0,0,85,87,0.0,0,2
Josh Landry,76834,DI,MISSOURI,13,10,2.3,0,0,229,68.5,73.6,83.7,67.6,71.4,84.1,0.0,0,0,172,178,7.6,13,18
Terrance Taylor,76852,ED,TOLEDO,12,5,2.7,0,0,316,58.5,83.8,40.1,89.8,74.1,64.1,3.8,1,2,144,150,9.7,14,20
Jack Sape,76858,DI,BALL ST,12,6,3.8,0,0,117,58.5,64.8,61.7,69.6,59.7,71.8,0.0,0,1,157,159,5.1,8,15
John Morgan III,76865,ED,ARKANSAS,11,3,6.1,1,0,111,61.6,67.7,53.4,71.9,62.4,51.5,23.1,3,1,115,115,3.5,4,7
Devin Danielson,76867,DI,PITTSBURGH,9,4,2.0,0,0,268,63.7,58.8,82.0,65.2,51.8,60.0,10.0,1,0,142,143,1.4,2,5
Rondell Bothroyd,76873,ED,OKLAHOMA,13,8,3.1,1,0,261,64.3,69.1,71.1,63.0,71.5,85.5,0.0,0,1,235,239,3.8,9,15
Caleb Okechukwu,76877,ED,SYRACUSE,13,14,3.4,0,0,304,65.5,63.2,69.5,60.6,61.6,78.5,2.8,1,1,265,267,4.5,12,21
Alex Nobles,76878,ED,FIU,12,5,3.6,0,0,166,69.1,66.4,60.0,71.0,58.9,44.8,25.6,10,2,319,324,5.6,18,24
Ja'Quon Griffin,76882,ED,COAST CAR,11,7,2.3,0,0,141,60.8,65.7,46.8,56.7,72.6,61.0,11.8,2,1,109,110,5.5,6,8
Aaron Faumui,76885,DI,VIRGINIA,12,12,0.0,1,0,335,60.4,61.8,26.8,62.7,63.3,31.6,21.1,8,5,278,286,5.8,16,18
Jordan Miller,76890,DI,SMU,14,4,1.4,0,0,287,67.7,58.8,45.6,63.3,55.8,28.8,22.6,7,2,213,218,8.5,18,20
Jaylon Hutchings,76940,DI,TEXAS TECH,11,11,1.6,0,0,315,66.7,68.8,86.1,65.0,66.9,65.5,6.8,3,0,210,212,11.9,25,30
Andre Carter,76957,ED,INDIANA,12,20,2.5,1,0,190,56.0,76.4,16.2,63.6,88.6,52.9,9.2,6,6,324,333,7.4,24,39
Braden Fiske,76958,DI,FLORIDA ST,13,7,2.8,0,0,167,65.1,73.9,45.6,73.7,69.4,61.1,13.5,5,3,176,181,9.1,16,25
Mikey Haney,76969,ED,E MICHIGAN,2,0,2.0,0,0,160,60.0,59.4,77.7,56.2,60.2,75.6,0.0,0,0,24,24,8.3,2,3
Tico Brown,76975,DI,TCU,10,0,3.4,0,0,305,,66.6,37.0,65.6,67.0,33.2,16.7,1,1,73,74,2.7,2,5
Kylen McCracken,76980,DI,MARSHALL,10,4,3.0,0,0,214,59.0,50.3,82.8,56.7,46.0,44.3,25.0,2,0,99,100,2.0,2,2
David Green,76988,DI,PITTSBURGH,12,10,2.2,0,1,268,64.7,65.2,84.3,57.8,65.7,62.3,9.7,3,0,236,240,6.8,16,18
Khris Banks,77000,DI,BOSTON COL,13,7,3.0,1,0,121,60.4,62.7,26.8,66.6,61.6,60.0,10.5,2,2,153,157,3.9,6,10
