player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Zeandae Johnson,25779,ED,CAL,4,3,2.0,0,0,130,63.2,59.1,81.9,57.7,56.7,50.7,28.6,2,0,111,113,0.9,1,2
Mark Gilbert,26144,CB,DUKE,2,1,19.5,0,0,154,47.1,40.1,0.0,59.3,30.2,41.9,25.0,1,1,45,46,0.0,0,2
Clay Holford,26345,ED,E MICHIGAN,2,0,3.0,0,0,160,51.9,41.1,78.3,54.2,46.7,74.8,0.0,0,0,20,22,0.0,0,1
Jeremiah Moon,26453,ED,FLORIDA,4,3,2.7,0,0,163,71.4,63.5,86.6,67.3,50.7,75.6,16.7,2,0,83,84,6.0,5,7
David Curry,26573,LB,GA TECH,10,11,3.3,0,1,176,49.2,61.6,59.7,76.6,62.5,44.1,16.9,12,1,338,346,8.6,29,48
Michael Dwumfour,27376,DI,RUTGERS,8,4,1.4,2,0,278,61.0,61.0,0.0,71.8,61.2,36.9,19.0,4,7,222,231,5.0,11,13
Justus Reed,27708,ED,VA TECH,11,3,2.2,0,0,337,65.9,65.9,33.1,71.1,57.2,62.7,16.7,3,3,196,200,4.1,8,12
Rodjay Burns,28078,LB,LOUISVILLE,11,8,5.0,0,0,210,45.8,53.8,90.6,66.0,56.7,30.5,22.8,13,0,332,336,7.2,24,36
Justin Hilliard,28079,LB,OHIO STATE,6,4,2.9,0,0,260,81.0,82.4,76.7,72.6,82.2,65.9,9.1,2,1,101,101,10.9,11,16
Richard Moore,28853,LB,SMU,1,0,1.0,0,0,287,29.9,29.8,66.8,58.5,58.2,26.6,50.0,1,0,3,3,33.3,1,1
Jack Jones,29050,CB,ARIZONA ST,1,0,8.0,0,0,110,58.7,61.0,77.4,,71.0,34.4,0.0,0,0,24,24,0.0,0,1
Richard Burney,29120,DI,VIRGINIA,5,4,0.7,0,0,335,60.0,66.7,82.3,60.5,67.9,64.9,13.3,2,0,122,123,5.7,7,9
Garrett Rand,29616,DI,WISCONSIN,6,4,2.4,1,1,349,60.0,62.3,29.8,54.0,71.1,54.0,13.3,2,2,135,136,4.4,6,9
D'Angelo Amos,30344,S,VIRGINIA,9,3,7.1,0,0,335,46.7,49.2,86.6,56.9,54.6,45.7,20.0,5,1,209,212,2.4,5,17
Adeeb Atariwa,30482,DI,VIRGINIA,10,2,2.4,0,0,335,61.0,70.4,54.1,57.1,77.6,36.2,16.7,3,1,144,147,8.3,12,13
Marshaun Cameron,30624,CB,COLO STATE,4,3,2.4,0,0,144,76.9,78.6,82.4,91.2,67.1,80.8,14.3,2,1,133,133,5.3,7,9
Jabril Cox,30669,LB,LSU,10,2,3.8,0,0,211,83.5,72.8,86.9,76.7,55.0,64.0,15.0,6,0,283,293,6.4,18,32
Brian Cavicante,33444,LB,MARSHALL,5,0,3.0,0,0,214,60.2,65.4,71.3,,73.9,63.7,0.0,0,0,12,12,16.7,2,2
Brock Nichols,33753,S,USF,6,1,3.9,0,0,327,64.0,57.6,78.7,56.7,50.3,70.1,7.7,1,0,102,104,5.9,6,11
Meiko Dotson,33902,CB,FLORIDA ST,3,0,8.7,0,0,167,53.1,53.4,79.3,59.8,56.1,56.5,50.0,3,1,50,51,0.0,0,3
Denzel Feaster,34561,LB,KANSAS,5,6,4.7,0,0,198,29.7,41.4,0.0,51.9,59.3,51.2,19.2,5,2,112,115,6.3,7,15
Ferrod Gardner,34595,LB,LA LAFAYET,10,11,4.7,0,0,207,65.2,67.5,81.1,75.6,63.3,72.5,7.0,4,0,302,305,7.0,21,42
Christian Taylor,34919,LB,TEXAS ST,12,12,4.9,0,1,314,51.9,49.1,55.8,53.9,48.0,74.1,7.9,3,1,323,329,2.8,9,23
John Petrishen,35069,LB,PITTSBURGH,5,4,,0,0,268,72.9,81.1,74.5,64.1,85.0,68.6,0.0,0,0,25,25,0.0,0,0
Austin Rosa,35168,LB,VA TECH,1,0,,0,0,337,,60.0,62.1,,60.0,,,0,0,1,1,0.0,0,0
Justin Hughes,35200,LB,KANSAS ST,8,3,3.1,0,0,199,65.3,58.7,0.0,63.6,52.3,29.5,25.0,8,2,142,146,12.7,18,21
Adam Prentice,35639,TE,S CAROLINA,1,0,,0,0,289,,60.1,60.0,,60.0,,,0,1,1,1,0.0,0,0
Richard McBryde,35699,LB,SMU,10,4,3.9,0,0,287,53.1,46.3,84.0,68.4,39.5,58.4,19.6,10,0,263,265,10.3,27,37
Kyle Pugh,35900,LB,N ILLINOIS,5,4,5.8,0,0,254,59.9,67.9,21.6,75.0,70.8,85.5,0.0,0,1,127,130,10.2,13,20
Terrence Jones,36071,ED,LA LAFAYET,2,0,5.5,0,0,207,61.5,51.0,78.2,66.7,42.9,26.1,50.0,2,0,21,21,4.8,1,2
Cristian Williams,36151,S,TULSA,8,11,5.6,0,0,320,73.4,71.5,1.3,72.9,68.2,61.2,19.0,8,2,242,247,4.1,10,23
Stephen Forester,36173,LB,UTEP,8,12,3.8,0,0,330,66.2,62.8,82.8,69.9,56.9,52.2,20.0,9,0,219,221,5.5,12,24
Scott Patchan,36449,ED,COLO STATE,4,4,1.3,0,0,144,61.6,79.7,57.6,76.7,77.5,69.8,7.1,1,1,139,140,5.0,7,9
Eli Howard,36472,ED,TEXAS TECH,6,1,2.2,0,0,315,60.0,75.1,27.0,83.0,63.9,26.7,35.3,6,2,117,120,6.8,8,10
Josiah Bronson,36668,DI,WASHINGTON,4,5,3.0,0,0,340,60.0,58.5,81.8,57.9,60.7,34.7,11.1,1,0,101,103,2.0,2,3
Aaron Blackwell,36741,DI,ARIZONA,5,1,-0.4,0,0,109,,55.1,27.2,59.0,56.1,33.3,33.3,3,1,98,98,5.1,5,5
Thad Mangum,36819,ED,USF,9,8,1.6,0,1,327,65.2,65.6,82.7,55.4,68.5,44.7,18.6,8,0,276,280,8.7,24,27
Micah Dew-Treadway,37050,DI,MINNESOTA,6,3,-0.4,0,1,225,60.0,61.1,54.3,57.5,63.6,62.4,11.1,1,1,127,131,3.9,5,5
Tony Fair,37101,DI,UAB,9,8,1.5,0,0,321,59.2,62.1,50.0,69.1,58.4,37.4,15.8,3,1,120,123,5.0,6,8
Nafees Lyon,37319,CB,CHARLOTTE,6,5,10.0,0,0,136,55.3,60.6,82.0,64.8,75.1,74.8,16.7,3,1,176,178,1.1,2,10
Camryn Bynum,38408,CB,CAL,4,0,3.8,0,0,130,69.4,71.9,81.4,,75.7,57.9,25.0,3,0,134,136,3.7,5,9
Cameron Goode,38410,ED,CAL,4,3,1.1,0,0,130,44.8,63.0,87.6,71.1,58.4,71.6,5.9,1,0,121,123,9.1,11,13
Vic Viramontes,38446,LB,UNLV,6,4,6.7,0,0,325,49.6,28.3,81.1,56.7,22.8,35.7,32.1,9,0,145,149,4.1,6,15
Josh Drayden,38498,CB,CAL,4,2,5.7,0,0,130,73.6,68.2,0.0,53.4,62.1,58.1,11.1,1,2,76,77,3.9,3,6
Viane Moala,38501,DI,UTAH,4,3,2.0,1,0,328,59.4,66.2,0.0,65.3,74.2,74.5,0.0,0,3,72,74,1.4,1,1
Jeremiah Pritchard,38502,LB,HAWAII,8,5,2.3,0,0,180,41.7,44.9,83.6,55.5,47.5,27.0,27.6,8,0,185,187,5.9,11,16
Demetris Robertson,38547,WR,GEORGIA,1,0,,0,0,173,,60.1,73.9,,60.0,,,0,2,1,1,0.0,0,0
Elijah Sullivan,39006,LB,KANSAS ST,7,3,7.1,0,1,199,58.1,60.7,85.8,60.9,62.9,62.4,8.0,2,0,126,130,8.7,11,20
De'Vante Cross,39851,CB,VIRGINIA,10,4,13.1,1,0,335,48.9,49.5,12.3,58.0,60.7,28.3,17.6,3,3,261,264,1.5,4,10
Josh Pederson,39861,TE,LA MONROE,1,0,,0,0,209,,60.1,60.0,,60.0,,,0,0,1,1,0.0,0,0
Jordan Carmouche,39951,LB,HOUSTON,7,4,4.9,0,0,182,50.7,44.6,80.8,55.0,42.5,53.1,8.3,1,0,95,97,3.2,3,7
Christian Bobak,39965,S,ILLINOIS,2,0,5.5,0,0,187,,50.2,71.3,,50.0,36.5,33.3,1,0,12,13,0.0,0,2
Derrion Rakestraw,39968,S,COLORADO,6,5,18.4,0,0,143,40.6,49.1,38.7,60.2,67.2,57.8,16.7,4,3,160,161,1.3,2,15
Brandon Martin,40066,LB,BALL ST,8,12,4.0,0,1,117,48.1,62.6,81.2,67.9,72.0,78.4,3.6,2,0,234,236,12.4,29,42
Micah Wilson,40104,WR,MISSOURI,1,0,,0,0,229,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Levi Falck,40261,WR,NEBRASKA,1,0,14.0,0,0,238,,60.0,60.0,,60.0,72.6,0.0,0,1,1,1,0.0,0,1
Chazz Surratt,40313,LB,N CAROLINA,11,15,5.2,0,0,245,53.2,47.9,59.5,77.5,35.2,81.7,9.4,6,1,302,307,7.9,24,43
Bubba Ogbebor,40340,WR,ARK STATE,2,0,,0,0,113,,52.9,60.0,,60.0,,,0,0,2,2,0.0,0,0
Phillip Howard,40350,CB,MINNESOTA,5,1,8.0,0,0,225,70.8,65.3,79.8,59.6,32.9,72.0,0.0,0,0,52,55,0.0,0,1
Kumehnnu Gwilly,40495,ED,C MICHIGAN,5,0,0.5,0,0,134,,57.4,80.6,57.8,56.8,72.7,0.0,0,0,37,37,10.8,4,4
Jahaziel Lee,40537,DI,GA TECH,2,0,4.0,0,0,176,,52.4,75.4,54.1,53.8,69.7,0.0,0,0,14,15,7.1,1,1
Prather Hudson,40617,HB,GEORGIA,1,0,,0,0,173,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Ja'cione Fugate,40621,S,CHARLOTTE,4,1,9.6,0,0,136,56.3,53.4,81.1,68.8,46.8,46.0,33.3,4,0,116,117,2.6,3,7
Justin Rice,40640,LB,ARK STATE,11,10,2.4,0,1,113,55.8,66.9,49.8,67.3,71.4,60.3,15.2,10,1,295,300,10.5,31,46
Aaron Hansford,40694,LB,TEXAS A&M,9,8,1.6,0,0,312,42.4,63.9,82.1,74.1,79.7,76.5,8.3,3,0,130,131,13.8,18,25
Adam Krumholz,40697,WR,WISCONSIN,1,0,,0,0,349,,60.0,73.9,,60.0,,,0,0,1,1,0.0,0,0
Austin Conrad,40760,ED,OHIO,3,3,1.8,0,0,259,80.2,78.1,36.7,77.8,69.3,73.0,6.7,1,1,75,76,10.7,8,11
Malik Staples,40902,LB,W KENTUCKY,4,2,2.0,0,0,346,43.3,45.9,83.8,54.7,53.6,57.3,14.3,1,0,41,42,4.9,2,4
Deonte Perry,41092,S,FRESNO ST,5,1,4.8,0,0,169,61.6,61.8,82.7,,60.6,37.1,23.5,4,0,107,110,6.5,7,12
Dwayne Johnson Jr.,41183,S,S DIEGO ST,7,6,2.8,1,0,284,75.9,68.3,0.0,81.4,54.7,56.1,28.6,8,2,187,190,4.3,8,14
T.J. Hammonds,41365,WR,ARKANSAS,1,0,,0,0,111,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Chandler Farrell,41404,TE,S CAROLINA,2,1,6.0,0,0,289,,70.2,68.9,,67.3,71.3,0.0,0,0,4,4,0.0,0,1
Kareem Walker,41492,HB,MISS STATE,1,0,,0,0,227,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Jaquel Pierce,41589,ED,TEXAS ST,11,2,3.1,0,0,314,55.8,52.4,82.0,50.7,56.5,80.1,0.0,0,0,168,169,4.2,7,8
Kameron Miller,41650,LB,NEW MEXICO,7,7,2.8,0,0,241,56.3,50.6,13.3,64.3,42.7,47.6,20.0,5,4,196,200,3.6,7,13
Ty Shelby,41752,ED,LA MONROE,8,9,2.8,0,0,209,59.1,73.6,89.4,62.6,77.1,78.3,5.7,2,0,264,267,5.7,15,24
Roy Baker,41757,CB,BUFFALO,7,1,3.9,2,0,126,58.2,63.4,83.0,70.9,80.6,55.5,9.1,1,5,162,162,3.7,6,9
Calvin Bundage,41772,ED,OKLA STATE,10,3,-1.0,1,0,262,61.8,66.6,0.0,75.3,61.7,63.0,28.6,2,5,46,46,4.3,2,2
Sam Hammond,41836,ED,NEVADA,9,4,2.5,0,0,239,66.2,77.5,73.8,78.0,70.8,68.2,13.0,3,1,241,245,5.0,12,16
Mason Husmann,41956,DI,LA MONROE,8,4,3.7,0,0,209,,55.7,84.7,58.6,53.7,50.4,11.1,2,0,208,209,3.4,7,12
Ben Davis,41960,ED,ALABAMA,6,0,2.5,0,0,103,55.6,57.7,79.8,56.6,61.6,44.1,0.0,0,0,20,20,5.0,1,2
Dylan Tonkery,41961,ED,W VIRGINIA,9,3,2.4,0,0,343,54.3,61.1,89.4,55.4,65.7,50.5,16.7,3,0,159,163,6.3,10,12
Kenny Turnier,42019,DI,UCF,5,1,1.4,0,1,323,61.5,64.1,23.4,69.2,61.6,32.1,25.0,3,2,118,120,5.9,7,8
Dru Mathis,42027,LB,OREGON,4,0,2.0,0,0,264,35.3,46.1,75.9,56.5,59.9,58.4,20.0,1,0,43,43,7.0,3,4
Donald Stewart,42035,WR,WAKE,1,0,,0,0,339,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Freddie Johnson,42129,CB,TEMPLE,4,2,7.8,0,0,306,47.1,52.7,0.0,,79.7,85.2,0.0,0,2,95,98,2.1,2,5
Avien Peah,42158,ED,UMASS,4,10,-0.6,0,0,216,60.0,67.8,29.3,57.3,74.1,73.2,5.0,1,1,67,69,10.4,7,9
Dre Bryant,42181,ED,VIRGINIA,1,0,,0,0,335,,61.6,75.8,60.4,60.0,,,0,0,3,3,0.0,0,0
Divine Deablo,42208,S,VA TECH,9,6,7.1,0,1,337,84.4,79.6,86.2,60.8,70.1,74.0,15.8,6,1,258,263,3.5,9,26
Nick Grant,42242,CB,VIRGINIA,10,2,5.6,1,0,335,63.0,63.7,85.5,60.0,63.6,46.6,36.4,4,2,283,287,1.1,3,5
Audie Omotosho,42280,WR,E CAROLINA,1,0,,0,0,156,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Riley Lees,42322,WR,NWESTERN,1,0,,0,0,256,,60.1,60.0,,60.0,,,0,1,1,1,0.0,0,0
Mark Birmingham,42328,TE,DUKE,1,0,,0,0,154,,52.2,60.0,,60.0,,,0,0,1,1,0.0,0,0
Dez Fitzpatrick,42349,WR,LOUISVILLE,1,0,,0,0,210,,60.0,60.0,,60.0,,,0,3,1,1,0.0,0,0
Alonzo McCoy,42383,CB,C MICHIGAN,6,5,5.4,0,0,134,57.9,61.7,10.1,68.1,73.7,49.2,14.3,2,1,113,115,3.5,4,7
Keyshon Camp,42384,DI,PITTSBURGH,6,2,,1,0,268,59.5,62.3,28.6,73.3,53.6,29.3,0.0,0,1,52,52,0.0,0,0
Jake Long,42387,S,W VIRGINIA,6,1,6.5,0,0,343,74.0,72.7,79.4,,66.7,82.5,0.0,0,0,55,57,0.0,0,2
Rob Snyder,42389,LB,VIRGINIA,7,4,2.0,0,0,335,42.4,51.4,76.6,58.7,64.2,54.0,12.5,1,0,29,30,6.9,2,3
Chris Moore,42400,S,GA STATE,10,9,5.2,0,1,175,62.5,66.6,84.1,57.6,73.0,66.9,18.2,6,0,186,191,4.3,8,18
Brenton Nelson,42426,CB,VIRGINIA,4,2,3.0,0,0,335,60.9,66.7,84.4,67.3,78.4,52.8,10.0,1,1,109,110,3.7,4,7
Raleigh Texada,42440,CB,BAYLOR,9,1,16.1,1,0,118,72.0,75.0,85.4,88.5,74.5,64.6,9.1,1,4,295,302,0.7,2,9
Greg Eisworth II,42444,S,IOWA STATE,12,3,3.4,0,0,193,68.0,67.4,88.1,54.1,64.1,46.3,25.8,8,1,273,276,4.4,12,20
Myles Wolfolk,42445,S,N CAROLINA,1,1,4.5,0,0,245,76.4,77.7,77.2,,73.2,83.5,0.0,0,0,18,18,5.6,1,2
JoJo Domann,42446,LB,NEBRASKA,8,7,2.0,0,0,238,81.1,78.9,91.7,61.1,73.5,66.7,11.8,4,0,280,283,6.8,19,23
Janarius Robinson,42447,ED,FLORIDA ST,9,5,5.1,0,0,167,41.3,65.4,50.7,72.7,63.5,40.4,25.0,7,3,196,204,3.6,7,16
Amen Ogbongbemiga,42449,LB,OKLA STATE,11,10,4.7,0,3,262,46.9,69.4,82.1,65.6,83.6,78.9,5.8,4,0,305,309,10.8,33,55
C.J. McWilliams,42458,CB,FLORIDA,1,0,,0,0,163,36.3,33.2,69.9,,60.0,75.1,,0,0,2,2,0.0,0,0
Tomon Fox,42486,ED,N CAROLINA,12,4,3.5,0,0,245,52.3,66.7,78.7,75.0,59.7,60.0,13.6,3,2,282,286,4.3,12,15
Tahj Herring-Wilson,42490,CB,ARK STATE,4,0,7.7,0,0,113,50.0,54.9,80.5,58.3,74.1,83.8,0.0,0,2,53,53,1.9,1,3
Jay Lenard,42492,S,S JOSE ST,5,0,6.0,0,1,285,73.9,79.7,84.2,,90.0,82.1,9.1,1,0,66,66,7.6,5,10
Devin Harper,42494,LB,OKLA STATE,11,4,4.7,0,0,262,67.2,65.0,25.3,69.9,60.9,75.6,4.3,1,1,138,139,8.7,12,18
Rashad Weaver,42495,ED,PITTSBURGH,9,8,1.6,1,1,268,68.1,89.5,35.4,90.0,79.8,51.5,16.1,5,3,187,189,7.5,14,18
Shemar Jean-Charles,42496,CB,APP STATE,12,4,11.7,0,0,108,84.3,83.8,50.9,60.0,80.8,80.7,10.0,2,4,342,346,0.9,3,14
Trae Meadows,42502,CB,W KENTUCKY,12,0,4.8,0,0,346,76.3,70.4,86.9,63.8,53.0,69.8,14.3,2,0,242,248,2.9,7,12
Cedric Boswell,42504,CB,MIAMI OH,3,1,6.0,0,0,221,70.3,69.6,80.5,,61.8,84.0,0.0,0,0,74,74,0.0,0,2
Dante Bonamico,42508,S,W VIRGINIA,2,2,7.0,0,0,343,64.6,75.0,73.5,,78.1,84.9,0.0,0,0,24,24,8.3,2,6
Keir Thomas,42509,DI,S CAROLINA,7,4,1.8,0,0,289,63.5,67.6,4.0,70.8,66.2,56.2,11.1,3,4,136,140,10.3,14,20
Tyrez Lindsey,42510,S,MEMPHIS,10,5,8.3,1,0,218,47.5,55.6,88.5,67.9,74.0,89.7,3.3,1,3,234,237,3.4,8,24
Bricen Garner,42520,S,W MICHIGAN,6,7,10.0,0,0,347,58.8,62.5,85.9,69.5,66.5,72.1,12.5,4,0,174,181,3.4,6,21
Dawson Downing,42539,HB,MISSOURI,1,0,3.0,0,0,229,,62.1,60.0,,60.0,74.4,0.0,0,0,1,1,0.0,0,1
James Skalski,42552,LB,CLEMSON,9,7,3.5,0,0,140,82.5,73.8,13.7,61.7,64.5,65.2,11.1,3,1,105,108,11.4,12,17
Nazeeh Johnson,42553,S,MARSHALL,8,2,5.1,0,0,214,88.4,83.5,38.9,54.8,73.3,87.2,9.5,2,1,229,231,2.6,6,17
Jordan Fox,42554,ED,STANFORD,4,4,0.5,0,0,300,54.3,59.9,42.8,63.3,62.5,28.5,11.1,1,1,96,96,4.2,4,4
Max Richardson,42572,LB,BOSTON COL,11,22,3.4,1,0,121,54.1,57.6,33.6,68.1,57.8,58.9,8.2,6,2,327,333,8.3,27,45
Ja'Quain Blakely,42579,DI,TENNESSEE,8,1,9.5,0,0,307,61.9,60.7,79.7,61.6,50.7,76.2,0.0,0,0,19,20,5.3,1,2
Aaron Ramseur,42585,LB,E CAROLINA,8,2,3.2,0,1,156,43.8,63.5,81.4,69.5,72.1,74.4,12.5,3,0,109,109,11.0,12,19
Leevel Tatum III,42587,DI,FRESNO ST,5,0,1.0,0,0,169,60.0,47.5,78.9,67.4,35.6,43.8,50.0,1,0,50,53,2.0,1,1
Malik Barrow,42596,DI,RUTGERS,3,1,,0,0,278,,68.4,76.5,71.4,53.5,24.5,50.0,1,0,7,7,0.0,0,0
Andrzej Hughes-Murray,42597,ED,OREGON ST,7,4,2.7,0,0,265,59.4,61.9,88.3,64.1,58.0,71.8,10.0,2,0,154,157,6.5,10,14
Tanner Wiggins,42602,ED,LA LAFAYET,4,0,2.5,0,0,207,,70.4,74.1,57.8,70.9,74.4,0.0,0,0,9,9,22.2,2,2
Tayler Hawkins,42606,CB,S DIEGO ST,8,2,7.3,1,0,284,66.4,69.9,33.5,63.6,82.4,80.6,12.5,2,4,181,185,3.9,7,12
Lawrence White,42607,S,IOWA STATE,12,5,4.8,0,0,193,66.8,62.4,87.6,66.2,49.1,48.0,29.7,11,1,273,277,3.7,10,21
Caesar Williams,42613,CB,WISCONSIN,7,1,4.3,0,0,349,57.7,58.4,83.5,60.0,60.3,52.4,42.9,3,3,158,158,1.3,2,3
Leighton McCarthy,42626,ED,FAU,8,4,2.6,0,0,165,75.4,80.6,90.4,72.3,80.1,76.9,8.0,2,0,239,240,5.4,13,19
Tyler Coyle,42631,S,PURDUE,4,1,4.3,0,0,273,64.4,68.3,83.6,65.9,70.6,65.6,0.0,0,0,62,66,6.5,4,7
Calvin Swenson,42636,S,MINNESOTA,1,0,,0,0,225,52.2,48.7,0.0,,60.4,82.0,,0,2,7,7,0.0,0,0
Brandon Bouyer-Randle,42637,LB,TEXAS TECH,8,2,4.8,1,0,315,51.0,47.9,85.3,58.2,40.3,75.2,5.3,1,1,140,142,6.4,9,16
Broderick Harrell,42650,S,UTEP,7,4,3.6,0,0,330,54.8,48.6,32.2,57.8,39.5,50.6,29.4,5,1,174,175,3.4,6,8
John Broussard,42651,CB,MEMPHIS,4,0,4.0,1,1,218,53.0,56.0,81.3,58.4,78.4,70.7,0.0,0,2,70,72,4.3,3,4
Lawson Hall,42652,LB,NEVADA,9,12,2.9,0,0,239,59.2,71.8,82.4,62.2,82.1,78.6,6.1,3,0,212,214,10.8,23,34
Tony Butler,42660,CB,KENT STATE,4,2,6.3,0,0,201,53.2,60.5,82.5,58.3,76.3,80.6,0.0,0,2,100,101,7.0,7,14
Tavante Beckett,42663,LB,MARSHALL,9,14,2.4,0,1,214,70.5,79.6,48.3,76.5,79.5,69.7,13.4,9,1,241,244,12.9,31,44
Mike Hampton,42669,CB,USF,9,2,5.9,1,0,327,57.1,54.6,83.6,60.0,45.1,53.2,18.8,3,2,269,271,1.1,3,11
Eric Kendzior,42672,ED,LA TECH,10,6,5.4,1,0,208,51.8,55.1,27.0,54.9,61.7,65.2,9.5,2,3,231,233,1.7,4,13
Mike Palmer,42674,S,BOSTON COL,7,4,18.8,0,0,121,82.5,73.0,85.8,58.8,47.1,30.6,40.0,8,0,148,151,0.0,0,8
Jalen Walker,42675,CB,BOISE ST,7,3,7.5,1,0,120,59.5,61.9,35.2,59.1,72.5,83.8,7.1,1,4,219,225,1.8,4,10
Malik Antoine,42676,S,STANFORD,6,4,13.3,0,0,300,65.1,64.7,83.6,63.6,62.0,74.4,14.8,4,0,190,193,1.6,3,19
Isaiah Graham-Mobley,42679,LB,TEMPLE,2,6,5.1,0,0,306,60.3,60.9,0.0,66.6,62.8,73.9,9.5,2,1,76,78,10.5,8,13
Jordan Woods,42686,DI,FIU,4,3,3.0,0,0,166,60.0,53.7,80.1,55.6,56.3,26.7,20.0,1,0,43,44,0.0,0,1
Tyreek Maddox-Williams,42694,LB,RUTGERS,9,3,5.4,0,2,278,49.5,63.8,86.3,59.7,81.6,61.7,13.8,4,0,129,132,10.9,14,22
Demetrius Cain,42697,LB,W KENTUCKY,10,3,7.5,0,0,346,68.4,61.6,81.6,58.4,55.6,45.4,25.0,3,0,55,58,7.3,4,6
Jeremy Darvin,42713,DI,W KENTUCKY,12,7,2.4,0,0,346,64.8,56.8,50.1,61.1,54.0,58.8,13.8,4,2,264,270,5.3,14,18
Ryan Bowman,42714,ED,WASHINGTON,2,0,1.3,0,0,340,60.0,79.9,80.0,68.7,81.1,25.9,40.0,4,0,36,37,16.7,6,6
Chauncey Golston,42718,ED,IOWA,8,5,2.3,0,0,192,73.8,82.9,86.2,75.5,79.2,55.7,13.9,5,0,222,228,9.0,20,26
Collin Miller,42725,LB,NEBRASKA,4,6,3.2,0,0,238,41.3,46.0,80.1,50.3,54.1,53.8,13.6,3,0,136,137,5.9,8,13
Zach Hannibal,42732,CB,LA TECH,9,1,16.3,2,0,208,56.9,59.2,84.6,53.7,67.0,69.2,28.6,2,3,317,322,0.3,1,4
Spencer Eason-Riddle,42747,LB,S CAROLINA,1,0,0.0,0,0,289,62.6,69.2,94.1,59.3,69.0,74.3,0.0,0,0,11,11,9.1,1,1
Osa Odighizuwa,42754,DI,UCLA,7,2,2.8,2,0,324,54.6,77.0,15.5,77.5,78.4,57.6,15.4,4,4,175,180,7.4,13,20
Cameron Murray,42756,DI,OKLA STATE,11,9,0.8,1,0,262,62.1,64.4,48.8,59.8,68.1,71.7,0.0,0,2,190,192,2.6,5,5
Nick Heninger,42766,ED,UTAH ST,6,8,3.0,0,0,329,72.9,77.9,87.9,79.9,69.3,72.5,8.8,3,0,187,191,8.0,15,23
Elijah Diarrassouba,42767,DI,APP STATE,10,3,1.6,0,0,108,,54.7,41.9,56.1,56.5,79.1,0.0,0,1,88,91,5.7,5,5
Lorenzo Dantzler,42768,ED,UTSA,12,10,1.5,0,0,331,70.3,72.0,63.2,76.9,60.6,39.9,21.6,8,1,252,256,6.3,16,19
Kailien Guillory,42769,ED,W MICHIGAN,6,2,2.1,0,0,347,53.3,56.3,60.5,56.0,59.4,34.4,16.7,2,1,140,146,4.3,6,8
Markell Utsey,42779,DI,MISSOURI,9,4,2.4,0,0,229,62.3,67.0,58.5,63.1,67.8,61.7,12.5,3,1,172,173,5.2,9,17
