player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Terrence Williams,147144,LB,LA LAFAYET,13,9,3.8,0,0,207,54.2,52.7,36.4,46.0,57.4,63.8,11.8,8,2,386,396,7.0,27,51
Jalen Clark,147161,S,LA LAFAYET,13,10,5.4,0,0,207,54.4,53.7,86.2,60.2,51.5,36.0,30.8,12,0,309,315,3.2,10,17
Cameron Whitfield,147164,ED,LA LAFAYET,13,5,4.4,0,0,207,71.0,67.8,52.4,62.5,68.8,52.5,17.2,5,2,239,246,5.4,13,19
Jake St. Andre,147166,LB,LA LAFAYET,12,12,5.3,0,0,207,66.5,68.9,28.0,67.4,69.3,60.1,13.3,6,1,187,191,6.4,12,27
Justin Agu,147169,CB,LOUISVILLE,6,0,2.5,0,0,210,52.5,54.4,76.9,52.2,70.2,77.7,0.0,0,1,14,14,7.1,1,2
Dalton Hughes,147217,LB,S ALABAMA,11,10,4.7,0,0,288,46.7,53.9,82.7,70.6,57.4,64.0,6.5,2,0,140,143,6.4,9,19
Ed Smith IV,147218,DI,S ALABAMA,12,4,2.2,0,1,288,61.9,60.7,41.1,61.9,60.0,58.9,10.3,3,2,191,193,8.4,16,22
Cole Daniels,147220,DI,DOMINION,11,4,1.0,0,0,263,60.0,57.6,47.8,59.9,57.3,78.7,0.0,0,1,104,108,2.9,3,5
Phillip Lee,147269,ED,ARKANSAS,9,6,3.2,1,0,111,66.4,65.2,33.1,67.1,62.4,83.5,4.5,1,2,131,135,6.9,9,15
Jordan Stringer,147271,LB,TROY,14,22,3.4,1,0,318,59.3,55.5,29.4,64.3,53.1,45.8,21.5,20,3,401,406,9.0,36,51
Julian Peterson,147274,DI,TROY,14,4,2.0,0,0,318,61.2,72.6,40.3,61.8,78.7,78.6,3.7,1,2,192,193,8.3,16,22
Tylon Dunlap,147285,DI,KENNESAW,13,6,3.1,0,1,200,65.2,78.4,51.8,73.6,76.9,67.4,7.1,2,2,247,249,5.3,13,20
Fuches Lewis II,147291,DI,GA STATE,12,11,3.3,0,0,175,60.0,64.6,86.1,61.4,63.8,54.3,12.1,4,0,260,264,5.0,13,18
Will Jeffcoat,147322,G,ARMY,1,0,,0,0,114,,61.5,70.5,,60.0,,,0,2,2,2,0.0,0,0
Malcolm Bell,147394,CB,MICH STATE,12,3,11.0,0,0,223,83.7,79.1,20.4,64.5,61.7,61.2,22.7,5,5,312,317,1.3,4,14
Alfred Chea,147399,LB,BALL ST,12,8,3.9,0,1,117,61.1,71.1,84.0,60.1,78.2,82.1,6.0,3,0,239,243,8.8,21,39
Langston Hardy,147407,ED,WAKE,13,14,1.3,0,0,339,69.0,75.2,77.6,72.6,72.7,66.4,8.5,4,1,264,271,10.2,27,29
Pryce Yates,147408,ED,N CAROLINA,1,3,,0,0,245,62.8,66.5,78.7,63.8,64.1,46.5,25.0,1,0,12,12,0.0,0,0
Louce Julien,147436,ED,TOLEDO,13,6,3.3,0,0,316,77.1,58.0,45.7,62.6,50.4,59.3,15.0,3,2,207,209,2.4,5,11
Aquan Robinson,147440,ED,UMASS,10,7,3.5,0,0,216,61.2,55.9,27.4,57.5,56.3,38.0,21.1,4,2,183,184,2.7,5,8
Lorenzo Styles Jr.,147474,S,OHIO STATE,12,2,6.3,0,0,260,63.5,66.0,87.0,65.1,71.0,57.9,0.0,0,1,163,163,1.2,2,4
Ryan Barnes,147487,CB,UMASS,4,1,1.0,0,0,216,59.9,58.8,0.0,,62.0,84.0,0.0,0,1,97,97,1.0,1,1
JoJo Johnson,147488,CB,BOWL GREEN,10,5,14.8,0,0,122,73.7,74.9,82.6,55.9,75.9,62.8,0.0,0,1,134,135,0.0,0,4
Prince Kollie,147492,LB,VANDERBILT,6,0,2.3,0,0,333,51.6,54.1,77.8,52.3,64.5,62.9,0.0,0,0,23,25,13.0,3,3
Kahanu Kia,147494,LB,NOTRE DAME,4,2,4.5,0,0,258,63.9,66.5,0.0,63.4,73.1,79.7,0.0,0,1,19,19,10.5,2,4
Jason Onye,147496,DI,NOTRE DAME,12,9,2.9,0,0,258,62.1,78.2,33.9,78.3,74.6,66.3,3.4,1,2,169,171,7.1,12,19
Gabriel Rubio,147499,DI,NOTRE DAME,6,6,2.1,0,0,258,,73.0,80.5,60.7,76.7,80.1,0.0,0,0,87,88,4.6,4,7
Talan Alfrey,147503,S,BYU,9,2,8.0,0,0,128,69.7,71.9,77.6,,72.2,87.0,0.0,0,0,33,33,3.0,1,4
Maguire Anderson,147504,WR,FIU,1,0,27.0,0,0,166,60.0,64.5,60.0,,61.6,70.3,0.0,0,0,1,1,0.0,0,1
Joshua Singh,147531,DI,VANDERBILT,12,2,1.2,0,0,333,62.4,77.2,21.5,67.2,83.3,75.4,8.7,2,3,170,178,8.8,15,19
Tanner Wall,147534,S,BYU,14,8,10.1,0,1,128,85.5,81.3,89.2,,66.8,64.7,13.6,6,0,292,295,1.7,5,30
Chris Boti,147540,DI,ARK STATE,13,12,3.8,0,0,113,66.7,60.4,83.7,62.1,52.8,69.1,7.1,2,0,168,175,4.2,7,14
Joseph Carter,147544,LB,LIBERTY,7,17,4.4,0,1,206,61.5,64.1,83.5,61.4,64.2,56.8,17.0,9,0,215,220,5.1,11,27
Khristian Zachary,147556,DI,BALL ST,3,0,,0,0,117,,63.2,76.9,64.5,59.0,,,0,0,20,20,0.0,0,0
Dylan Simmons,147645,CB,MO STATE,2,0,,0,0,230,62.8,63.6,70.9,,60.0,,,0,0,1,2,0.0,0,0
Charles Brown,147647,WR,NEVADA,1,0,,0,0,239,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Deshawn Lynch,147813,ED,WASHINGTON,11,4,-0.3,0,0,340,90.3,75.1,64.8,63.7,73.6,72.2,0.0,0,1,134,136,6.7,9,10
Dylan Flowers,147839,CB,W KENTUCKY,13,2,7.7,0,1,346,76.9,76.6,22.3,59.2,73.9,58.2,26.7,4,4,147,150,3.4,5,9
Jalon Rock,147859,CB,LIBERTY,6,0,2.0,0,0,206,64.6,66.6,80.3,60.0,70.7,81.6,0.0,0,0,19,19,5.3,1,1
Jack Kelly,147861,LB,BYU,12,9,3.1,0,0,128,60.7,68.7,87.9,77.7,65.0,57.2,17.1,6,0,272,272,4.8,13,20
Kaufusi Pakofe,147863,DI,BYU,4,0,,0,0,128,,57.1,73.7,57.7,57.8,,,0,0,10,10,0.0,0,0
Boogsie Silvera,147936,LB,USF,3,0,5.0,0,0,327,43.8,51.0,73.6,,60.4,76.0,0.0,0,0,19,19,0.0,0,2
Garland Benyard,147970,LB,KENNESAW,7,9,4.4,0,0,200,61.9,66.0,30.8,63.0,69.7,69.0,15.2,5,1,150,154,7.3,11,19
Chance Gamble,147978,CB,GA SOUTHRN,4,1,7.1,0,0,174,73.4,65.0,81.9,48.8,39.8,54.8,23.1,3,0,140,141,3.6,5,9
Adam Watkins,147984,DI,KENNESAW,14,10,2.7,0,0,200,62.4,67.4,70.1,58.7,69.9,56.9,8.1,3,1,280,283,5.0,14,24
Maddix Blackwell,148092,S,C MICHIGAN,13,11,10.4,0,0,134,70.8,68.7,21.3,60.0,65.0,74.9,15.6,5,1,154,157,1.9,3,16
Lemondre Joe,148119,CB,COLO STATE,12,8,7.4,1,0,144,60.3,64.1,26.6,77.0,71.5,66.3,15.4,4,6,401,407,2.2,9,14
Udoka Ezeani,148120,ED,UTEP,12,5,3.2,1,0,330,36.3,45.3,0.0,68.9,43.7,44.1,29.4,10,6,248,253,4.8,12,19
Caleb Dietlin,148122,ED,MO STATE,13,4,2.3,0,0,230,52.7,63.2,46.0,71.6,56.3,79.0,0.0,0,2,173,179,5.2,9,12
Sterling Smithson,148124,DI,MO STATE,13,9,2.4,0,0,230,62.2,66.6,41.0,57.9,71.7,75.7,4.0,1,2,193,200,4.7,9,15
Enock Sibomana,148168,LB,WYOMING,11,6,3.9,0,0,351,69.0,60.9,81.1,50.2,57.4,67.3,11.1,3,0,128,129,10.2,13,18
Kody Huisman,148174,DI,VA TECH,12,11,2.3,0,0,337,61.0,78.1,42.1,83.8,71.2,75.2,3.3,1,2,201,206,6.0,12,18
Carter Hewitt,148189,DI,ILLINOIS,3,0,,0,0,187,,57.7,75.2,58.8,57.0,,,0,0,7,7,0.0,0,0
Shahid Barros,148211,CB,IOWA,2,0,,0,0,192,54.2,56.3,73.1,,62.4,,,0,0,13,13,0.0,0,0
Earl Miller Jr.,148219,DI,FAU,9,1,2.6,0,0,165,61.7,62.1,80.6,65.1,56.5,77.6,0.0,0,0,57,58,5.3,3,5
Matthew Durrance,148240,S,WASH STATE,13,10,7.0,0,1,341,72.0,71.7,86.9,60.0,68.4,73.3,12.8,5,1,201,208,3.5,7,24
Tucker Large,148243,S,WASH STATE,13,12,7.9,0,0,341,86.5,81.4,2.7,58.6,69.7,71.6,13.7,7,3,285,293,3.9,11,32
Caleb Curtain,148341,S,CHARLOTTE,11,8,9.9,0,0,136,53.8,52.9,85.2,84.0,46.0,46.2,17.9,5,0,161,169,1.9,3,15
Brandon Fique,148353,LB,JAMES MAD,5,3,7.0,0,0,197,52.6,69.2,71.5,59.6,77.3,82.4,0.0,0,0,20,20,10.0,2,4
Kye Holmes,148357,S,JAMES MAD,3,0,,0,0,197,62.6,62.2,73.6,58.3,60.0,76.4,,0,0,7,7,0.0,0,0
Shymell Davis,148384,DI,UMASS,11,8,3.6,0,0,216,64.9,64.4,66.6,67.5,61.2,71.7,4.3,1,1,247,250,3.2,8,14
Xavier Holmes,148387,ED,JAMES MAD,14,3,3.8,0,0,197,70.7,74.9,89.8,75.6,63.3,57.6,17.4,4,0,137,140,8.0,11,16
Carsen Stocklinski,148415,DI,HAWAII,13,6,2.9,0,0,180,,53.5,0.0,55.8,59.2,79.2,0.0,0,4,145,150,3.4,5,7
Mason Woods,148468,LB,KENT STATE,12,21,3.2,0,0,201,63.1,63.8,85.2,61.1,62.3,66.6,15.1,11,0,282,286,8.9,25,41
Chantz Harley,148479,CB,JAMES MAD,4,0,,0,0,197,66.6,67.0,74.6,,63.1,,,0,0,17,17,0.0,0,0
Ayden Garnes,148570,CB,ARIZONA,13,3,5.3,0,0,109,71.5,68.6,85.5,65.0,51.7,46.2,36.0,9,2,339,345,2.1,7,13
Mike Bumpus,148670,DI,BOSTON COL,8,1,1.0,0,0,121,60.0,62.3,78.7,56.9,63.8,74.8,0.0,0,0,43,47,2.3,1,1
Hayden McDonald,148735,S,NEVADA,12,11,7.1,0,0,239,54.4,53.5,87.1,56.9,51.1,46.4,28.0,7,0,211,218,0.9,2,7
Malin White,148771,ED,BUFFALO,12,11,2.6,0,1,126,56.3,70.7,89.9,67.8,69.9,51.3,18.4,9,0,332,332,7.2,24,29
Connor Henderson,148774,LB,BUFFALO,6,2,,0,0,126,36.7,51.3,73.3,,72.1,77.6,0.0,0,0,21,21,0.0,0,0
Amon Williams,148785,DI,KENT STATE,11,7,2.8,1,0,201,60.0,53.6,52.4,66.1,47.7,58.9,13.6,3,1,145,146,4.8,7,12
Trey Harris,148808,S,SM HOUSTON,9,3,3.9,0,1,281,50.9,52.3,82.2,51.6,56.7,50.5,21.1,4,0,98,98,8.2,8,12
Danny Cronin,148822,ED,N ILLINOIS,2,0,,0,0,254,,33.3,72.5,,42.3,,,0,0,5,6,0.0,0,0
Braden Mullen,148849,ED,CHARLOTTE,12,4,3.8,0,0,136,64.5,65.0,86.0,63.3,62.1,63.3,10.5,2,0,208,211,3.8,8,13
Zachary Farris,148853,S,UMASS,8,2,9.1,0,0,216,55.1,57.0,81.4,53.0,60.1,52.1,25.0,4,0,134,135,2.2,3,10
Jordan Washington,148854,CB,STANFORD,8,0,4.5,1,0,300,52.7,53.5,80.1,55.4,61.8,61.4,0.0,0,1,62,63,1.6,1,2
Josiah Green,148866,DI,DUKE,14,13,2.7,0,0,154,64.5,74.3,51.2,71.0,73.3,33.8,24.1,7,2,254,263,2.4,6,9
Mitchell Gonser,148904,LB,BUFFALO,12,24,4.8,0,0,126,73.9,74.7,82.9,66.2,71.5,70.8,7.3,4,0,224,225,6.3,14,27
Gavin Shipman,148908,CB,CHARLOTTE,10,1,5.3,0,0,136,55.6,58.2,82.5,64.3,67.4,45.9,16.7,1,0,140,142,1.4,2,4
Joshua Rudolph,149135,LB,UTEP,3,2,5.4,0,0,330,50.0,61.8,79.1,64.8,71.8,61.9,8.3,1,0,61,64,8.2,5,9
Marquis Cooper,149289,CB,BUFFALO,10,1,4.9,0,0,126,59.4,61.5,39.3,66.4,68.9,60.1,18.2,2,2,225,226,0.9,2,8
Andrew Taddeo,149293,DI,JAMES MAD,14,8,1.6,0,0,197,52.6,66.7,30.5,70.4,66.1,49.4,15.0,3,2,127,131,5.5,7,9
Kamren Watkins-Hunter,149345,CB,UMASS,4,2,7.3,0,0,216,62.0,61.6,80.9,60.0,58.2,65.8,28.6,2,0,92,93,1.1,1,3
Curtis Harris-Lopez,149421,S,JAMES MAD,10,4,6.8,0,0,197,66.6,68.8,82.0,58.1,72.7,63.7,10.0,1,0,53,53,1.9,1,5
Jake Jarmolowich,149428,S,COLO STATE,12,14,10.5,1,1,144,51.2,56.4,21.7,68.2,64.0,80.3,9.8,5,2,369,373,2.7,10,32
Doe Boyland,149553,HB,OHIO,1,0,,0,0,259,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Finn Claypool,149576,ED,FRESNO ST,13,5,4.2,1,0,169,62.3,82.5,72.0,83.7,75.1,72.5,14.3,4,1,189,197,7.4,14,19
IBK Mafe,149815,ED,S ALABAMA,12,3,1.5,0,0,288,57.9,59.8,85.0,61.0,58.5,29.3,22.2,2,0,64,66,6.3,4,4
Josh Battle,149841,S,SO MISS,10,3,7.1,0,0,296,52.5,59.2,82.1,69.0,70.6,79.5,13.3,2,1,91,96,3.3,3,10
Mustafi Al-Garawi,149883,DI,W MICHIGAN,14,10,2.9,0,0,347,56.6,53.6,26.5,66.8,50.1,38.8,8.3,2,3,224,229,3.6,8,12
Jamall Thompson Jr.,149959,ED,NEW MEX ST,12,13,4.1,0,0,242,78.1,69.2,89.5,74.7,55.1,65.6,9.3,4,0,254,259,7.1,18,26
Kobe Stewart,149961,ED,BUFFALO,12,9,2.4,0,0,126,29.6,58.5,59.2,72.8,59.9,56.9,17.5,7,2,322,322,5.6,18,24
Dramarian McNulty,150010,S,E MICHIGAN,4,2,5.8,0,0,160,57.3,56.9,77.1,,56.4,57.8,25.0,2,0,48,48,4.2,2,4
Micah Davey,150093,LB,UTEP,12,27,3.0,0,0,330,74.4,81.5,27.9,58.8,83.3,69.4,13.5,15,3,359,368,15.3,55,69
Jake Golday,150178,LB,CINCINNATI,12,24,3.4,0,1,138,77.5,82.4,89.1,61.1,90.6,83.1,7.7,5,0,307,315,7.8,24,36
Jayden Sheridan,150222,CB,NEW MEXICO,1,0,,0,0,241,63.9,65.0,73.2,,62.6,,,0,0,14,14,0.0,0,0
Kamren Washington,150283,DI,TEXAS ST,13,7,1.5,0,0,314,62.5,70.8,61.2,71.3,66.9,63.7,11.8,2,1,177,180,4.0,7,8
Matthew Aribisala,150287,DI,RICE,9,1,2.2,0,0,275,,52.3,80.5,63.3,48.0,74.7,0.0,0,0,48,48,8.3,4,5
David Fisher,150294,CB,N TEXAS,13,4,12.0,1,0,251,80.7,73.8,51.9,80.5,47.7,63.8,21.9,7,2,390,395,1.3,5,21
Caleb Weaver,150298,S,DUKE,14,12,6.5,0,0,154,72.1,66.8,56.5,75.3,51.1,56.7,21.2,11,3,333,343,3.0,10,29
Emon Allen,150299,CB,SM HOUSTON,12,2,10.9,0,0,281,63.2,63.7,85.4,52.5,64.3,50.4,21.4,3,3,314,317,1.0,3,9
Derek Carter Jr.,150315,S,W VIRGINIA,9,1,9.4,0,0,343,63.3,67.1,84.3,58.7,73.4,65.3,10.5,2,0,133,135,3.8,5,16
Canden Grogan,150353,CB,TEXAS ST,8,0,26.0,1,0,314,48.9,48.4,10.5,54.1,53.6,32.9,40.0,2,3,99,101,0.0,0,3
Breylon Charles,150369,ED,PURDUE,5,1,3.0,0,0,273,60.9,55.1,0.0,61.8,55.8,58.0,25.0,1,1,17,17,11.8,2,2
Levontae Jacobs,150404,DI,LA MONROE,2,0,,0,0,209,,43.4,76.6,55.3,39.4,,,0,0,18,19,0.0,0,0
Pierre Royster,150423,S,UAB,7,7,6.7,0,0,321,56.9,58.9,83.0,56.2,61.8,54.1,18.2,4,0,147,150,2.7,4,11
Avarion Cole,150570,S,W KENTUCKY,11,4,9.9,0,0,346,67.5,70.4,82.4,,73.9,69.9,17.6,3,0,105,109,2.9,3,10
Tyquan King,150571,LB,UCONN,7,7,5.1,0,0,146,69.6,81.7,11.3,77.5,82.2,85.3,0.0,0,1,105,105,8.6,9,18
Wrook Brown,150691,CB,HOUSTON,13,12,2.5,0,1,182,81.3,83.9,87.2,63.6,86.1,90.6,0.0,0,0,193,197,5.2,10,15
Andrew Johnson,150695,S,WYOMING,11,13,9.2,0,0,351,60.7,66.1,83.7,61.4,71.3,82.4,6.7,3,0,311,318,3.2,10,29
Kolbey Taylor,150703,CB,VANDERBILT,13,0,9.9,1,0,333,74.6,70.3,0.0,,55.3,45.0,36.4,4,7,165,172,1.2,2,7
Tyce Westland,150707,ED,WYOMING,12,7,2.4,0,0,351,66.9,69.7,55.0,68.5,68.3,56.6,17.1,7,2,271,278,7.7,21,27
Eddie Walls III,150853,ED,HOUSTON,13,11,2.5,0,0,182,67.7,77.4,87.6,69.9,75.3,75.0,6.3,3,0,325,333,6.2,20,34
Ebenezer Dibula,150855,DI,KENNESAW,6,1,3.0,0,0,200,60.0,53.7,78.4,58.0,51.3,74.5,0.0,0,0,33,33,6.1,2,2
Jayden Loving,150856,DI,WAKE,13,11,0.8,0,0,339,84.7,75.1,30.9,57.8,82.9,62.9,0.0,0,3,217,221,8.3,18,21
Carl Nesmith,150869,LB,UTAH ST,2,3,7.5,0,0,329,67.6,68.5,78.3,65.3,62.8,40.0,16.7,1,0,12,12,8.3,1,2
Johnny Chaney Jr.,150871,LB,FIU,13,22,4.6,0,3,166,61.9,69.6,85.3,67.3,72.0,68.2,9.8,9,0,347,352,10.1,35,61
Jaden Hardy,150904,DI,W KENTUCKY,12,4,1.8,0,0,346,80.8,71.7,84.7,56.6,74.9,81.2,0.0,0,0,169,172,7.1,12,14
Jeremiah Brown,150923,LB,COLORADO,10,15,3.1,0,0,143,34.7,63.5,83.5,57.6,80.1,72.2,10.6,7,0,271,271,11.4,31,44
KaTron Evans,150926,DI,MARSHALL,12,5,0.8,1,0,214,,64.1,24.2,67.2,64.0,47.2,15.4,2,2,116,118,4.3,5,6
Baron Hopson,150929,LB,KENNESAW,14,32,2.9,0,1,200,44.6,67.5,57.1,68.8,79.6,63.0,11.0,13,1,381,387,11.3,43,73
CJ Nunnally IV,150931,ED,PURDUE,12,13,2.5,0,1,273,49.4,68.6,89.1,66.7,71.8,84.4,4.7,2,0,288,291,6.9,20,28
Gentle Hunt,150996,DI,ILLINOIS,13,4,0.0,0,0,187,65.9,64.6,83.5,59.5,63.9,75.0,0.0,0,0,60,61,3.3,2,3
Zion Wilson,151063,DI,E CAROLINA,13,8,2.2,0,1,156,59.6,74.4,86.1,68.9,74.2,61.5,7.4,2,0,176,184,7.4,13,17
Bryce Carter,151075,DI,TEXAS ST,10,7,0.9,0,0,314,59.3,62.0,55.3,61.4,62.9,73.1,5.0,1,1,142,144,7.0,10,12
Michael Diatta,151079,DI,OKLA STATE,11,6,4.2,0,0,262,61.5,54.3,46.0,58.2,53.6,79.5,0.0,0,1,109,112,1.8,2,5
James Jackson,151086,LB,VIRGINIA,14,15,2.9,0,0,335,55.9,61.2,49.8,64.7,64.4,46.9,18.3,11,1,289,291,7.3,21,34
Langston Long,151091,LB,TOLEDO,12,12,-0.2,1,1,316,61.6,58.2,0.0,46.2,62.4,52.1,16.7,6,3,199,204,7.0,14,18
Jacob Rodriguez,151095,LB,TEXAS TECH,14,18,2.8,0,4,315,92.3,93.0,85.9,61.4,94.8,65.5,10.3,8,0,281,285,15.3,43,52
West Weeks,151101,LB,LSU,11,17,3.8,0,0,211,54.7,59.1,16.3,64.0,63.3,65.8,20.4,11,3,249,255,7.2,18,26
Devin Aupiu,151116,ED,UCLA,10,6,4.0,0,0,324,58.6,57.7,57.7,61.5,55.9,85.1,0.0,0,1,166,168,4.2,7,8
Alvin Gulley Jr.,151143,DI,N ILLINOIS,10,2,3.7,0,0,254,,60.2,55.8,66.6,56.6,59.0,15.4,2,1,168,172,3.0,5,9
Tamatoa McDonough,151151,ED,IOWA STATE,12,6,2.1,0,0,193,55.6,53.0,86.4,54.0,52.6,46.3,13.8,4,0,204,209,8.3,17,19
Dean Shaffer,151157,LB,UMASS,3,2,3.8,0,0,216,35.9,49.9,81.2,53.5,70.0,48.6,14.3,1,0,41,43,4.9,2,4
Luke Dillingham,151172,LB,TEXAS TECH,2,0,,0,0,315,66.1,64.4,70.4,64.9,55.9,,,0,0,9,9,0.0,0,0
Breon Noel,151309,S,CHARLOTTE,3,0,3.0,0,0,136,,45.7,72.4,60.0,44.4,27.8,50.0,1,0,14,14,7.1,1,1
Neil Campbell,151435,CB,UTEP,9,8,8.3,0,0,330,66.2,76.3,84.6,91.2,90.2,81.5,9.7,3,2,257,265,3.9,10,20
Chris Crouch,153213,S,GA SOUTHRN,8,0,7.3,0,0,174,62.6,56.6,0.0,58.2,52.5,54.2,40.0,2,1,29,30,3.4,1,3
Naejaun Barber,154018,DI,FAU,12,4,1.5,0,0,165,60.0,69.3,62.5,56.2,74.7,69.9,8.1,3,1,247,252,9.7,24,30
Josh Burney,154086,DI,PURDUE,3,0,,0,0,273,,47.7,78.9,61.6,43.7,,,0,0,37,37,0.0,0,0
Jamere Jones,154315,S,TEMPLE,11,9,5.3,0,1,306,72.9,73.5,83.9,66.0,72.0,73.0,14.8,4,2,193,196,4.1,8,14
Gavin Ransaw,154474,DI,ARK STATE,10,2,4.0,0,0,113,60.0,51.6,39.5,57.3,51.0,42.3,27.3,3,1,99,102,4.0,4,6
Kode Lowe,154588,S,UTEP,12,12,1.6,0,1,330,56.8,73.2,85.2,73.2,89.4,81.1,11.4,4,0,199,203,7.5,15,19
Pooda Walker,154594,DI,MEMPHIS,13,15,2.2,0,0,218,60.0,71.3,87.6,63.5,71.9,54.4,9.1,3,0,233,236,4.3,10,15
Ben Finneseth,154599,S,COLORADO,7,3,14.0,0,0,143,79.8,73.5,82.0,66.4,61.8,80.2,6.3,1,0,160,160,0.6,1,12
William Davis,154624,LB,W VIRGINIA,1,0,,0,0,343,60.0,61.1,67.8,,60.0,,,0,0,3,3,0.0,0,0
Al-Ma'hi Ali,154696,S,W KENTUCKY,9,5,17.5,1,0,346,52.9,48.0,83.0,57.0,33.8,50.0,31.3,5,2,113,115,1.8,2,6
Tim Grant-Randall,154699,DI,UMASS,12,8,3.6,0,0,216,60.0,59.2,85.9,59.6,57.1,62.5,8.3,2,0,283,285,2.8,8,14
Kaci Seegars,155197,ED,OHIO,2,1,0.3,0,0,259,49.2,62.5,79.6,59.4,71.7,78.0,0.0,0,0,28,28,10.7,3,3
Jakari Foster,155252,S,LA TECH,13,17,8.2,0,1,208,90.2,87.2,40.8,85.7,65.9,61.7,17.0,8,1,236,247,3.0,7,22
Tristan Marois,155288,ED,COLORADO,7,0,2.0,0,0,143,60.0,52.0,0.0,68.9,51.3,24.4,50.0,1,1,20,20,5.0,1,1
Caden Biser,155289,LB,W VIRGINIA,3,2,0.0,0,0,343,64.5,67.6,74.8,67.2,63.5,66.5,16.7,1,0,29,29,6.9,2,3
Donald Lee,155503,CB,UAB,7,0,10.4,0,0,321,47.6,46.4,80.7,,44.6,58.9,22.2,2,2,110,111,2.7,3,7
Dash Luke,155552,WR,MO STATE,1,0,,0,0,230,,60.0,60.0,,60.0,,,0,3,1,1,0.0,0,0
Blake Boenisch,155566,DI,RICE,13,13,1.3,0,0,275,69.7,64.2,53.2,63.1,63.5,29.2,23.3,10,2,227,231,7.9,18,20
Elin Jones,155656,ED,W KENTUCKY,9,5,3.2,0,0,346,60.5,61.3,83.5,61.4,58.1,69.3,0.0,0,0,93,98,8.6,8,10
Ty Davis,155756,LB,TEMPLE,12,4,11.0,0,0,306,63.8,60.2,84.8,59.8,54.8,32.7,18.2,2,1,113,113,2.7,3,5
Montrell Bandy,155781,S,TENNESSEE,3,1,,0,0,307,58.8,61.0,74.3,,65.6,77.7,0.0,0,1,11,11,0.0,0,0
Jalen McClendon,155787,CB,BOWL GREEN,12,4,11.5,1,0,122,53.7,54.4,50.0,75.7,57.1,51.8,30.8,8,7,336,341,0.9,3,14
Kyle Taylor,155840,LB,ARK STATE,11,17,4.6,0,0,113,56.4,69.7,35.8,59.9,80.4,80.0,6.6,4,2,208,219,10.6,22,40
Chris Victor,155855,ED,CAL,11,3,2.9,0,0,130,34.4,65.2,52.1,64.8,75.2,66.5,14.3,2,1,89,89,7.9,7,9
Lucas Banks,155860,DI,ARK STATE,5,0,,0,0,113,,47.4,0.0,62.7,46.7,22.1,,0,1,24,27,0.0,0,0
Zae Smith,155866,DI,CAL,5,2,-2.0,0,0,130,,55.6,77.3,66.3,45.4,45.4,25.0,1,0,27,27,3.7,1,1
Eric O'Neill,155869,ED,RUTGERS,12,4,1.3,0,0,278,57.5,74.4,68.7,71.5,73.8,51.3,17.6,6,1,206,208,9.7,20,24
Dru Polidore Jr.,155951,S,CAL,11,9,7.0,0,0,130,69.5,64.7,44.1,55.1,56.2,67.1,15.0,6,1,265,270,4.2,11,25
Parker Robertson,155978,S,OKLA STATE,12,17,3.5,0,1,262,74.8,72.7,86.0,65.8,66.5,50.7,25.0,16,0,303,312,6.6,20,31
Nadame Tucker,156169,ED,W MICHIGAN,13,8,1.8,0,1,347,67.8,91.4,28.2,93.3,72.6,62.6,14.3,6,4,246,250,9.3,23,28
Amipeleasi Langi Jr.,156172,DI,TEXAS ST,13,3,0.0,0,0,314,60.0,67.3,56.9,66.6,66.3,48.6,16.7,3,1,157,161,6.4,10,12
London Hall,156187,S,TEMPLE,6,0,7.0,0,0,306,82.5,81.5,77.9,91.2,58.1,80.2,0.0,0,0,34,34,2.9,1,3
Jhalyn Shuler,156212,LB,USF,13,14,3.2,0,1,327,59.8,62.3,34.3,73.8,59.8,58.3,15.1,11,2,322,329,9.3,30,48
Aamaris Brown,156213,S,UNLV,13,7,4.6,1,0,325,65.5,69.8,91.2,73.5,73.0,62.7,14.3,4,4,300,306,3.3,10,17
Tavin Ward,156214,S,USF,10,9,9.6,0,0,327,69.0,68.2,87.4,58.9,64.0,81.6,3.7,1,1,234,239,2.6,6,17
Amari Jackson,156221,CB,BOSTON COL,4,1,3.3,0,0,121,71.8,66.6,80.1,,43.7,52.2,20.0,1,1,66,72,3.0,2,3
Edwin Kolenge,156222,ED,BOSTON COL,12,7,3.5,0,0,121,70.7,66.4,69.2,64.4,63.4,84.4,3.6,1,1,220,231,6.4,14,20
Caden Story,156229,ED,CLEMSON,4,0,8.0,0,0,140,67.5,61.0,78.8,65.6,49.1,77.2,0.0,0,0,30,30,0.0,0,2
Myles Oliver,156230,CB,CLEMSON,1,0,,0,0,140,,60.0,61.7,,60.0,,,0,0,1,1,0.0,0,0
Griffin Batt,156231,LB,CLEMSON,1,0,,0,0,140,,60.0,64.1,,60.0,,,0,0,1,1,0.0,0,0
Jahiem Lawson,156235,ED,CLEMSON,11,4,0.5,0,0,140,70.4,77.7,29.0,73.4,78.0,77.4,0.0,0,2,99,100,6.1,6,8
